,RELIANCE.NS,ONGC.NS,BPCL.NS,IOC.NS,GAIL.NS,PETRONET.NS,OIL.NS,HINDPETRO.NS,GSPL.NS,MRPL.NS,IGL.NS,MGL.NS,CASTROLIND.NS,TATASTEEL.NS,JSWSTEEL.NS,HINDALCO.NS,JINDALSTEL.NS,HINDZINC.NS,VEDL.NS,SAIL.NS,NMDC.NS,COALINDIA.NS,APLAPOLLO.NS,GRAPHITE.NS,RAMCOCEM.NS,ULTRACEMCO.NS,ACC.NS,AMBUJACEM.NS,GRASIM.NS,BHARATFORG.NS,LT.NS,ADANIPORTS.NS,BHEL.NS,BEL.NS,CONCOR.NS,HAVELLS.NS,CUMMINSIND.NS,ASTRAL.NS,TITAGARH.NS,ADANIGREEN.NS,ASHOKLEY.NS,EICHERMOT.NS,ESCORTS.NS,MARUTI.NS,TITAN.NS,BAJAJ-AUTO.NS,TVSMOTOR.NS,M&M.NS,JUBLFOOD.NS,BATAINDIA.NS,CROMPTON.NS,VOLTAS.NS,HINDUNILVR.NS,ITC.NS,BRITANNIA.NS,NESTLEIND.NS,DABUR.NS,MARICO.NS,GODREJCP.NS,COLPAL.NS,EMAMILTD.NS,UBL.NS,TATACONSUM.NS,VBL.NS,SUNPHARMA.NS,DRREDDY.NS,CIPLA.NS,DIVISLAB.NS,TORNTPHARM.NS,LUPIN.NS,AUROPHARMA.NS,GLENMARK.NS,BIOCON.NS,LAURUSLABS.NS,IPCALAB.NS,FORTIS.NS,APOLLOHOSP.NS,HDFCBANK.NS,ICICIBANK.NS,SBIN.NS,KOTAKBANK.NS,AXISBANK.NS,INDUSINDBK.NS,BAJFINANCE.NS,BAJAJFINSV.NS,HDFCLIFE.NS,SBILIFE.NS,ICICIPRULI.NS,CHOLAFIN.NS,MUTHOOTFIN.NS,MANAPPURAM.NS,LICHSGFIN.NS,PEL.NS,M&MFIN.NS,IDFCFIRSTB.NS,BANDHANBNK.NS,FEDERALBNK.NS,RECLTD.NS,PFC.NS,PNB.NS,CANBK.NS,TCS.NS,INFY.NS,HCLTECH.NS,WIPRO.NS,TECHM.NS,LTIM.NS,MPHASIS.NS,PERSISTENT.NS,COFORGE.NS,ZENSARTECH.NS,NIACL.NS,CYIENT.NS,BHARTIARTL.NS,IDEA.NS,TATACOMM.NS,NAUKRI.NS,IRCTC.NS,SUNTV.NS,NTPC.NS,POWERGRID.NS,ADANIPOWER.NS,TATAPOWER.NS,TORNTPOWER.NS,NHPC.NS,SJVN.NS,JSWENERGY.NS,CESC.NS,TATACHEM.NS,DLF.NS,GODREJPROP.NS,PRESTIGE.NS,OBEROIRLTY.NS,SOBHA.NS,IBREALEST.NS,SUNTECK.NS,PHOENIXLTD.NS
RAMCOCEM.NS,-0.05041299252860932,-0.21149882194471606,0.13098400099342053,0.04406646419212553,-0.015299079468789343,-0.10467522772236192,-0.2510350286875212,0.22250774020761319,0.2817816500737235,-0.05769377560967299,0.171350341360324,0.20918034137199384,0.03682355002071651,0.08553418449695332,0.3202166974788812,0.06827374424530921,0.11100196636540872,0.14268823852612483,0.13582232186173565,0.16288153524470236,0.10436784197635297,-0.09888914103899667,0.29022629764277214,0.2735090796237985,1.0,0.5812723986733132,0.21034751126762086,0.29310427992891896,0.3852183406522765,0.274102445615575,0.38835004952602104,0.19060042485563833,0.11396292602522484,0.2534356543677477,0.16581551132073988,0.17032525436956,0.061215442021387866,0.4516505298253568,0.2814019514981839,-0.0019884210312475226,0.21453332573750047,0.1912945730015592,0.03511854713201138,0.020063661697019713,0.3473051923989223,0.08046730919607865,0.2502799526257194,0.1287896540385131,0.40163496528123,0.2838181749006755,0.3089604311220605,0.1388898213229705,0.24067750436335117,0.13091853057930664,0.055732415864384856,0.2505944365961344,0.2495087459989602,0.16774659869456165,0.1550094291809484,0.09324398701450035,0.245140046254495,0.2907840225081993,0.17872496713419975,0.23775899381259843,-0.11540087125734794,-0.013015850261564287,-0.02735495722081709,0.3417610542065539,0.08506653129436016,0.18417192870083357,0.2478950379420532,0.2547330029273502,0.13152220054499333,0.2552252316695357,-0.02773696752086883,0.3683502097753626,0.24496750683452603,0.27570391469137706,0.2685447765809218,0.12410560684296608,0.20429653577114557,0.28461033690076837,0.24243786875181142,0.4400707462067959,0.31651004004238564,0.2273741956372341,0.11462810587721706,0.2242209308846594,0.3020646362360926,0.37444676637845314,0.2857007504185968,0.2619655441779645,0.43620915178069813,0.296960431277095,0.4356018435452654,0.29602767744312997,0.1627537979103347,0.2251665967404859,0.2942293793020144,0.18150824362329057,0.11579588758870411,0.0610619466810081,0.16767396947955138,0.13197150208198172,0.16947405883775793,0.20420523376030525,0.3812026967589193,0.17656725572382304,0.31746179586067563,0.3649091783643449,0.335614788292011,0.29146062601223777,0.48558543015848443,0.08773302800664279,0.1768520988220796,0.3424418531625873,0.3820689093568092,0.09720477081955532,0.3594213888139476,-0.0026442152105600964,0.002466359229324147,0.09934300302752969,0.15994647311417837,0.2863852217568023,0.004155582236321578,0.1126741718760803,0.18714844271148676,0.2994946917623036,0.265129276300499,0.3457739081812106,0.25228190765918485,0.3465382390041292,0.3614779612205129,0.26617689682113704,0.2910096367933366,0.12724448318562312,0.16171624959047173
ULTRACEMCO.NS,0.27233750804523066,0.06075158399509585,0.42823440987188915,0.35359443991733525,0.334191721986479,0.16737476087671233,-0.045856916019437095,0.3828962918823758,0.40466267447693016,0.03620537126909335,0.36881786014450174,0.4725462110013552,0.339793478907186,0.3134247052539829,0.5351335449250509,0.2658237169224514,0.28349284028492155,0.30401621831188014,0.32017895446108596,0.46958463687211704,0.21248145558232098,0.06092971500235467,0.15965803541943002,0.3307259750018056,0.5812723986733132,1.0,0.5544955376379702,0.574513192491755,0.6190360996830453,0.5127813546023247,0.5329540338149931,0.4264380238347509,0.3910973456498606,0.47082185819012,0.4348168754036429,0.4081781109959435,0.32086389485032296,0.44424796194830407,0.45709932169589945,0.2384622612774575,0.2864373961374691,0.26111363432874585,0.03121829744661027,0.08236998951546437,0.35508968947097375,0.31551417311626934,0.40496323674057216,0.305064834633377,0.48095798096334175,0.4338441528254589,0.4062136194322325,0.20510957912068317,0.4029971073158316,0.1958276435630049,0.3732237834707304,0.4489069788556191,0.5145786682497845,0.2641948399057453,0.46050859763347946,0.2814355052101462,0.35473412313742997,0.4591441694862429,0.42919896753384146,0.4302307200777324,0.2192642095313343,0.1744603771203638,0.10588718508775634,0.35389316365784695,0.20753854775930866,0.2524012228443918,0.24003832527363417,0.30439782997218057,0.3284828961155757,0.24780652193274794,0.07670816324954685,0.4375556439163956,0.3904825651852266,0.5149534835756738,0.5859524136481703,0.4354875175476941,0.4146652850356286,0.524766616760897,0.32877067374386604,0.35636638705967233,0.38000740455395565,0.3107518951526903,0.3821532450490024,0.32282685814478906,0.34978740118981755,0.48180001323169813,0.5010073078842971,0.4024878016031069,0.39348346802024387,0.3891062137595589,0.4389266301302478,0.28750150493395793,0.3468613599275693,0.4031249973875805,0.4880137805052066,0.3452491646743993,0.39199612044692594,0.3305356641306512,0.3629213854774804,0.30635965765548345,0.4206126607803734,0.3809224127387924,0.5101102388619838,0.3466092737739434,0.41345142931071444,0.45950616898436986,0.38137863578229186,0.4964544420308614,0.5190193563960906,0.3287178277246122,0.11790686918974333,0.39588181445423853,0.5112830868204162,0.32707035155936676,0.3927964699493717,0.25455729088531875,0.2856622877777849,0.20318306247409046,0.3327212737443073,0.3568250740993334,0.2722666830513554,0.25876177941847706,0.2351634003180407,0.4368717863523163,0.3303504162476414,0.4739266613135075,0.3886185897964683,0.48312008811275176,0.3950261046584641,0.3782810700177205,0.433462833724919,0.19008038286334014,0.33960739643522814
ACC.NS,0.4081348414034601,0.17330342768169787,0.3898879274497483,0.3785996309405394,0.37761897482611084,0.2572190473995883,0.08767308754861958,0.32846256540057095,0.4322600926426862,0.32646150194191625,0.23636810160501684,0.4497177343666072,0.38742472873126305,0.3547660665640398,0.3841722471124327,0.16658796053852773,0.2881539741195164,0.14506217688647763,0.15784249004519987,0.38084819300484996,0.323304995515684,0.1801864620006139,0.11068103216860768,0.4315101182927641,0.21034751126762086,0.5544955376379702,1.0,0.8355623834616558,0.518638373689047,0.43896198289280747,0.410670137950118,0.6191551249484856,0.45262173666526506,0.4732386328445035,0.5690830095238729,0.3554535836663585,0.25920523964974373,0.41708225368648166,0.3577911663622809,0.42574238546794985,0.21750358176750864,0.23384583584475427,0.19658208106777478,0.10972142869650045,0.16363755790693388,0.22292222218706237,0.27807723720312055,0.25619848710162746,0.30242110418497414,0.2779535907315689,0.34270712352756394,0.16167029123302684,0.14506220508478093,-0.0749673910517337,0.18924372242500787,0.27631353988138285,0.3372499587984231,0.26910718912712484,0.402109300714836,0.2941310371955813,0.28705673212256255,0.4282013184848052,0.4549872852292387,0.5499824261541602,0.2677541520758244,0.06355910458130964,0.24721595390607543,0.25995501511385233,0.1253634419007854,0.28586580548827045,-0.03560693356785409,0.17427559494126554,0.37948513348752816,0.21303048846461564,0.07931170459452379,0.2767389094159653,0.33423288556939557,0.17042633468900512,0.537282956796309,0.5749688660146444,0.26586730583467727,0.39242379265352734,0.24103563625702645,0.15825159873446193,0.2717404264311232,0.2686302340865607,0.36387221228970285,0.24426615289310286,0.17109764859221538,0.22956074523618755,0.3641971497069017,0.5313502976953952,0.2294277801883388,0.2588075245210136,0.2950051460276969,0.2936098567088472,0.26661281404047266,0.44158778945013627,0.433909211677299,0.5160770611558849,0.5130564988169405,0.13783146676317018,0.0901041971910431,0.0973758211016481,0.2892491268965307,0.14043126885110582,0.09759742806613639,0.20065009757301253,0.08937569926190865,0.17211648057747542,0.0677317276721446,0.47756494055768584,0.25710719269918264,0.44039855054010846,0.07040364122124126,0.2868624281359793,0.2282014207484644,0.34749660352488526,0.3231893956965124,0.3534837778204505,0.33295151253416333,0.4172973729346521,0.40630740155882467,0.3053716013772816,0.412091700942689,0.4348600781056982,0.3565395912011634,0.39752072400711663,0.1776328276426584,0.44081232865611836,0.3474362789179674,0.383395705971352,0.20446149026967883,0.41279074085414813,0.5060069136796225,0.28137898084894736,0.40792159437863634
AMBUJACEM.NS,0.35712431184858406,0.11638593528512343,0.39128262390059665,0.3306665190348704,0.3702321084988455,0.20896031996633005,0.12495438808420468,0.3122914942381745,0.3753084199726101,0.3282466101432369,0.3366007437972287,0.4829439048733868,0.4029028713581098,0.31097269424078194,0.30254515362253515,0.0848705656231811,0.23247877282437693,0.13136826008910052,0.16772337227348957,0.3447661747857749,0.22130787333969867,0.17145582513291832,0.15431039315797782,0.4195476783713667,0.29310427992891896,0.574513192491755,0.8355623834616558,1.0,0.4994649653861842,0.4289422805991745,0.3764006499803224,0.6160327837114937,0.43148930601994934,0.5251380443561134,0.5477583731804975,0.3586706523633874,0.2584685023936544,0.4402087765063665,0.3779581066660967,0.3824333057565889,0.23461193799415647,0.3618173180743895,0.07556821386874718,0.09157211493212505,0.14363538951402646,0.1698405042249936,0.2444861073053489,0.23696407320801172,0.38229537775608313,0.2293001793292944,0.3679147072524015,0.13903691623902092,0.2456827370921301,0.02510522492259823,0.25169637181277715,0.32832063828375485,0.3248116101282464,0.25395550657861654,0.4659790139295238,0.34353481417420484,0.2858622293919335,0.44088456780288354,0.40812965110245825,0.5015351497917557,0.27470452569001724,0.19049401869799595,0.18260238845301643,0.23082666901162474,0.28013592794264935,0.31128745258419316,0.0822316967107793,0.28272636571433113,0.2762052531985568,0.20923678930630893,0.09249754214990878,0.23717703241949548,0.292692165769356,0.18634895969575735,0.5059604496876529,0.497744970980038,0.27140122222767393,0.38960368481551194,0.23195947286713378,0.16623888327201944,0.24873037618777463,0.3650719890993124,0.4103919743062686,0.3633790289389041,0.08725435114937462,0.2955781492614854,0.4218989425050578,0.45304681739030667,0.14032153741515357,0.21803957271924257,0.2796118227441675,0.23842360878439808,0.22599703873997873,0.3713073206422316,0.36954407167388437,0.42021665431744204,0.403390094046031,0.10073680816238369,0.004101882251326936,0.12456320036262704,0.17609610743078435,0.05378163395702634,0.055673402922489415,0.11702084310870957,0.044508899196878775,0.16830925300583163,0.12184453199647499,0.46656266523123724,0.26564489864875485,0.39622171645298715,0.05743712899989846,0.3693190694806924,0.2884720003375893,0.34238920547941465,0.3259214185498767,0.3446257522101162,0.26047424399771857,0.4300531325424019,0.2941916465266101,0.36918855209605367,0.40346131583362077,0.41190354463472484,0.39561633847312017,0.38926129283625127,0.2236572443270368,0.43570293241312813,0.33626741831145823,0.3957080108848341,0.23873917052310112,0.35599816757155045,0.43285920805172706,0.2384521915517242,0.3881473519795095
GRASIM.NS,0.36775932577055775,0.3054788807866994,0.4357803734721569,0.35523367861699273,0.4429814058283089,0.1851717220040843,0.1511130787754952,0.4155777823955553,0.26075809034822334,0.1611251423421865,0.3353397149033761,0.46716485163121596,0.39922020118804086,0.3660148970937524,0.5814436937022555,0.3596906455094573,0.42448243125992735,0.3447124158813708,0.3403165995940296,0.544616563638822,0.3706341385847629,0.3059354746628572,0.22739776855801325,0.3669401391924184,0.3852183406522765,0.6190360996830453,0.518638373689047,0.4994649653861842,1.0,0.4955825091307101,0.4846286703610083,0.49915538446234037,0.5228053735942617,0.47008464515479825,0.4958508077002911,0.39714388414546065,0.3163973856617339,0.5963408134388788,0.35536756531777497,0.3409019335493337,0.28083711812664863,0.3320430349729683,0.13005799232844698,0.28267094159135703,0.2996524843730294,0.3037953066220956,0.37409636792194745,0.329773009433905,0.31783407974285655,0.4060931270987603,0.3848851715106434,0.3545173166518229,0.20919779468445268,0.2162727154521882,0.20684777661326886,0.325841036457424,0.3698487344967326,0.29196904267081436,0.2712895507132042,0.25897054375122913,0.28373023068688713,0.43009906332662673,0.3857715048135201,0.371665505260035,0.22851660945293295,0.24392773498902434,0.14388257687649356,0.3181499265948612,0.113379738193873,0.3715767606457865,0.32092336266606025,0.4117463391037577,0.37217685985472665,0.29207480253717705,0.10437487317221476,0.25767670600603143,0.1929733849220074,0.4011092057981222,0.6806764628471562,0.5956294170645874,0.3806055414248668,0.5841039535533485,0.3057121217702111,0.3846030817125511,0.4428169034803736,0.3003685313807734,0.3457856934914001,0.33989102362433304,0.42749898214834336,0.39731104869315126,0.49206295555941776,0.5736101402554594,0.4014313903021329,0.3558628945213704,0.487789262903887,0.37761847304705354,0.5373102592250032,0.4625078955768171,0.4626516632197347,0.46767641709059565,0.47504646632206016,0.2817035406409714,0.22042100823384914,0.08364945250962896,0.3141936610656944,0.20756660968702828,0.33036006497742587,0.2747928266625447,0.254269916289846,0.158403721992717,0.2086875653369675,0.5135792500667379,0.34392251307164035,0.41698328951385066,0.19790232013919998,0.37372945836220994,0.4632554574845827,0.37730807872153255,0.5015938658599266,0.4356553308174751,0.3990141492443713,0.2719340119364472,0.47936377210659403,0.3992731659479139,0.3996095197428052,0.43917346747589403,0.3351389043586573,0.5080774608495818,0.3884425051267011,0.49211260980282423,0.5426650770139747,0.40475532816076204,0.3477777304315255,0.4048078661823861,0.4544665665399393,0.32270593271204934,0.4205520646218248
BHARATFORG.NS,0.30142951011935265,0.14701801260719943,0.3076068919514415,0.25417158645786697,0.38924980993589914,0.21278698183143696,0.1002267806712025,0.31202307101622145,0.20567043780925434,0.1688950225111238,0.2827566700981467,0.29896618428052135,0.40375901421726046,0.38942916759189394,0.4343441519721061,0.43257217572942896,0.4588202580222251,0.476493758352682,0.2771216456983936,0.4817077909550783,0.4149366325508617,0.2973344560355499,0.31318274124250767,0.3640188731290056,0.274102445615575,0.5127813546023247,0.43896198289280747,0.4289422805991745,0.4955825091307101,1.0,0.542192349329391,0.4175093523839348,0.615554508883227,0.5770201085711731,0.5633740028685036,0.3793193305984821,0.2606241074326102,0.40845942920449013,0.5311281927905931,0.19431265623317012,0.5339684622273987,0.39612967585423753,0.30024676166273934,0.17426959396033406,0.2433840185640545,0.2674124937308837,0.3619900249394638,0.48129104518636756,0.41525880874989607,0.40314577595292794,0.5679271877270445,0.34781059563146555,0.23453775296817253,0.17851789020361505,0.21848118411463585,0.17368801166241207,0.41512127257555226,0.44240176605999143,0.3475236116681097,0.279592418458174,0.4577467192809965,0.5042965038346722,0.2778260860163302,0.33340004919713634,0.18390208001048497,0.2251046782935786,0.30295313252646267,0.34039671856690557,0.14605213165122574,0.3197576720754336,0.3035115502389391,0.34607935564580966,0.37929330228748814,0.30624408365057326,0.08296873586923194,0.3435216341412333,0.06878661497684527,0.4160481917851079,0.46777985141258654,0.470556412406044,0.2066630983671486,0.5704552134683373,0.29059531219491735,0.2870058959236408,0.24329379183047442,0.18027962943491685,0.2585013483864491,0.29554918488138915,0.31188172758232413,0.3755564962172941,0.4024461005196341,0.4656545531781574,0.3709347439921749,0.2815786103132629,0.4441079398808695,0.42985857715272413,0.4955079913813596,0.5979292511438161,0.536002681822365,0.44203614033639627,0.3833636203638859,0.2270854628376066,0.27218837273282853,0.08013319015547976,0.2393861498954442,0.20829208148302988,0.24753277171231644,0.3089181222561786,0.21251153880852405,0.28092167407482355,0.2156387410611337,0.47110577286865496,0.33387395202349435,0.29920876240294886,0.2397386630973645,0.39309661558643677,0.2996756394661896,0.413382508669824,0.6168986989397346,0.4556136623634623,0.2931051824784428,0.39172782139891416,0.49569971286695064,0.32389797634323925,0.38772018107402545,0.44134742959543755,0.3912644854769761,0.5640451880069729,0.4138644592359064,0.33335280471379297,0.4307002657460933,0.4262385333561499,0.4734090298273307,0.4377473594729395,0.4402160747808273,0.32897843382918246,0.38341725199523463
LT.NS,0.26488115843252136,0.16176115030076219,0.2932602448458473,0.23686174887067124,0.35289410761019974,0.19746828014960702,0.08301809713752888,0.34048881002022546,0.36738388549119677,0.06116638873559259,0.23195324025233466,0.24917456409217584,0.38389831973712935,0.3058238957598294,0.4103721098441804,0.37591389696467087,0.36421116343917237,0.26314835504459094,0.1282165190400251,0.4202759378159274,0.2743395425140764,0.23656352921159693,0.31493054168925877,0.4701439808671745,0.38835004952602104,0.5329540338149931,0.410670137950118,0.3764006499803224,0.4846286703610083,0.542192349329391,1.0,0.3770465727603441,0.5164946963850947,0.4717931791174194,0.35404633318864887,0.3269919273798499,0.14659504331002188,0.34611558614875304,0.4650676211833542,0.20589243450056335,0.22814093452142564,0.21265570091775526,0.21605687065951856,0.13112839437311977,0.5378800144786396,0.28834713863275696,0.2941222646435355,0.20883442518955186,0.39913964865103935,0.4216259097028961,0.3593090900327583,0.3069204534049624,0.12761239916112516,0.19308646276053096,0.14496347842380378,0.3593939799795108,0.261037781601837,0.11250682240651998,0.18837552503008836,0.27712318263315544,0.21251887016722135,0.3803117088789513,0.31116768941231565,0.2945244634133917,0.2750167162238504,0.23882802900710304,0.22281095225685907,0.22154920267857403,0.16430395729009115,0.31067584787042585,0.289416512410572,0.3178738364775759,0.24204304649306035,0.34472938794270497,0.18248622876214549,0.3976190403488882,0.2535181827071031,0.49100441050826077,0.49421514944782263,0.41924794661279746,0.33682196507582707,0.39781679193930086,0.28147326865780964,0.3953951643695243,0.3979083532091086,0.27811211757158355,0.3248197157254824,0.35170558064226104,0.2637149478076308,0.41740468869549896,0.4419715789026917,0.4064033390703371,0.4519328585380963,0.2807257968272769,0.4267088635383594,0.2801552038672491,0.4170926739197689,0.5645384801585125,0.5722824449940845,0.5196720596048381,0.4846218908737882,0.35416627595404304,0.3031582922121757,0.253143086008596,0.3047039993069731,0.30114878283266944,0.39321823820243923,0.40429169037449847,0.319411890149584,0.37101581358610636,0.299827164002588,0.46040873392117665,0.5053596622088307,0.3054919624019938,0.17419259958378994,0.5296909117785626,0.3204618711870076,0.4535823541609254,0.4343761742418643,0.38842397424651776,0.23931312671289168,0.1719480622475165,0.45856962030825527,0.41304604845022563,0.28700429527467464,0.4455481277795233,0.40888416207684597,0.4853969768492239,0.4950502652926885,0.5198386551013869,0.37566016384210565,0.41683838979312976,0.5044182335966217,0.4613879146052791,0.4947611732286023,0.3365004442413728,0.28227952430482
ADANIPORTS.NS,0.516742305916633,0.3003941175655959,0.5642789883887345,0.45283926274662906,0.584876009424139,0.25878295214565084,0.14656765374166564,0.4259965556180752,0.3479030686501663,0.3449757367156582,0.3123686056225175,0.5229123252122392,0.3637948567413573,0.3324693187800585,0.47694235752893444,0.3234063138456183,0.44222555150707143,0.3028215582827287,0.31071028689242247,0.48009009182433154,0.40390697509790857,0.4435250917624943,0.1476148771837986,0.4737284944599439,0.19060042485563833,0.4264380238347509,0.6191551249484856,0.6160327837114937,0.49915538446234037,0.4175093523839348,0.3770465727603441,1.0,0.5560679821502648,0.5824496034679764,0.6004218591325189,0.359817138019208,0.3993264104694411,0.4106145020913567,0.28095543303262166,0.6376432776778014,0.20072293446951048,0.25425323375357817,0.12211187347921362,0.04703928224335474,0.2599709628693943,0.29960808072746,0.29033907225601613,0.21262972056886714,0.26315456026583417,0.2768191674272786,0.33440183125449824,0.3598190813122934,0.14065001868351862,0.12825176193683432,0.1553235988729524,0.2777398706346734,0.30425202681463515,0.21006492052642686,0.3085014678976479,0.41053982814955237,0.3263701049385907,0.30209678288953623,0.4673499920867808,0.47525601964082304,0.3016630617847484,0.1866125145306136,0.31257944420140743,0.26375228645829357,0.2822979497423636,0.3625030790517314,0.31232039373317616,0.33946045206199027,0.2640974259128834,0.3033034724872044,0.11342603431014914,0.3676995590289676,0.29035579466287637,0.2649714403056438,0.43315629399261446,0.5436261166294006,0.267107098978173,0.4651351318504871,0.34367343553903984,0.24176283644447294,0.3016260796944021,0.326932414232166,0.3654182028053252,0.28637137050789513,0.27024949138859944,0.22639925836119157,0.2686005261898,0.5126603210867239,0.1488160940212315,0.2811682477528375,0.38740399377746737,0.30070226810692646,0.28756737162635376,0.5317688598012347,0.5467163294593772,0.5054405184617865,0.48365093168699724,0.13939141379763448,0.06894764644266876,0.15598775737264897,0.2166889969625669,0.12178040013464317,0.06463368646622189,0.05913587105618004,0.11244547917035684,0.07707905260207497,0.02314060808369169,0.5228058103866896,0.2670269578910146,0.3557156369679694,0.20519816320872689,0.39035897320973933,0.32469316817312155,0.33657040767483554,0.38535623003693015,0.544682743380865,0.480323603409934,0.6660629570421295,0.4676458925544976,0.5542075099108629,0.512657137361668,0.48257017836849875,0.3743886193218076,0.45149433357100677,0.3037371718177674,0.5149929518525725,0.3998142898209195,0.40758094627611885,0.3470057879056356,0.3482472996152542,0.32670343513971795,0.20630735898077646,0.36686195097475943
BHEL.NS,0.4627366269941747,0.45196255023460635,0.5445977537265646,0.5691046239012446,0.6052527514013648,0.411717243352997,0.24143698254114412,0.523853447644852,0.25125287034206556,0.46773498755140763,0.26936437042005024,0.37013981804914464,0.5085599229037192,0.4079322214556994,0.40839486878760073,0.41654721114699644,0.4581276302048392,0.39260051351609104,0.3281142757012618,0.6674843242999103,0.5881309532950898,0.5818160195317041,0.1593189902665261,0.5021665210381708,0.11396292602522484,0.3910973456498606,0.45262173666526506,0.43148930601994934,0.5228053735942617,0.615554508883227,0.5164946963850947,0.5560679821502648,1.0,0.5581939287027482,0.6261391668595172,0.30518611901042286,0.33025482478116436,0.3983698506981085,0.4204861644543583,0.3260702356813296,0.33026543233316474,0.2989914776979233,0.2484313960045785,0.23100133040510623,0.29325240319943985,0.3365868297198653,0.36501934357216914,0.33342446356824046,0.23953818200430266,0.3077673630019674,0.32043553104702627,0.3122493830816251,0.021706042001442667,0.12310083643987864,0.10806344501656451,0.20421461925002035,0.1608653791152902,0.29530553846452035,0.25509597273279866,0.3516194603957816,0.19678101462866507,0.44439541635169677,0.2903752894445087,0.41341112643780975,0.3076055419986724,0.2546095837598111,0.2528560169324858,0.1616489482390214,0.232960822075227,0.4189842693938337,0.24061499606303216,0.2858859129322007,0.2740011620348193,0.2288168778716897,0.09916671759365818,0.3421248923769036,0.14857530963217389,0.3043254867551557,0.48780231010249686,0.6051113871159309,0.25119682635736285,0.5059852990225364,0.29791780761393927,0.12080893311655265,0.1936302920616763,0.18790664336097268,0.25190256766874597,0.18801134327017355,0.17440245506323762,0.3036951295298312,0.4663093208605478,0.5954174263215554,0.22401698484279645,0.24177640941335182,0.4906699341476922,0.26915589371502624,0.5041451068338524,0.6261321105624444,0.6266233628355136,0.6893496394694174,0.6015530984020018,0.2068047357627233,0.167494455855613,0.1654568044560685,0.29243180256886486,0.13220664356770132,0.10611984511605294,0.20584987587564577,0.27660813650367355,0.2309717462858297,0.12198890537876522,0.6346477970332293,0.35515087355945757,0.3007437770846364,0.2944905382700275,0.3306208416887234,0.2938492873369415,0.5558607728957836,0.5033140839208419,0.6125909971592451,0.5287867909464861,0.42620657644845494,0.6476348227146184,0.40692190324819805,0.6490217941527502,0.6883135363810189,0.42576471874676364,0.6322116175422464,0.3257042822385737,0.5817462242997485,0.5718460525232198,0.41039258354511854,0.37728114425657083,0.472895898306778,0.5028937473700085,0.25760194248471274,0.4767326962989533
BEL.NS,0.45696702003536954,0.19160088861257768,0.34117643271645454,0.330340450473715,0.48064848013588585,0.2649971063602896,0.23875695204404507,0.365796596641172,0.19149677300379017,0.2874036886711185,0.3176215127334665,0.2964068634978312,0.3844483685304619,0.4031675963973998,0.45122742092487633,0.40939027792124977,0.39952236745853614,0.46030248371858495,0.44123360740076156,0.503373775028886,0.34993589740880104,0.42301004506807643,0.24001420286603534,0.3618617835124112,0.2534356543677477,0.47082185819012,0.4732386328445035,0.5251380443561134,0.47008464515479825,0.5770201085711731,0.4717931791174194,0.5824496034679764,0.5581939287027482,1.0,0.5856827697229591,0.4761448675930482,0.3432009607911187,0.46505721551484447,0.4292587730487561,0.3226648468788831,0.33930674361494834,0.39010391591756766,0.20748890605451434,0.060659268229326956,0.28051747958036943,0.24720111577091378,0.3309865381076416,0.4099106148686394,0.32271133840200217,0.363501109468559,0.5537616563497126,0.380316121025025,0.195454778009336,0.22023090747014334,0.11431097367660477,0.2695838105386585,0.35148327748091984,0.3261492393334822,0.3403845027510004,0.2589972271327542,0.3912027464318674,0.381911193088886,0.35980808752729204,0.4396028369780801,0.08231437645691789,0.11540308901861958,0.25335651255522273,0.33190826845708893,0.2664666394903549,0.13754590574558542,0.28318406724068235,0.29546413574659125,0.358220014684111,0.45227002793591264,-0.028261995423063027,0.3964412762429612,0.25318584432088853,0.37887022867975256,0.428936945917962,0.5396640304885737,0.3192616692037789,0.4896677998825007,0.3050917716393252,0.28941712035224854,0.24289981136079566,0.20576554546855735,0.24405771673493495,0.35716797459127014,0.292052539107783,0.35879552760472866,0.31691739029399396,0.4874788516979291,0.2653675860853428,0.3048530213658156,0.3723531896855052,0.3336375058554089,0.3905547992158811,0.4070043725119863,0.4766523800177783,0.38640884761516325,0.390751706418633,0.14026076050842406,0.08310368200903882,0.09605459671120585,0.2537315988735821,0.1189759045147315,0.20514827578399053,0.21184689967238018,0.14744606367187194,0.21398765065892086,0.16395171582299287,0.39063585151486546,0.3755668371284309,0.28648700163514673,0.32684917138222885,0.3539570050559805,0.40949314560983835,0.5423263249155624,0.431024574651596,0.4816339006980319,0.4473483378184943,0.476151409688633,0.47594565411826273,0.44749191976604874,0.4977803666656107,0.36312432529769273,0.4765495579042665,0.5794986673884817,0.4822169846059135,0.46141350130891534,0.5235102417613595,0.5208544781568755,0.4950046978772179,0.4572555099125551,0.45192257139252445,0.29019955286153815,0.47561076323958323
