,,RELIANCE.NS,ONGC.NS,BPCL.NS,IOC.NS,GAIL.NS,PETRONET.NS,OIL.NS,HINDPETRO.NS,GSPL.NS,MRPL.NS,IGL.NS,MGL.NS,CASTROLIND.NS,TATASTEEL.NS,JSWSTEEL.NS,HINDALCO.NS,JINDALSTEL.NS,HINDZINC.NS,VEDL.NS,SAIL.NS,NMDC.NS,COALINDIA.NS,APLAPOLLO.NS,GRAPHITE.NS,RAMCOCEM.NS,ULTRACEMCO.NS,ACC.NS,AMBUJACEM.NS,GRASIM.NS,BHARATFORG.NS,LT.NS,ADANIPORTS.NS,BHEL.NS,BEL.NS,CONCOR.NS,HAVELLS.NS,CUMMINSIND.NS,ASTRAL.NS,TITAGARH.NS,ADANIGREEN.NS,ASHOKLEY.NS,EICHERMOT.NS,ESCORTS.NS,MARUTI.NS,TITAN.NS,BAJAJ-AUTO.NS,TVSMOTOR.NS,M&M.NS,JUBLFOOD.NS,BATAINDIA.NS,CROMPTON.NS,VOLTAS.NS,HINDUNILVR.NS,ITC.NS,BRITANNIA.NS,NESTLEIND.NS,DABUR.NS,MARICO.NS,GODREJCP.NS,COLPAL.NS,EMAMILTD.NS,UBL.NS,TATACONSUM.NS,VBL.NS,SUNPHARMA.NS,DRREDDY.NS,CIPLA.NS,DIVISLAB.NS,TORNTPHARM.NS,LUPIN.NS,AUROPHARMA.NS,GLENMARK.NS,BIOCON.NS,LAURUSLABS.NS,IPCALAB.NS,FORTIS.NS,APOLLOHOSP.NS,HDFCBANK.NS,ICICIBANK.NS,SBIN.NS,KOTAKBANK.NS,AXISBANK.NS,INDUSINDBK.NS,BAJFINANCE.NS,BAJAJFINSV.NS,HDFCLIFE.NS,SBILIFE.NS,ICICIPRULI.NS,CHOLAFIN.NS,MUTHOOTFIN.NS,MANAPPURAM.NS,LICHSGFIN.NS,PEL.NS,M&MFIN.NS,IDFCFIRSTB.NS,BANDHANBNK.NS,FEDERALBNK.NS,RECLTD.NS,PFC.NS,PNB.NS,CANBK.NS,TCS.NS,INFY.NS,HCLTECH.NS,WIPRO.NS,TECHM.NS,LTIM.NS,MPHASIS.NS,PERSISTENT.NS,COFORGE.NS,ZENSARTECH.NS,NIACL.NS,CYIENT.NS,BHARTIARTL.NS,IDEA.NS,TATACOMM.NS,NAUKRI.NS,IRCTC.NS,SUNTV.NS,NTPC.NS,POWERGRID.NS,ADANIPOWER.NS,TATAPOWER.NS,TORNTPOWER.NS,NHPC.NS,SJVN.NS,JSWENERGY.NS,CESC.NS,TATACHEM.NS,DLF.NS,GODREJPROP.NS,PRESTIGE.NS,OBEROIRLTY.NS,SOBHA.NS,IBREALEST.NS,SUNTECK.NS,PHOENIXLTD.NS
2025-04-07,RELIANCE.NS,1.0,0.8044842334138556,0.7065531432028866,0.7724215546984898,0.7330240317909996,0.5377256967199473,0.7377873025841042,0.6306982660813786,0.7086117226248799,0.7990960972880465,0.3711556188439841,0.67422793070189,-0.22640845716650973,0.43450880986990803,0.4572171965466845,0.24371083412687386,0.22958350129048852,0.7882596567345421,0.639987013811713,0.5171512001403655,0.6438352516396258,0.8615871488935686,0.5440077933602122,0.6925175211080202,0.2500005279380767,0.3498946505531588,0.7997252905379739,0.7358863936305976,0.6035834980258092,0.783314463630325,0.7001291151767015,0.6828271014652477,0.6664754663933915,0.762376100655216,0.7903298378244448,0.5909706701058764,0.522937287647662,0.39114982784438174,0.6163861234272624,0.8506948952594979,-0.34961022153642496,0.7551437971594426,0.7871202637603348,-0.004824798551756415,0.4091895561231114,0.42263013453618864,0.4850570940997246,0.3456611453538795,0.10520944849998014,-0.03934911010986689,0.6965961858505694,0.3467078639862539,0.6006763314747844,0.6493019474980142,0.5756035483987746,0.5993725158380503,0.4609877357294607,0.5733109429713599,0.8431638450527825,0.680736252310113,0.7501505472916616,0.19699822710526463,0.2986450961695138,0.6559539706683108,0.6939080783393647,0.27869194388959445,0.4208662612045282,0.11850192617140888,0.6302963465559015,0.4651062221502056,0.5889646467650229,0.6651240409995408,0.627050023543352,0.513225407323505,0.1413877174195443,0.24582004692258286,0.5869125021079357,0.3763202512894377,0.6372889791252566,0.7299907483260194,0.6779034345806874,0.4810255030539216,-0.5196888268964248,-0.08344881044730965,0.14313356518945045,0.7619882861348264,0.7360539002057194,0.6669641993669783,0.26202237559447544,0.4081578715888726,0.6513402597595115,0.7813477102107317,0.5459210304752038,0.4566954052712442,0.15013759117484005,0.7492523677833915,0.5269470647093603,0.6758356189877539,0.6727526735999828,0.6602225552088152,0.7146875304396838,0.4248170791871605,-0.45572221447840644,-0.0822407573953234,-0.3692664185026165,-0.3670069238630174,0.05768453794339578,0.46898886995103084,0.02697267183681841,0.12008894027250529,-0.07961074630297585,0.664162359042086,0.1616804903511078,0.5521205144990564,0.35027213122587336,0.7850737993359344,-0.01337696160362489,0.7176955278231378,0.7566934607705524,0.7386936406471755,0.7895922763295234,0.7566208085958586,0.6991332934411354,0.7643141491627475,0.713050466799936,0.6959295435661117,0.518427235617039,0.4854075683719329,0.668195396248702,0.6363721577078696,0.6064335452110985,0.44093412684000094,0.31470562219455567,0.5869654039842921,0.25590281141259413,0.6308930198598408,0.5583095599397707
2025-04-07,ONGC.NS,0.8044842334138556,1.0,0.6127159721062485,0.6459685261553376,0.6374073746407992,0.6178465464906888,0.87541680739333,0.6032561071572219,0.7388503272215854,0.7132068778269149,0.428971163312939,0.5793227157854771,-0.4522809794550471,0.1205155209588975,0.22525500857152098,-0.031122551021326186,0.11623946120716486,0.7025258186169766,0.5328015320867406,0.3626724204611369,0.45681230369944753,0.638362445804813,0.5552404106280479,0.6555777787760637,0.3025044325930422,0.38298811528914994,0.6503400932354128,0.6699840018763504,0.5084209044127139,0.6867698343272925,0.6673646679089469,0.48474955160481986,0.5359002354851545,0.5846250940329192,0.8110819944621673,0.49782612924934166,0.3359449455636898,0.2829861886220317,0.6371495093183366,0.7426108635621322,-0.33577797418227456,0.7875442639215143,0.8632773141000283,0.13383812502953843,0.4937209884902863,0.39496082254350495,0.41873325440465614,0.44750098281745837,0.29873800062848205,0.07005875637504531,0.45820537791621285,0.19109703382682597,0.6165664743890977,0.5108274476527275,0.5792557378163363,0.37630634052804196,0.4545101479103253,0.6826139517840166,0.802467541965996,0.6206627301672719,0.5712086173029266,0.2799649538515719,0.3518103363132165,0.6075160824787315,0.6364599010558261,0.43931187800295113,0.24415007613211026,0.2087346548214525,0.5951290130854885,0.526178847008535,0.5880547355858018,0.657512470126197,0.7765242689793667,0.5668667746388449,0.3534095924924167,0.2879840196782205,0.6223563648481059,0.1628670492668127,0.46355050356691335,0.6138477036771088,0.61955398077558,0.19387003566145902,-0.39438784141939465,-0.17169787202515363,0.05151923406473632,0.6857128004286229,0.7133450339448619,0.6383731844691962,0.017943086463704187,0.5380707533221868,0.5411321742492583,0.6875663105413825,0.4865012070644791,0.32815922655830726,0.2770581293900229,0.5936427361665116,0.4982432309052288,0.619667999280553,0.5092726716339385,0.7112033432055371,0.7273983962661164,0.5760441637423234,-0.19581497388213565,0.09459969011428293,-0.19344656659888396,-0.14225155625045452,0.2799607352814956,0.6333775186861559,0.19999874812725882,0.27014708482977806,0.08562924345144346,0.7167963154534565,0.19330863254193922,0.5173049086361386,0.5526021123662078,0.7338377400815401,0.02649122880985382,0.7480134739782853,0.6685562619471354,0.48162160510050067,0.6778445078820973,0.589051513786574,0.48529500624975863,0.616284525479594,0.5372588782163749,0.5751120028156461,0.3107754593449034,0.3109554410091371,0.7028263111589664,0.5502639926774775,0.43281429536763105,0.34597295636257236,0.3610784552992951,0.27472523881803657,0.49108100510004843,0.720402183593214,0.3573111741087438
2025-04-07,BPCL.NS,0.7065531432028866,0.6127159721062485,1.0,0.9725367061558019,0.9115163179820067,0.6901716548897787,0.7513097996122192,0.9463541749582783,0.6836607796974367,0.8941225442769929,0.46938980368656447,0.5607251209256048,-0.007286218121937916,0.5902936104194038,0.461845258037463,0.290376882334471,0.5528611905071024,0.771667989079861,0.7075550598905453,0.7714967680126237,0.7874550509299506,0.8417595597468976,0.6626362270114616,0.8268155713693338,0.5044871334624913,0.43694787096117343,0.8088744744607019,0.8686265539106307,0.6899980045685163,0.8398297703042262,0.785818612641858,0.9001866815981447,0.9105286901237398,0.815965346411985,0.7827957808052567,0.5922913232844833,0.8217933663258875,0.5052816850650351,0.7352554447710625,0.8142969976866056,-0.16187625444557688,0.5142397034917534,0.5837604484104509,-0.41413031377983234,0.06921940402686556,0.26678053377630867,0.39621048053309094,0.2078742568839762,0.08497436669630583,-0.03396846319003707,0.7223830300345861,0.6328406760015227,0.31310618265287243,0.6629935807311025,0.40270368568589493,0.26726235653529223,-0.037046393040443805,0.41376631419818244,0.683250969879372,0.42327449186679506,0.6896647397377528,-0.01850256766962961,0.09066701344226571,0.8247344632254007,0.8077970892924157,0.5200540926733754,0.602650197184504,0.0588322275276978,0.811218915139691,0.677128978022352,0.8034329026171959,0.8775708856195183,0.40533786591680715,0.49592783874290863,0.4762815904502377,0.6095021918925694,0.7869942638813381,0.5317771355138644,0.7851958592597332,0.8602823637887644,0.5031977829411831,0.7500582891345347,-0.7024623197491063,-0.43451833405794577,-0.134728240711908,0.8066529284928657,0.6094904480478909,0.7902720357518718,0.11980533843565788,0.38718604492204833,0.5512312677141823,0.7910580081952902,0.6313897789167616,0.08233250346592048,0.051595349356758524,0.8047134707856153,0.756630597514047,0.8969692961570312,0.8527109021285462,0.7174965983255303,0.8053969704890257,0.2135045103168881,-0.5930719060738883,0.13685329870524238,-0.5673294450133063,-0.48255375719486826,-0.22279627705976088,0.37251435146840495,-0.027997045515455905,0.27364688613511823,-0.37887439866027217,0.7576824926314519,0.4419090225280609,0.558890717627341,-0.013373330199258484,0.8537491863519497,0.17956997542645356,0.6036825469882986,0.8424497760333265,0.8659282222461593,0.8871299679615521,0.7054302916028307,0.8835935269453618,0.8829829355332336,0.8801386515732648,0.8385932241379052,0.7945779570990101,0.8592362432695898,0.7301305463028627,0.732300709374367,0.8218252115287901,0.6564612609241091,0.6126876906709509,0.7174952378425387,-0.12646112315415947,0.5809810339739391,0.41362745190390077
2025-04-07,IOC.NS,0.7724215546984898,0.6459685261553376,0.9725367061558019,1.0,0.889840136524808,0.7004439075113953,0.7343715990687165,0.9273670403298444,0.707252160156888,0.9014016990992744,0.48107995619368904,0.6094704846578427,0.000666429009479855,0.6265582910199781,0.4705233031917625,0.33900316044221235,0.5674091700137861,0.8037868259369205,0.7557360054654724,0.7798635991698188,0.8005660861678855,0.8992340334976863,0.7279374854422108,0.8386583166525451,0.4774057385293061,0.3963772544376215,0.8151469790858283,0.8654784574354802,0.6580331772705975,0.8632065624644149,0.7989494546441479,0.8871066743881346,0.9002893081369421,0.8626154215639253,0.7983259017092217,0.6142667272265173,0.8221069665406343,0.5132983462989302,0.7398922311897944,0.8209886538789494,-0.20455597781345344,0.5703049126918127,0.6381485662113545,-0.40313492006963253,0.1350234619445166,0.251381549137875,0.37700138447735143,0.21831862280365358,0.06248368018055776,-0.036521720728841044,0.769575421951376,0.6500996716568836,0.34021833801364065,0.6733842802441765,0.4048420204404814,0.33956993487585274,0.025691518685211457,0.43540544750187843,0.7015936967404491,0.5206988632977763,0.7064930371165875,0.002405350900980399,0.06623817136581639,0.8240688585390255,0.796763166209526,0.48810034645972017,0.6037047364000185,-0.005987437408195187,0.8316130320042207,0.652316957032961,0.7712951481483818,0.8516982584969829,0.42887349650744166,0.5098790227953264,0.3760922012943454,0.5541399366713414,0.7690680826841633,0.4891163770313061,0.7644319542319793,0.8493881027192045,0.5064149559574491,0.7154589209654169,-0.7220524960635458,-0.40582678633669184,-0.14863277017718063,0.7742962852660026,0.6029899345659466,0.7661680635924479,0.16454548748602038,0.40419309979901874,0.6316978673813434,0.8020458283026329,0.6296296559309184,0.15443916397688248,0.01058385541369088,0.8218637890050557,0.7176113600570069,0.910615220735207,0.8790941041346603,0.6961712125837338,0.7976979780705883,0.21829710710873126,-0.6083826965505987,0.06869594936062103,-0.5851855456864383,-0.5244261815457344,-0.22231609382285814,0.36885165747230336,-0.02509212358327879,0.26380208393802906,-0.3800671220280761,0.7772556996728051,0.38430325264435755,0.5166475122959345,0.028843198239432735,0.861599473612061,0.1365900288179142,0.6238436606419469,0.8440280906800146,0.8858952740769673,0.9082721299869831,0.7684648589895078,0.894278101757158,0.9126582433277333,0.9092632356569252,0.8551885189130705,0.8175960909724269,0.8565598150172129,0.718771769232351,0.7588256724580966,0.8434938148847478,0.6552430289796535,0.5986269812758817,0.7596538846600105,-0.09283482709521616,0.5755582455559185,0.469634454148182
2025-04-07,GAIL.NS,0.7330240317909996,0.6374073746407992,0.9115163179820067,0.889840136524808,1.0,0.7713174063189003,0.7163216850462685,0.8682486021311252,0.6901090381807676,0.8710911701070322,0.4878036005034561,0.6237035138486814,-0.06032764572986039,0.5137867695350609,0.4648693195333927,0.17733772202274012,0.3844784100449433,0.75113350816032,0.6854128260870156,0.7730407923586535,0.783882304806995,0.7993804665201957,0.5846604906186363,0.8559290119574327,0.6027948629082578,0.5949215301968173,0.855580069444916,0.8359561042799546,0.788508537187621,0.7785119163565424,0.7847905165276625,0.867349030924127,0.9334569286313289,0.7969726241599796,0.8381131670425089,0.7577639380681868,0.7596976908310681,0.7122011901343124,0.7868516049578012,0.821370543647447,-0.02684963476421122,0.5397647138132783,0.56229731011829,-0.17296001544467351,0.25868150957113983,0.45745198497445266,0.598808822609968,0.40670905745426034,0.27181961646980585,0.20429495857725583,0.7534038367901265,0.46945162220783815,0.42364037981772174,0.71195243745904,0.43068876743974405,0.4022416382930152,0.06110080250489884,0.5195093203587284,0.691414971169421,0.45354023084221673,0.7455558128728238,0.18721573386030246,0.2696767167617504,0.8426574530871501,0.8177528481581834,0.508525215748583,0.5393553967647778,0.2575258999210079,0.7918944951733011,0.6089090292495901,0.7703513902575061,0.8117358985829456,0.47604487600642115,0.5871199381872778,0.4902341391870946,0.5933930662176068,0.8157864919235793,0.6979320299222718,0.8576186807366134,0.8806068678658225,0.6217766841086138,0.7593414305099546,-0.5419535684139056,-0.24033122121120182,-0.0442350917718197,0.7903392410062555,0.6126761134647336,0.7993682785593584,0.1444293343373073,0.48900400665867455,0.625164944088519,0.835574938515596,0.7746189721449747,0.2658089953692962,0.3035275320467675,0.7964291033225668,0.7765005206258595,0.8264384225356392,0.8108474108943533,0.8353250582117684,0.8843010477235301,0.3496299550921326,-0.42024451696963055,0.19139159882422166,-0.37060685795957765,-0.28435905469613654,-0.012765610467323274,0.49282521693850706,0.12306868120010604,0.2690916347629256,-0.14674346176057834,0.813280333542307,0.5602520775563226,0.6757497992959763,0.13128892689042201,0.8778683045966749,0.3998700057845309,0.7301666458181858,0.8793817351482301,0.7820078108727506,0.8582869809494396,0.6408186878877082,0.8995435846201792,0.8325134390174778,0.869497908501961,0.9187845547315219,0.653840622010024,0.7711633617309099,0.7815173391576988,0.8165762593995355,0.8393284327029208,0.7661875098870964,0.6368813872153462,0.7148143606092838,0.052680904555076506,0.67129034475932,0.6176486597296339
2025-04-07,PETRONET.NS,0.5377256967199473,0.6178465464906888,0.6901716548897787,0.7004439075113953,0.7713174063189003,1.0,0.6503829304392282,0.7496615629261283,0.7218472015055942,0.7074667666284387,0.505376954430091,0.456067700033791,-0.16796994147892594,0.29973783084794364,0.17671366624612378,0.05777017206200696,0.35509751536740986,0.6477684454556422,0.6319741678796078,0.5739414093728589,0.5634426852674889,0.5739953975848696,0.746386779521512,0.816128848516999,0.5512725384516148,0.38051246061725297,0.5974721126297908,0.6362780511895774,0.4422114244287716,0.6798434892361024,0.7248868060367474,0.6757069041160364,0.7315829776447985,0.709167900731478,0.73894227287563,0.6288103263946003,0.5835655574353519,0.5972471235022143,0.763640342487133,0.6166624024008677,-0.033068413341539676,0.6096027113749748,0.5511853434731714,-0.1555802331893453,0.3604622134613064,0.29344879960458614,0.39146027542418993,0.5127573384288261,0.3803051300978075,0.3844605669146492,0.6521452733190263,0.4789901254800924,0.26204806217798654,0.6347638101432376,0.19689751538940875,0.17232582769815094,-0.012034699612211028,0.4854316005395948,0.5101383176720138,0.37450391482959094,0.5491362599303228,0.2222924986152183,0.07070436284109755,0.7906649048535463,0.7389622307587329,0.6764051269013205,0.43599865116317815,0.4116134964497368,0.6656982036183117,0.6981057279948507,0.6727151940720855,0.7409862325625494,0.571286759500606,0.7257153236373277,0.5959927789715409,0.5891566838546282,0.7892637553426745,0.45911665114971334,0.6207022134471359,0.6799945032975063,0.33275029114671195,0.44221875957431267,-0.45844814213906293,-0.34314001171055347,-0.36435477662100535,0.554572158926077,0.40064712583022855,0.7086786883242231,-0.08151186434429325,0.5454514905435877,0.5877170189783077,0.6528808978316532,0.7320643919510184,0.24098461353580194,0.342499905898266,0.6527192966927494,0.6603024423947171,0.7687109829382535,0.6780792659378095,0.7302334072847102,0.8087393230771879,0.35989916393828464,-0.1911836237556361,0.343688609765636,-0.241048985857768,-0.11570246790414847,0.051740559987952454,0.5039903771973889,0.3544528874061856,0.4920854526256546,-0.05530828631266829,0.8619780293328578,0.6651101087192611,0.41298634470149453,0.20465875626156776,0.7490479661277006,0.44835089794855365,0.6547184821049217,0.7007396341380993,0.5012347820669477,0.6785260595875948,0.5315529799261461,0.7185961775447699,0.6532260580846125,0.690461313759708,0.7912943328324411,0.5845956480339783,0.6814643624897303,0.7347078164134133,0.7587368086129568,0.7510240829384519,0.7291240730759962,0.7799638909876032,0.5591692130631668,0.16246977584859304,0.6839951444869812,0.45984815900180276
2025-04-07,OIL.NS,0.7377873025841042,0.87541680739333,0.7513097996122192,0.7343715990687165,0.7163216850462685,0.6503829304392282,1.0,0.7100396995483631,0.6587158749851648,0.7664924392012188,0.4274756315301048,0.5307117062463157,-0.24868079044801647,0.22790729805348084,0.2701166239130471,0.04195508078117323,0.29379005120906365,0.6604155357109646,0.4944527307414344,0.47515075364997844,0.5411794878739707,0.6603613992559395,0.5479787075699348,0.6477673290178375,0.3673257415551388,0.372795085596674,0.6293163144292128,0.6657177068136927,0.5239805605929785,0.6727711983171569,0.6785992150059502,0.6005894285738326,0.6571250709342604,0.601875630965185,0.7926249688273203,0.5106458642312904,0.49694384833465954,0.3026046108380286,0.6398838735288372,0.7104471272226753,-0.11098255972485115,0.6605094973619169,0.7213025680016568,-0.0650468411526201,0.2823439770419185,0.35218064791345116,0.360207682393665,0.32800093260102675,0.29663408362842475,0.0477404992337741,0.49513140479760953,0.32766369700437276,0.48003172154418083,0.504205937805283,0.4746953204074129,0.33022515042071926,0.23959234804039672,0.5523303223647439,0.7728495884233428,0.5059857873471874,0.6407524093900705,0.12438300222440693,0.3078403908749478,0.6368914426112612,0.6681836992915556,0.4692767444607354,0.466445516542383,0.21779465152345406,0.6201509677468876,0.5954478323194362,0.6766145666519063,0.7360833847274296,0.6515950292662216,0.5277824934619373,0.499180338769247,0.44847748465469967,0.6452639194603486,0.23426283090411557,0.5221686565836351,0.6616626624257543,0.5456531630768228,0.39860944365812045,-0.46646872762503383,-0.33078596237516494,-0.0019533918111506485,0.7336146483998295,0.7296368847402963,0.6852391060025714,0.02919948667280564,0.47717798605062295,0.4857713596078685,0.7067489748982135,0.5092285498100296,0.17483828739046794,0.24397537891256027,0.5927279115744746,0.642309638825389,0.7151976517500608,0.6290964548017531,0.7307789242249094,0.7402914771520381,0.41407202910304597,-0.31504314013482765,0.16829869114422683,-0.3616626368356901,-0.22747450969883462,0.06793417279527954,0.47029957921095367,0.05600653729677157,0.2288652040937621,-0.09910662808446072,0.7025683296188225,0.3381100382859021,0.49462240361185367,0.3613049078840785,0.7572176150134179,0.07166349879921072,0.6584181017278601,0.7069867236397502,0.5857067462808494,0.7385066751851319,0.5842611735340982,0.573915880076146,0.6321027307709766,0.6621095786917143,0.6622547330453566,0.47491628481249837,0.4979835552058521,0.6648107235491828,0.532187483812264,0.4921449172992995,0.38012200693069553,0.4116654443057872,0.37104262584829606,0.282431509915833,0.6229247395336678,0.29351164448171013
2025-04-07,HINDPETRO.NS,0.6306982660813786,0.6032561071572219,0.9463541749582783,0.9273670403298444,0.8682486021311252,0.7496615629261283,0.7100396995483631,1.0,0.7769120345843734,0.8967452023838934,0.48604861915574715,0.4478355709814173,-0.1493116189752288,0.4521354487188141,0.2969843662615868,0.13866424087316798,0.5394071954772467,0.7262962163812482,0.6986315184976254,0.6754041598980995,0.6761581080870407,0.7272977572016921,0.7318080747762384,0.8988643740041581,0.6340914437497388,0.4618695440590191,0.7686932662268093,0.88358970693911,0.617169435356605,0.8499003248256026,0.842728530855912,0.817189399089748,0.8622284009211246,0.8032360320133719,0.8006715411006621,0.5833546761804592,0.7494069313605125,0.5308692100244313,0.836523221216065,0.750908083751519,-0.19012576915451926,0.5489753554193777,0.6129316233664335,-0.43850517124724137,0.16448036134300198,0.21276546072064262,0.33501380151112486,0.3010814716637617,0.24005892934883089,0.02158126714417469,0.7032154566934349,0.6659054921446412,0.32838103201320895,0.7193109300765212,0.3350884146264555,0.16804039733909412,-0.061729324263805146,0.4908167195334329,0.6374560510528905,0.4183945958617219,0.6061985005141046,0.05505412677553372,0.000861011390624549,0.8765703346681861,0.8465915626852684,0.6554385168602903,0.5164051461842375,0.07331387276188132,0.8777563657977435,0.756087636111536,0.8033582643805672,0.8941817021692775,0.48933082257710736,0.5934333207634043,0.578441483977247,0.7006660058750692,0.8750388977394601,0.5374654152784296,0.7885189210617337,0.8543956698010358,0.402597106270633,0.6686526272933512,-0.7445446357749874,-0.5133137949565146,-0.259481457050554,0.691302351169435,0.49830474075745834,0.820615196841701,-0.053289839602130316,0.4928332187233948,0.5470872556837358,0.7758943907265271,0.6855093489345264,0.05092212303909377,0.05213611319426838,0.7606851597430435,0.7821520204131046,0.9180695811007616,0.828036246168044,0.7443723497838657,0.8255803361965972,0.34398675496339787,-0.4619724024508993,0.32402355462067967,-0.496524615525311,-0.3880512187374728,-0.11335486678356708,0.48544866168917106,0.15164769643902307,0.46636062448088533,-0.32860414892943146,0.8444837884471298,0.5606030400970554,0.5212415762248285,-0.0161031606312117,0.8867980525788263,0.28070339961511637,0.607533053816775,0.8379937589707559,0.7287457180306791,0.8999608086312653,0.6297428299050892,0.805621111875289,0.8369629854987098,0.802313302063036,0.8125281864638916,0.7633326951468908,0.8637410759598105,0.7995059851294019,0.7792418481320846,0.8429048380480278,0.7303777804253843,0.7816866401594887,0.6852057385973553,-0.08746531101500508,0.6448299914331556,0.41552389259003236
2025-04-07,GSPL.NS,0.7086117226248799,0.7388503272215854,0.6836607796974367,0.707252160156888,0.6901090381807676,0.7218472015055942,0.6587158749851648,0.7769120345843734,1.0,0.7823146800934431,0.4816767018542914,0.4804247634971349,-0.5251716271613638,0.1093632357891134,0.11842364324289857,-0.12530645094143544,0.18725804896853845,0.707383824018437,0.611767192250973,0.36745510232914363,0.4396344846397205,0.5784704707220554,0.698919124378758,0.8669162242831748,0.539006012119551,0.48667014675256226,0.7740004522373836,0.8327459481223186,0.5450103043835431,0.7695191853585867,0.762699782089536,0.5773689613073019,0.6032618748982639,0.6716430376747652,0.82902011823842,0.5820011002112386,0.3863780569861929,0.465726641984316,0.8218192910460117,0.8005580664741467,-0.4272205348284885,0.7773241944601164,0.8205102560617281,-0.04262969536526304,0.5511700760093057,0.39184864333416536,0.44376749724097686,0.515229338721411,0.3758137977284369,0.09639829898633023,0.5681733896071186,0.39562349534477986,0.5794896547152217,0.7669517830549941,0.5219431003751827,0.2408566175347661,0.2832497616125161,0.7383559117730786,0.7217693349044239,0.6090616112355995,0.5459719865622341,0.3632489264826124,0.1716020844931034,0.7856781711766062,0.8363390216059614,0.597382502047418,0.20991059264757214,0.27601827116169053,0.7939769163343873,0.7261378810074408,0.710603895141433,0.8116424874007154,0.7991630489480238,0.7177783349130087,0.4857932047874013,0.4467289035212923,0.852357475666187,0.40148173450870545,0.6363082205862342,0.7185983410770493,0.5331602024348668,0.27663131669887947,-0.5381825444272051,-0.27413517527329934,-0.0819826169210887,0.6587006001544211,0.5488969888556621,0.7755190352188732,-0.15459610793907944,0.6381962969373495,0.5969215881244788,0.7473675144839852,0.67756911984412,0.2690711958896398,0.29284358586654763,0.7314580276448905,0.6097395725326115,0.7138047129876568,0.6004514970267396,0.7581049807813895,0.8398057233628127,0.6191742275786872,-0.21625027774788566,0.27527677468596484,-0.17807931590111212,-0.12791871528608043,0.2981658220872217,0.7489460689565606,0.3785525890439917,0.5057035673898869,0.04776120135337628,0.875000467446784,0.43730344153979506,0.5892920064031072,0.383265380803677,0.864065889480719,0.24078392555957634,0.7622387448383678,0.7671957668565602,0.4967766268632009,0.768588838197379,0.6265102164963093,0.5973691589312042,0.7433978323202654,0.5466901371340969,0.6528986663796146,0.4693584770319875,0.512549262813588,0.8534222757338285,0.7000484525095833,0.621567412700855,0.5713602897319762,0.6481043163337042,0.39539825169564163,0.3373094905842756,0.8393369618322596,0.3787702551004735
2025-04-07,MRPL.NS,0.7990960972880465,0.7132068778269149,0.8941225442769929,0.9014016990992744,0.8710911701070322,0.7074667666284387,0.7664924392012188,0.8967452023838934,0.7823146800934431,1.0,0.4045419868066187,0.47441748508617276,-0.29110943626697067,0.36201010811583473,0.25444918628835955,0.04711490021792494,0.34836505155153663,0.7799616461832657,0.5907727168571897,0.557683437838024,0.6560205618198025,0.8092204786736265,0.6764010914490424,0.9041743071066972,0.5196840580187226,0.4379445605981743,0.8403010427426487,0.883217457287708,0.6219542618999143,0.843196784341574,0.8181230922530862,0.7814602272809447,0.8414653478058429,0.8349070392449863,0.8462226281535135,0.5889141505396063,0.6413502446049004,0.5046662910021896,0.8331623352804604,0.8486120383696962,-0.3128443391027946,0.7279244828299267,0.7377828998821939,-0.2968301752071382,0.2583901455337493,0.311637133285573,0.3906282872710076,0.3515417447980044,0.22667723346312357,-0.003025042193827341,0.7172971180991176,0.5645258829326283,0.4800887716338659,0.7488123316079274,0.4313481958568092,0.3677348717347539,0.08761468662437596,0.5919096604031145,0.8354616153778062,0.5245260423792371,0.7420030892569065,0.10323197800545471,0.12814969975789312,0.8821464365732782,0.8778826442345367,0.555066657935249,0.45197629799598704,0.0879991626608425,0.8378443299731664,0.6820361362222498,0.7502786038928452,0.8550144758388849,0.5890440752747464,0.6232072868132932,0.46073254576281614,0.5467979635640964,0.8607256354011195,0.5163541696993695,0.7927939902533904,0.8622866932603332,0.5187846844119027,0.6451887274511149,-0.7707198993133473,-0.40996079217807824,-0.1853298046074172,0.7893757246262932,0.6222770447250611,0.8450457711936084,-0.042039699483876924,0.4475056005858933,0.5990602213524344,0.8453646349287917,0.6728640710369039,0.15233372663523073,0.0949810985508096,0.7732555143649109,0.8019627455159218,0.8627402531985046,0.8002787157063936,0.7996719278299419,0.8495922589601527,0.3815449979270413,-0.5714270637825782,0.1563865208778469,-0.5508977872325729,-0.4822145679936706,-0.08615004808379206,0.48477253080443483,0.05644758067744624,0.3344920927006521,-0.2539127238839212,0.838344679859007,0.42093474172810763,0.5431782949961551,0.11605461051655654,0.9363713190162359,0.13905486242646212,0.6829129745757484,0.9290031116746985,0.7640525161463718,0.9455818902289866,0.6989013998465208,0.7900669290765548,0.8686592462876606,0.8034669546886185,0.8114815353034798,0.7085396838069586,0.740863173000939,0.8210084088379989,0.7113159386065965,0.7657200684827074,0.6250937010390362,0.6531552993322575,0.6478591154346932,0.04699451735258428,0.6694784273999417,0.44803737462773335
