,Financial Services_PC1,Financial Services_PC2,Financial Services_PC3,Financial Services_PC4,Financial Services_PC5,Financial Services_PC6,Financial Services_PC7,Financial Services_PC8,Financial Services_PC9,Financial Services_PC10,Financial Services_PC11,Financial Services_PC12,Financial Services_PC13,Financial Services_PC14,Financial Services_PC15,Financial Services_PC16,Financial Services_PC17
2021-05-28,1.0208558977989508,-2.0588563645207447,0.7053691789821357,-0.9395201112932107,-0.7128399082459886,0.6183926150776563,-0.7173167971732012,-0.27532038718321866,0.031324994623824126,0.47035790992535165,-0.1677970817862665,0.2305340296478212,0.5372104024315231,0.5726470535741789,0.03444450333704793,0.45571730249365067,0.33564798518857064
2021-05-31,1.392949396136178,-2.4355969712671732,0.7896773924760042,-0.9457165814476134,-0.8172381663109126,0.5851267042159525,-0.2776219379352435,0.055591301095860614,0.230595198297904,0.3684229074129248,0.10683251114233587,-0.07408440517942291,0.02237126813863046,0.6053912706708955,0.3132548852574633,0.5658571809706275,0.3395503336799585
2021-06-01,1.5949975405216237,-2.0216495395480276,0.5175291399184037,-0.6905367157027675,-0.8929232647602486,0.6242038255842449,-0.22142549576180104,-0.1736485026736954,-0.1419410939094178,0.5927384009920993,0.42184323521179723,-0.45907795880557245,-0.05187884669852731,0.6124540160574748,0.6541543336754687,0.7758505936906489,0.08781694257017626
2021-06-02,2.4425641310076047,-2.214878569260921,0.1032069012703298,-1.1702132475208311,-0.8009860858587592,0.5285039473769391,0.24102332185142644,0.06166879522507927,-0.089063329645106,0.8092724398036615,0.5838518522099378,-0.06440043903411821,-0.07190703124165632,0.49997808063594257,0.5467585849913693,0.4940987903727757,0.18780129361235678
2021-06-03,2.626069756899428,-1.7326067321366925,-0.1268998345025949,-0.7484362967613548,-0.9869255464900232,-0.08815901622048587,0.6272334078044403,0.21715983001656064,0.027124109378910972,0.8632934955474383,0.9663600800348696,-0.0701446727548161,-0.3769724663462589,0.40860568610301706,0.846915774320524,1.0534028103482327,0.30033384884342357
2021-06-04,2.4603622410965884,-1.5808786633131566,0.15846451410029347,-1.1382621499928092,-0.4242615318536263,-0.019358326298964702,0.42502181287627827,0.4120452269670384,-0.04433627575347305,0.7173825267384568,1.0946224240531843,-0.30044858774104843,-0.14115386938390706,0.31024558012864684,0.8435195461769522,1.6340549727991238,0.6078497853904888
2021-06-07,2.668871813473393,-1.9652066566939541,0.30226231889395727,-1.0786831829280448,-0.07164397723698565,-0.19597954390745226,0.605436154117367,0.40764289148654204,0.04922803501898845,0.6044771407287157,0.9669043808788873,-0.23947400904906813,-0.23344210337602736,0.7069013510448546,0.5056987332853322,1.3776963423770319,0.7101390491699228
2021-06-08,2.1421131747893742,-1.9155781280957167,0.3460360772433332,-0.9519571040202182,0.16919063229685039,-0.6233464665001399,0.5195461187458146,1.0321351513813377,-0.30102720410516476,0.6952349303837378,0.9255643469224186,-0.43943658358366466,-0.0233051011470504,0.756115664019263,0.40834430452152376,1.0049605686073422,0.6982146347015837
2021-06-09,1.4637028957859655,-1.8150662362799383,0.4648075214978964,-1.0930699614636104,0.39479640545680955,-0.7919216273949841,0.29764996839711083,0.8361590847396083,-0.4180808767040163,0.7009761503407117,0.756026160028991,-0.30909472976705377,0.005202392900798775,0.6735339849738357,0.5355369176987055,0.6886845269562912,0.3374023701125341
2021-06-10,2.191380318984261,-1.1684112825824964,0.12250661027486845,-0.9784867268039364,0.1877658245830069,-0.5583819901550868,0.2825840312966216,1.092742967768678,-0.5953183401008371,0.6572435302084714,0.9856725510914665,-0.5952135811468309,0.053849039609120554,0.7385644611850753,0.48975143196890275,1.052512333390725,0.12100279979211086
2021-06-11,2.5907035990089713,-0.6629203809291464,0.30043677897987464,-0.9326738133167711,0.2126890875794469,-0.9020364327666681,0.3018741223665727,0.9491202378304934,-0.34398033471115547,0.5378383381575983,1.011961650292268,-0.5619819615545032,-0.11599557597304315,0.7271320914340813,0.5999201181380605,0.8765550290433056,0.4338208155727106
2021-06-14,2.9744677163435687,-0.6770913598311781,0.1182389895589763,-1.061565987936457,0.07395781174853604,-0.8615639445835672,0.2980979528454739,1.2275114031256782,-0.360367740136515,0.6216528242723557,0.9502888329370657,-0.3216744252901639,-0.237887917598999,0.8996219161682235,0.47178758886232863,0.9598333112842202,0.375437799804214
2021-06-15,2.0352448592257506,-0.5017080787159237,0.8673285458839526,-0.8536749574318628,0.5255595461200938,-0.7020450362612178,0.2323472804794279,1.2038297006239322,-0.0890869310088141,0.5566813002088694,0.9733993140224213,-0.4243412697385454,-0.17577600029956877,0.7407340471470147,0.1630215322195669,1.0428525662282102,0.33886639506181304
2021-06-16,1.1785615814701687,-0.7950090605630755,1.0955486973227107,-0.9084238546180162,0.6750323761215462,-0.4500949821642543,0.29359464925976436,0.8730654164762502,-0.6235846861585708,0.4623103770480596,1.0531399941338029,-0.2733424956152727,-0.40620774686818045,0.5798381591801952,-0.23311820767637312,0.4204666832112431,0.5256772227652147
2021-06-17,0.650487368894854,-0.4748832469698171,1.1237039645913343,-0.5095214097148223,0.3728272466548129,-0.29120452998197177,0.3194887241866674,1.1148008153403872,-0.6156365369696579,0.5359615362458929,0.9350287335611455,-0.020265879368982255,-0.19440022426304832,0.6527771204085768,0.0006224152960797292,0.3516004389199827,-0.15721457716010934
2021-06-18,0.3222611428588351,-0.19919877989881973,1.4171302390786031,-0.24124109436932026,-0.007164736261748572,-0.5773295060379221,0.19312893059877043,0.820427686391697,-0.5964877215060053,0.8933691484264412,0.9688524481370885,-0.46161088005794404,0.09428666795165033,1.0597383480047122,-0.23191699870744678,0.18086362886541282,-0.04336785521361565
2021-06-21,-0.09323610132549638,-0.15264808859757237,1.6381039704751101,-0.47797255499811414,0.36584944678538495,-0.3790064692863244,0.254733453089935,1.1958857251579127,-0.6274060254293528,0.7372590997361094,1.2652945448965538,-0.20109601221930073,0.20712744181136403,1.057164717832163,-0.6260616228219443,0.3570727940820535,-0.07001274203517267
2021-06-22,-0.291657881171336,0.2381188849092321,2.262473659225271,-0.4980293069096525,0.461006515418111,-0.5384500339649384,0.04433797976541427,1.3795444381987494,-0.5177425417056664,0.5156074933898974,1.5674775276119242,-0.21802978773790552,0.07834582974000856,1.3919065820710885,-0.6238565481387899,0.42464638117731845,0.14511475457843218
2021-06-23,-0.07718292741404212,0.36226803220669335,2.342289401654067,-0.2917396942140376,0.5169020023262049,-0.44792369346353433,0.12170802333880233,1.5824579977368947,-0.7615596678042217,0.6662055690287583,1.1477073627957473,0.1204335829075012,-0.14556825608183302,1.259734476456139,-0.47732625615196655,0.5509724436182813,-0.3624283193485102
2021-06-24,-0.18312830408750363,0.3459403986544701,2.2596970427844845,0.02521849579339104,0.6492999408466797,-0.5258624379871716,0.3481221786078206,1.4404584918574692,-0.7287542759292536,0.8169203891792111,1.0290434453742077,0.017456063952203858,-0.2612548957058653,1.2631955084403743,-0.4463387240528002,0.41261552829557413,-0.34214250738603197
2021-06-25,0.21942689491481365,0.47054983562197467,2.3130483112188616,-0.2681554175155733,0.41035898078741495,-0.7018420349369343,0.4636622268622179,1.3789082125542138,-0.14999082348766168,0.6962207325723897,1.009658508997422,0.038375876142856716,-0.7165709029664322,0.8758312364061402,-0.39289792256368694,0.6031765448157302,-0.48972631999764094
2021-06-28,-0.27469307813524846,0.25189427793795327,1.9218170061314603,-0.22274566881087496,0.1754449976794975,-0.8391852502576556,-0.030061301533426142,1.4139301365295571,-0.04757627742919584,0.3860774935037691,1.2768066115126713,-0.07374258173550206,-0.7516507578773031,1.2176974130556342,-0.5655037836292405,0.6567618414279046,-0.27014296464312987
2021-06-29,-0.9341559779821653,0.050888300076354864,1.942547148977483,-0.4767474442132405,0.46195432500674555,-0.6957600680155106,-0.2163604015613582,1.1503219143428653,-0.38983562738738503,0.6006831051810765,0.9793650628405993,-0.029844672592595222,-0.24724309895814006,1.262683608229474,-0.7781706442469802,0.7177716754151446,0.163034066566454
2021-06-30,-0.6914356418066949,-0.21000669479587353,2.3800862410557264,-0.5784521405942,0.35500879266209473,-0.9269742574779795,0.1742077771837736,1.155260458212863,-0.16267197931578573,0.06960607776323428,0.5801544166046311,0.15094828268166335,-0.33835329641449474,1.330021079393422,-0.7696043447348881,0.5590578968268554,0.18124359990359157
2021-07-01,-1.8102559872819644,-0.20007044093963156,2.012702046755465,-0.0729789392578602,0.34654576855489866,-0.7332131831140092,-0.04950581270966597,0.8636457201210511,-0.18094558629611554,-0.06916161365577117,0.5482186067016475,-0.3888923532042152,-0.3357654668345801,1.4565074543810017,-0.7564132351468014,0.548478075777638,0.19359112432404993
2021-07-02,-2.1683156921787794,-0.24811677983629762,2.125769098154556,-0.11517829670715997,0.25914759477622923,-0.5304310512573204,-0.2585215918673271,1.046198354342193,-0.09382752839442968,-0.36220022042590255,0.037010849339133706,-0.45537957771484994,-0.5105061008683444,1.5100994105714725,-0.8115769513846963,0.06054060501172429,-0.0471894749094506
2021-07-05,-1.8330524187232835,-0.33181048686782527,1.726971997259974,0.028929857998545968,-0.49141965748593824,-0.6811757170311961,0.061587130573421515,1.0008380629939762,0.140421492718916,-0.3865973915016127,0.01156784613322213,0.024539162530347537,-0.8354765649476403,1.5415992472778053,-0.88551679726506,-0.2125541947374233,-0.18779132318356564
2021-07-06,-1.9438556923730457,0.20884904581098923,1.6790027335562847,0.2961194398136463,-0.8585493461022001,-0.38105147237771336,-0.23768760223233087,0.9456024436839712,-0.05624788728541449,-0.3678673993111095,-0.04338563031318665,-0.1651432172214659,-0.485000587309884,1.6424119086124183,-0.9611931320404715,0.19301150942134118,-0.41402978255450423
2021-07-07,-1.4904912290507084,0.27110192118360676,1.3647000521502772,0.30215129085773906,-1.0982989257140106,-0.037923592174169525,-0.05924644672761088,0.45987871996287094,0.13933194597281764,-0.22906475502578852,-0.022092651689406956,0.1548214058180444,-0.6914866408016486,1.4524003403869192,-0.9200685080785602,0.2691122790085672,-0.4177093544825673
2021-07-08,-1.6343222745854837,0.4541136418144283,1.1613228460298433,0.31873969980891415,-1.1754740088496258,0.21921040833704408,-0.14133863244406253,0.7303176436669342,0.25407105098677896,-0.11957204709073332,0.02109338449420127,0.12809300641113844,-0.7788551150481404,1.325871792100297,-1.241544463494179,0.5238382666436376,-0.10095712170508267
2021-07-09,-2.39157218663372,0.3597605625421067,1.356791842916597,0.09827488059308052,-1.1173323532653028,0.09920959123949322,0.08603727951018705,0.504541841952805,0.36939912662469343,-0.36085558383489774,0.04918360363670321,0.14414170916763488,-0.8391150770181722,1.25410910216512,-1.4487905885718533,0.06241753768032174,-0.03108625297649423
2021-07-12,-1.7304437763414686,0.18397330885292867,1.5710580296822994,0.16423844503213186,-1.2430246540590724,0.24155450580716323,-0.0034706130952163287,0.430280974550508,0.9251921499283827,-0.5523774614750415,-0.09873938591013999,0.45099779396607864,-0.793271968792067,1.1378337734368604,-1.239804587054995,0.21163238984363406,0.0035935351542978533
2021-07-13,-1.2505041623878048,0.0634132189006317,1.7181816349501564,0.5019384843143875,-1.1576917428657525,0.15316243077447256,0.028828779877838016,0.1387238391956152,0.9953283397909761,-0.730879103315645,-0.18205412399396115,0.07937082859986082,-0.7107068923388117,1.2246367618033978,-1.3005646680488927,-0.10096020619744968,0.1000536455935773
2021-07-14,-1.4489570192691807,-0.07962667146850967,1.6064951704428725,0.28920636602707034,-1.080198491160902,0.21837866132245115,-0.1427732157861864,0.16414088069156124,0.8677874108869115,-0.7842762863524764,-0.16290149401213935,0.1266387291997073,-0.4775341602741537,1.1998904113252098,-1.0512727393937649,0.11421264238883919,0.09814801901672467
2021-07-15,-1.0516947614678955,0.012940438860788635,1.439403983671772,0.3014594334415206,-1.144889400399292,0.15098553132159426,-0.12265526494160285,0.23105246460810577,1.0383035142307255,-0.7653469323844098,-0.25033417081950576,0.04933737804688963,-0.5169623898743638,1.3257519566569678,-0.6551237841924428,0.3286645337811843,-0.34500095847627943
2021-07-16,-0.41200183188957956,-0.12545687590410792,1.4037073016973207,-0.08471218906675396,-1.1088205169722294,-0.07848981003358588,-0.025634540260762777,0.4895409233589233,0.7494209367030201,-0.7831272595561305,-0.4979366826360574,-0.183575745372676,-0.6964248416241344,1.235661092533124,-0.4316900559072658,0.31558123617731726,-0.19202893809028554
2021-07-19,-0.8572143630011007,-0.614210421504724,1.239260649873014,-0.36239253890793993,-0.9573867291716832,-0.0009533582686652272,-0.15114008316987818,0.5359516207559726,0.9677818031374185,-1.2858295063999696,-0.3085400160087015,0.23542447221382176,-0.8751637196957252,1.0134952849788978,-0.05495810721324441,0.34387527071937674,-0.2943364729971046
2021-07-20,-2.417785817610825,-0.7552368051513672,1.1357242396687084,-0.8291746029304574,-1.2294012874855775,-0.07268192082799396,-0.2013349206559149,0.08337096621386186,0.8456321399162247,-1.4338369185325959,-0.4471933662159258,-0.010486823208832952,-0.9884944739785141,0.7013069692911876,0.3382619230760326,0.4972332484265503,-0.1681131039814121
2021-07-22,-1.6258230744993294,-0.6103843657849575,0.9910409383933,-1.2632180371695891,-1.6275005731477672,-0.1220670348735375,0.04581964550792249,0.035696563232872125,1.155142590644593,-1.6190933725848715,-0.42326002577475624,0.09736124021668445,-1.0025545451110496,0.43133387130718587,0.25179820033293066,0.6142130413325025,-0.40387990197707646
2021-07-23,-1.1891593389913153,-0.5073542346296138,1.0882711307244375,-0.7504981774421542,-1.512801840727264,-0.1243864008774515,-0.20310421034575393,-0.10427641671865386,1.3876168984971966,-1.9349484980927405,-0.2296356699592396,0.045886802365855676,-1.1002574849836235,0.5179158469749046,0.41779290491641385,0.44682320949852866,-0.2540916690487534
2021-07-26,-1.0699043506250825,-0.7066265404826843,1.5141252555543379,-1.0087594614416806,-1.6145925845505575,0.049377031284145195,-0.36847080865336795,-0.2293905928430773,1.536118598749807,-1.978676207576625,-0.058574705620618325,0.20161393040919529,-0.7262650962956835,0.4425607217943174,0.20502464014143232,0.28185841353603625,0.12794094752486895
2021-07-27,-1.7299910720660436,-0.36553462496395084,1.904986427976014,-1.148008005893362,-1.8617264356886298,0.3751409990177447,-0.32687177861649025,0.2942035879895261,1.7260933738908641,-2.357087046447405,0.010604346443767902,0.016266127613162897,-0.6993537657368505,0.6622833131235779,-0.14366055047129098,0.4237019918848665,0.020270934733221398
2021-07-28,-1.858644924985652,0.07440691158040945,2.609276058100024,-1.3117848368982215,-1.7739126064069448,0.30159180705116273,-0.6784283413386415,-0.16010275486652262,1.7524774874774547,-2.1962088785860434,-0.03835274174031696,-0.24211967230745268,-0.5603866712454371,0.4460378595608052,-0.28327616442967246,0.06984273682731687,0.21210071818976944
2021-07-29,-1.1829428593266522,0.11310179772777341,2.353852270389496,-1.1763465058898643,-2.132853468049978,0.3566000537144146,-0.6608034555807877,0.1481200471534083,1.3779819719957342,-2.455527709365487,-0.11586248719138871,0.17594720792871477,-0.5983017140781233,0.22684448573160637,-0.32398081370533904,-0.4696006634658791,-0.07410974397417712
2021-07-30,-1.342441155193792,0.012293649696971753,1.870127146643371,-0.8683253773397674,-2.0125636303781875,0.514364623214954,-0.4591842419655777,0.4319022506454117,1.1657372029531439,-1.965164172446509,-0.09403919574837796,0.09028665838852648,-0.5178720984994113,0.1640741029120752,-0.4333673384234838,-0.6702164985026382,-0.039573046691332325
2021-08-02,-0.3822453056543238,0.18143076777659,1.9399342030853157,-1.153098208709366,-1.7062225966610636,-0.14873162242674454,-0.2927233313399416,0.5720486731032498,0.7968596801164524,-2.4714243641721874,-0.058852253448233506,0.5022857764559451,-0.6687747003362424,0.04771072009913338,-0.4127619181321657,-0.87191281404957,-0.1753415002469281
2021-08-03,-0.10153265768280631,0.26353865386004,2.0127737575022087,-0.7345676397328705,-1.7596590140998207,-0.08299488083789437,-0.6531843600938325,0.3582026974912386,0.8418589987943974,-2.228832740897169,-0.16873721390910157,0.7303084127178185,-0.3455589407503736,0.46093180048111826,-0.407223222660336,-0.7319312209498023,-0.062215668316625374
2021-08-04,-0.3896081040711704,0.5415932120696456,2.2054032461864117,0.0034702224803913498,-1.5057630893957776,0.07607137932863152,-0.7120787807989606,0.20341651338430636,0.6598080281571528,-2.2683512487343114,-0.1546491605060244,0.26219722699736847,-0.5475846226400124,0.6665199289175822,-0.1385500139992,-0.8273661672534238,-0.2738035266682705
2021-08-05,-0.6726463136549203,0.2977959974518671,1.9174549607919282,-0.2765328189584164,-1.1072630267414252,-0.22214938321836855,-0.29923391072192473,0.36902597153838446,0.4480735253703546,-2.6110197931366965,0.08224106298775562,0.3065143325868006,-0.6633527823519151,0.5683751786612037,-0.16104630930942018,-0.8403239658191488,-0.17846164267024026
2021-08-06,-0.7379148724991887,0.15293005360581297,2.115977134819284,-0.2332010928437137,-0.8659488664986034,-0.11822363921834969,-0.5287885152549003,0.4804570885415715,0.31200390174640025,-2.512741959151466,-0.3756796205780454,0.22474619462123593,-0.21570534418762713,0.7699574204153784,-0.13323688682423868,-1.020625844336485,-0.024118412971511148
2021-08-09,-0.46095554488736895,0.18879346224923563,1.876053825855124,0.2048521144217191,-0.9865958321947468,-0.384540643419456,-0.6840700090029163,0.5217636022873351,0.20067133182670763,-2.35830574150203,-0.209913032764832,-0.04307604222326378,-0.2259906602874966,1.0781107361445066,-0.13143517409550826,-0.9884769988963947,0.048468850554886436
2021-08-10,-1.133336433464556,0.42004074222471927,1.8538993629244778,0.9439024192339396,-1.0448304934096302,-0.3206496403904209,-0.6665349772432595,0.33110261231308463,0.006200134834256094,-1.9600890422150161,-0.2905772243799183,-0.13556408779961301,-0.40060875914824223,1.309206758279238,0.20733438899469767,-0.8794393790438942,0.03957027289042105
2021-08-11,-1.9926302073663016,0.6880591107380931,1.4702645489066672,1.1243167124447344,-0.4525448874368787,-0.14743562281343053,-1.2371224853291511,-0.030017260334006073,-1.1335495908454123,-1.27120861802363,-0.28879156836474384,-0.23809740035844626,-0.2922242638314748,1.3518488956609571,0.3052232998232002,-1.192673866789849,0.20367956400867337
2021-08-12,-2.1869101370414676,0.6946446343606177,1.4279035470180717,1.0384043320504062,-0.3783763755572828,-0.14224515465701618,-1.2070387145500554,0.12580419245312394,-1.3166862914570399,-1.2178306751760828,-0.20760763932463502,0.06830888347234867,-0.11404411713588009,1.19867412386114,0.5185882218100196,-0.905091935558831,0.08894657208037837
2021-08-13,-2.2557163036501753,0.6679720552796039,1.4879526843882378,1.1811242431224696,-0.6616477978824957,-0.2231633999372234,-1.1771549300496935,0.08148112290800143,-1.4946661031143365,-1.0608968436868575,-0.10512100869831051,-0.00043777940081808425,-0.18058447436958436,1.339185172411017,0.39585730138243225,-1.0582227514878695,0.05927300638816403
2021-08-16,-2.1344547495856845,0.7453067781709226,1.6436447896015176,1.010718393154775,-0.7238296627353159,-0.3179281773945881,-1.3216796055988265,0.31911656553543477,-1.562024071938666,-1.275768852864313,-0.1890928484918477,0.17953120693637387,-0.08277468883430866,1.2964763683928422,0.4109973954050974,-0.9432326626151365,-0.09203659131573637
2021-08-17,-2.593102415668926,1.230997803835767,1.3627996749320461,1.1449111174387225,-0.8143988994040429,-0.2474443063857401,-1.469795377069298,0.11012177409479453,-1.1749978395259313,-1.500455545810503,0.1318644712927706,0.3501212626391463,-0.18422396701587196,1.3165898897528263,0.3637615866880289,-0.8774990423685015,-0.19990012461711662
2021-08-18,-1.9526636733972655,1.4414979522135174,1.3343306236015557,1.2753844101903717,-0.9429048764750121,-0.26915187706278093,-1.397850730239194,0.2849099566665289,-1.506803074161115,-0.9858782744350103,-0.14365082216156072,0.4287355948354797,-0.07450184406462146,1.1374266701770905,0.1717805667320932,-0.6614907245756184,-0.38674873616743277
2021-08-20,-1.9773816626842338,1.8610895789594142,1.808841758784794,1.5347684326292024,-1.1058088955204912,-0.05520320273542081,-1.7487495338680332,0.1578212489348794,-1.6438382817650135,-0.8104201065001895,-0.14141979835147186,0.15813129945943713,-0.14264644641981247,1.3464397911496437,-0.0444169667302947,-0.5066302765019293,-0.27777299891765517
2021-08-23,-2.534473458996694,1.4904598654148136,1.8302678624809146,1.5266844348504527,-0.862778652355299,0.5361932724872635,-1.7017853090432828,-0.7533779291066424,-2.177249154488763,-0.40640204400683555,0.048342096781706374,-0.26665795705439915,0.0003224439260864511,1.1892083924428767,-0.6004780697425376,-0.6510266569862405,0.5263375875736618
2021-08-24,-1.7834362770237258,1.8416846609235251,1.4393528529671162,0.9058386310942367,-1.1884237341863746,0.23035257283839636,-1.5740681642415428,-0.4033224596662593,-2.257970216830547,-0.4049691251208971,-0.20909866535298602,-0.24850979234535822,0.06595712192970196,0.8734392676898619,-0.6242080897487098,-0.3800616252429873,0.47759527033576554
2021-08-25,-1.7168360684398085,1.6531604991003048,1.1979579078377594,0.8408208804579098,-0.46616317157056814,0.21734796635828177,-1.0831251856395072,-0.4120041927327298,-2.4525511950355385,-0.17250430387123747,-0.2874759388185248,-0.5397013759748902,-0.05873581795912809,0.6148377680665368,-0.5691431580886602,-0.11718078609525537,0.38015183703178695
2021-08-26,-1.565127028161419,1.7220360684149574,0.7148806386594524,0.9189109479346081,0.19449572482146216,-0.04334507178003489,-0.8166059108602954,-1.018186520397771,-2.947205122880004,0.03268895176499991,-0.19199779480584644,-0.5904974273448759,-0.2170730143057683,0.14124498913981995,-0.41910231349375326,-0.32700067965239565,0.7819666603398256
2021-08-27,-1.0571403230430385,1.698658504939956,0.604729867676717,1.2125330931527347,0.37860207712222976,0.13360749935026228,-0.4911008151116051,-0.8924081524921408,-3.029906749316564,-0.014591397932697373,-0.14971443644425908,-0.5765882648135034,-0.17854336638916038,0.12314619050083603,-0.3426680724387246,-0.11192699280576672,0.48743007545580125
2021-08-30,-0.4836058256033205,1.8055209069266343,0.44524897484450615,1.6967828031290968,0.7305479057604506,-0.15600762871720783,-0.48261793831698235,-1.0851885590004977,-2.5394956738136596,0.1487759159120661,-0.14343784802268753,-0.5275468997007237,-0.12302896769408729,0.1831401413722568,-0.24825873303286367,0.2821633692792862,0.32242214120032675
2021-08-31,0.06101008835185238,2.342937080998407,0.5512501504571062,1.6742896966780096,0.4728527420968091,-0.12637922285949046,-1.0936480797770685,-1.2767963392730408,-2.608500740440788,-0.18583786741673453,0.1289345230324589,-0.5431350635467884,-0.07799193566167865,0.11462961011949402,-0.17626159109264694,0.4817208462934608,0.06149978828139297
2021-09-01,-0.2642869059729955,2.1736620177218398,0.4649273115869512,1.7822930341639303,0.20405742949711622,0.35753117342752894,-1.2830690204975346,-1.3794314063716149,-2.056057929335318,0.08200927516658346,-0.23904560363490168,-0.7433340579613114,-0.005415419829165222,0.09047344391821911,-0.1556187417424927,0.7040121349906701,0.0879872563284423
2021-09-02,-0.18729245082364193,2.4116049578509755,0.8466550861130311,1.806682243582982,0.6635162735720822,0.5048060490715237,-0.7747248447010415,-1.3233946640023164,-2.2210312902312395,0.1619824351542507,-0.3455002277895753,-0.9365575559548341,-0.036213224792343075,-0.49968377949550336,-0.11072396405839871,0.6217278361616897,-0.11112781838334757
2021-09-03,-0.47429920966645756,1.9190225430588554,0.7902237440715622,1.0624244077223308,0.7936078932813923,0.5841012075929433,-1.0503106744326556,-1.1900969714550007,-2.102881562439726,0.23350239400805614,-0.40653682325753215,-0.5827428585922282,0.37705621515098603,-0.5128436120318022,-0.4114939455340231,0.426316591199371,0.005110675948436782
2021-09-06,-0.27671788983370327,1.791286086078836,1.0622126919449089,0.9942071334476151,0.5104491745117995,0.8183642588599433,-1.335160411598837,-1.0593101647893988,-1.7565761981274637,0.5233613122740409,-0.41701055293350914,-0.537865710821586,0.21144068945290212,-0.6401985542123033,-0.4616352788377723,0.4746077899291834,-0.009042816700850644
2021-09-07,-0.45716917660554324,2.0105098286089977,0.7512978543377196,0.904301473738364,0.6217724349124206,0.7729840036371867,-1.2225127275009824,-1.1094114958153218,-1.5272380333892301,0.683775424681105,-0.03973672121555305,-0.5713252734432597,-0.08319860673145255,-0.9907197069154319,-0.18897315185902638,0.8774116764628698,-0.022274916973241667
