,Real Estate_PC1,Real Estate_PC2,Real Estate_PC3,Real Estate_PC4,Real Estate_PC5,Real Estate_PC6
2021-07-14,0.5692478807849799,0.1669905535664359,0.9950775454825861,0.09776783041016837,-0.14004281412247607,0.1573315598292144
2021-07-15,2.175545476694842,-0.1461278869908278,1.0986472807810912,0.9768329601014297,-0.5738308288931798,-0.2100946344826781
2021-07-16,2.672650992480307,-0.15297850505302876,0.8696339297523937,0.8806029924733868,-0.30751237789008556,-0.048418971606250485
2021-07-19,2.7202103823982537,-0.348831896299312,0.8129526051805245,0.2294785828834696,-0.29790986143969495,0.08498371596780933
2021-07-20,1.596131022606316,-0.4697470173488056,0.7197351436110492,0.43157938101866156,-0.24287283487990666,0.019038947394857494
2021-07-22,2.087695629229471,-0.411401441953182,0.6677440024769503,0.4204176213975925,-0.042240493012124056,0.3085734109658422
2021-07-23,2.6174100150705915,-0.39495040824798827,0.7528565902600732,0.45967053604682867,-0.2234774413749003,0.14220186210439822
2021-07-26,2.7400026302559772,-0.579047784105936,0.8142391266451312,0.5349141457814681,-0.25717335888318504,-0.2594787007146309
2021-07-27,2.3487516198917873,-0.8865384819191824,0.7797115014392421,0.5475914364690282,-0.11167032665729264,-0.31512739322734995
2021-07-28,1.9527050552707854,-0.9484785890997757,0.777853865552736,0.5307408392166607,0.10986092557026328,-0.2814420988537971
2021-07-29,2.380378371827673,-0.6205272860203145,0.8525961848209836,0.5677444235058275,0.31891632436590767,-0.1887190238949736
2021-07-30,2.542392386375794,0.10705240785832146,0.7152713169570394,0.8825456147090883,0.4556622995308722,0.06764813474294445
2021-08-02,3.9048491681863755,-0.4404955026548188,0.6918151754141598,0.7786811663675083,0.15372369083672305,0.0201364782221758
2021-08-03,3.8007544414279057,-0.16538640174514307,0.6912732138614149,1.158222349561247,0.223414087460497,0.29143482744028315
2021-08-04,2.8603424264199617,-0.6278288572776106,0.8835805653908386,1.0250125919254771,0.24725229651758657,0.2824197137034902
2021-08-05,2.6743783906452716,-0.2511921882026067,0.8199500469637744,0.9403761679803476,0.28848204802106425,0.17581214498648648
2021-08-06,2.038908920904557,-0.23435946363086474,0.8509083524811124,0.6424261382615211,0.1300631531183796,0.477229264782309
2021-08-09,1.6023410571439973,-0.2539273019182884,0.6642511151377148,0.31580900028540315,0.6362496892677292,0.5073151559486957
2021-08-10,0.6268857426357348,-0.4948392526499836,0.2948828353019291,0.21620218907746863,0.4183790174896179,0.6692975076560703
2021-08-11,-0.08332371167492961,-0.3639657818963754,-0.031143949049717314,0.46098591761619123,0.2630229881232878,0.9350916762120157
2021-08-12,-0.047311009475413494,-0.10674081799978259,-0.07800616316127423,0.6298123739930664,0.1892887145380956,0.8643328761459813
2021-08-13,0.03169038774470208,-0.057757907024311696,-0.012402319853615985,0.4717882385206773,0.11246358624425333,0.5363325229703215
2021-08-16,-1.2664549960436107,0.00565937384716429,-0.08164116486453839,-0.34665410887492226,0.47426584254895227,1.009101640420163
2021-08-17,-1.553666085369493,-0.24637241823375786,0.2254259482846416,-0.1628925092308256,0.23652179368843784,0.7540520093614311
2021-08-18,-1.663200205570311,-0.010296930613277718,0.29480321747815746,0.1981860764982814,0.3027950153032741,0.5188386381799347
2021-08-20,-1.831491211437008,0.24488572278613233,0.21950666617963188,0.3375381018879172,0.08709622876394249,0.5584822980841405
2021-08-23,-2.4264072053533092,-0.1282515252224194,-0.003333903868767342,0.150001786612048,0.030118890679027427,0.04963142470520096
2021-08-24,-2.244376969895813,-0.04383168880194165,-0.10586139755903234,0.2770374259519948,-0.07880408165130638,0.14913322734201562
2021-08-25,-2.0234921410578037,0.2191098932132434,-0.12450440465850006,0.1357190111693291,-0.441864458479365,0.5703149352099993
2021-08-26,-1.6297842362726611,0.5850140299923888,-0.2922695540626741,0.35230117438474784,-0.723325243641335,0.8220638074003286
2021-08-27,-1.1615755243540895,0.4646343885127287,-0.3257518092418576,0.35967677126584974,-0.836323308866545,0.6701554260180111
2021-08-30,-1.2921402314889485,0.22228953933285717,-0.5387368080703756,0.0807206985081065,-0.9054813911784749,0.21439275043477538
2021-08-31,-1.1405438995403137,-0.34597865146353785,-0.06493475232113972,0.09534478470629701,-0.8501451260818853,0.03142090171808874
2021-09-01,-1.0996749571162394,-0.3120920050943261,-0.2583987296170828,0.17659664836211614,-0.9395908875689923,-0.10663830877516146
2021-09-02,-0.8426417568359912,-0.3197905304453946,-0.3567566906966616,0.479006039155246,-0.9298889337432289,-0.12792094325433126
2021-09-03,0.16479526872694988,-0.6200372651159319,-0.5550564550494964,1.0610961270178967,-1.34914407804845,0.29388789495093304
2021-09-06,1.530765847031558,-1.8852367513438704,-0.6603569505147101,1.1326608658114818,-1.8517985490950266,1.012800301059781
2021-09-07,0.9312125984517835,-1.5860786905348263,-0.570163777920224,1.0208175150765457,-1.5030917545594145,0.7267424072832173
2021-09-08,1.153077032310814,-1.2156715180715005,-0.439330842744485,1.2854309191948374,-1.5264801170498057,0.8204766614473606
2021-09-09,1.3945899456676298,-0.7806613424502311,-0.23355002322032078,1.2323021726884527,-1.5053779465437418,0.48852390339118623
2021-09-13,1.5543977027511688,-0.7799704349012477,0.09567397642243322,1.4127997758261097,-1.0771984636011551,0.38554272216869184
2021-09-14,1.4527659524546295,-1.189329111352764,0.32913108837394217,1.1008009244682944,-0.815041040226978,0.5407698406064066
2021-09-15,1.7579753152038846,-1.2192777242336614,0.391180358912027,1.0126052884077086,-0.7949462071883402,0.8093111042064807
2021-09-16,1.9009857147544964,-0.7728678990467492,0.6682119980741377,0.9487106327388583,-0.7559735839223606,0.6374336391685573
2021-09-17,1.3936955150236388,-0.394493744677435,0.6932276132189269,0.9486443423673083,-0.4151446855845523,0.6716425691997139
2021-09-20,1.0371505584967409,-0.23130904599272023,0.8023805600174381,0.7916297952282579,-0.3253889124703357,0.8752380405813817
2021-09-21,2.5446134558267515,-0.4767734850751727,0.8567227664290632,0.4683849965230143,-0.16393105970024507,1.21270613037899
2021-09-22,4.445188193185047,-0.058686527568758855,0.8822251711855943,0.5035014893843608,0.3145658028096598,1.2909520751632486
2021-09-23,5.553690585133884,-0.8278956155997814,0.8804985976504467,0.2778797295395848,0.5163604360756187,0.8094458600885603
2021-09-24,5.768252289230592,-1.170239013006322,0.7081061784227911,-0.17112924585429212,0.5987997677025767,0.3117064300541761
2021-09-27,6.112300952883945,-1.1120149097729293,0.6525720902629025,-0.2754386455525197,0.5294205310245477,0.5605988899954607
2021-09-28,5.4338029937507715,-0.8786389060480279,0.5511683086889207,-0.3667952627973504,0.6293246627173835,0.7260922458596049
2021-09-29,5.214001076012933,-1.4753407309870579,0.4065216136490987,-0.1474281253979186,0.5883036607652823,0.768925540472482
2021-09-30,5.354524279964956,-1.391159481797831,0.3491177686626092,-0.5502273033322849,0.5312413841272278,0.8092914685815616
2021-10-01,3.6385758895986315,-0.5978021257249135,0.4411965386871894,-0.29907525215095104,1.18713431468144,1.131098996366941
2021-10-04,3.609302241396988,-0.7461190064711781,0.48174700465662446,-0.6488809891034409,1.2927885816946685,1.025460103291486
2021-10-05,2.7280060292027266,0.03169524102858235,0.7918639309654558,-1.1828340984338452,1.5063277451339627,0.8113455454661164
2021-10-06,1.1797704020292585,1.081343158859423,0.6704708177408821,-1.2981406403519054,2.083895073350361,0.400574386716821
2021-10-07,3.4112067823326004,0.451176808778751,0.5944265289601092,-0.7775922787389894,1.4036639050727382,0.1392892497582384
2021-10-08,2.9616579732926227,0.13605575890371766,0.6000065924413432,-0.9462708244892379,1.406129935114973,0.26402402388755625
2021-10-11,3.51761327307468,-0.15010823207433513,0.674339040476422,-1.077756503994386,1.2502087569822478,0.17150302123739247
2021-10-12,3.292939783126236,-0.20993326444055627,0.4766058357695876,-1.5160297142704848,1.1807434756861064,-0.06678202869698624
2021-10-13,2.979998121903508,0.1757124428225234,0.12383364853711566,-1.5258030127030464,1.0691255126167647,-0.04456778350168804
2021-10-14,2.9278759155650382,0.14147434255614563,0.006818298681100971,-1.2712130339189103,1.2208951146511922,-0.05866471890542572
2021-10-18,2.8163876695513794,-0.07988487406161919,-0.3879418236505219,-1.2631256531470658,1.1785814207124645,-0.23798294892640992
2021-10-19,2.4374022786347,0.04096900307552545,-0.36751621559598585,-1.0398229535831187,0.898228742968952,-0.026204376937831068
2021-10-20,2.5326913693888575,-0.20462702532649663,-0.6237274464554141,-0.7176495784362528,0.7190940036725707,-0.3268756101162018
2021-10-21,1.4673583685551372,-0.36151265683998923,-0.46598993785754417,-0.8317096200567743,0.8726974700348404,-0.7552056970015896
2021-10-22,0.5025149358074407,-0.9219652648893399,-0.3436308052268589,-0.7909779520914044,0.4495625799817239,-0.4530708802862289
2021-10-25,-1.682256696804578,0.07304329644974097,-0.7438188388145269,-0.929110707680267,-0.00995281248083683,-0.2830722430891979
2021-10-26,-1.4519370287190634,0.17509075912946795,-0.32232026423695037,-0.30684681830113675,0.44800648412015115,0.13438535972753177
2021-10-27,-2.1485228773657177,0.3265369429218366,-0.2174138608079445,0.060204319407906035,0.5529163778987364,-0.4034740998586382
2021-10-28,-2.0801701128263343,0.17550292867130682,-0.01603411802011804,-0.15388274126290863,0.3078189636050513,-0.33779363239182314
2021-10-29,-2.1072120034366058,0.7486168889209696,0.17986243874180297,-0.2938754803608751,0.14478886876743033,-0.24111484933914223
2021-11-01,-1.6629092265480252,0.4317601862306458,0.15290374260673245,0.16891069790714608,0.1378550027777922,-0.5419708980710122
2021-11-02,-0.5108614314317392,0.2721093426859638,-0.16312433013329586,0.08974259310084363,-0.23190514902942383,-0.48985424587018334
2021-11-03,-0.13149284534977243,0.02059105832215665,-0.10761640919299742,0.16334177200026245,-0.7952260553319679,-0.8860449384806246
2021-11-04,0.27621019535103747,-0.20296464859095747,-0.19521125685892735,0.16866737036664675,-0.8228960383513139,-0.9224673791452773
2021-11-08,0.9729131255833974,0.16383638471478712,-0.41803769990435075,-0.4503441022352198,-0.9871588512911652,-0.45270514307074183
2021-11-09,-0.360794692492585,0.1488434879119875,-0.3423802168818535,-0.5589446944601087,-0.6833188985278272,0.06889708319401842
2021-11-10,-0.17772009669910338,0.2588821997666246,-0.5228335914232122,-0.2789211927404448,-0.6830368412723868,0.05761378856996418
2021-11-11,-1.0742362659531528,0.7687834924400297,-0.6032159308670373,-0.11069649076060632,-0.8301873324613056,0.2501230118405646
2021-11-12,-0.7037959704019298,0.6966339750143521,-0.3759717763176975,-0.08869922710815656,-0.9150650762374414,0.44817305189813295
2021-11-15,-0.59586331780337,0.8885827930416528,-0.3870034960956296,-0.09270344315375885,-1.0492306296007645,0.3717134917699897
2021-11-16,-0.9017147189415148,0.4649219117515768,-0.19021912956179193,-0.06842367707435947,-0.964293681068155,0.26033834774544967
2021-11-17,-1.274754319688597,0.7010507690401175,-0.0983111140069046,-0.041993205990052906,-1.1531570878102524,0.22505961258246987
2021-11-18,-0.568291375096147,0.6261404765533849,-0.1545369719341192,-0.07512694310144495,-1.0833848705974065,0.010012016454121432
2021-11-22,-1.3070432613750658,0.3975307765401194,-0.026278667210219476,-0.20331124831803737,-0.653144447747532,0.15732042212265554
2021-11-23,-0.5131508600902169,0.9629130531578828,-0.22660741082161223,-0.2802436995972963,-0.9120167344648129,0.24966278851749776
2021-11-24,-1.013378116047492,1.199325709906278,-0.02298432974814045,0.21948781853768373,-0.8578745978003749,-0.01918375353506066
2021-11-25,-0.06457350124494392,0.7160324519433363,0.31071499648513223,0.6291957151127713,-0.5573935693998886,0.4993702717321825
2021-11-26,-2.1368156367096676,0.7261833851356836,0.010874933199529778,1.0069862847491655,-0.60701732206409,0.38707486370004485
2021-11-29,-2.8387313084233567,0.44377050546181085,-0.20861014572829062,0.8081857524601909,-0.33155893820460136,0.2533563676885044
2021-11-30,-1.8337373052960797,0.29155555744615635,-0.07593033158772489,1.1168617440797008,-0.5906026319901605,-0.06510757990488045
2021-12-01,-1.6638147235010061,0.35551562197121495,-0.2724782098315753,1.0587141650902183,-0.6049224849216945,0.17886978573994847
2021-12-02,-2.1700936739141024,0.7952672098593556,-0.29359582727889383,0.6570680830245671,-0.49901588513411727,0.518825486836466
2021-12-03,-3.0885636014146023,0.5506242528158207,-0.19199124330584658,0.45057647260736394,-0.17177918584379742,0.3235624195162895
2021-12-06,-3.7970249940296443,0.8719293629939459,-0.052156263524441956,0.3893374426647864,-0.002922515949660794,0.7274936538633413
2021-12-07,-3.365800564116076,0.9650160035364868,-0.17005084024439412,0.09871287844178228,-0.010105868811162603,0.5062225655643765
2021-12-08,-3.0445376377696216,0.5335682604917027,0.15689800465875017,0.5613147995948425,-0.12366966308178522,0.10387930057732743
2021-12-09,-3.2216785654082654,0.3336936908368557,-0.021620670760356293,0.8728409170843502,0.13421508857900574,-0.0607346157930717
2021-12-10,-2.4934703891410823,0.21963484100791025,-0.19682174145428194,0.42261209915634274,0.18313251148134302,-0.2690733934155493
2021-12-13,-2.15813934588643,0.2764426938715637,-0.014325085277587336,0.26949054918082205,0.3896460890833938,-0.2361213639223123
2021-12-14,-2.671451457659308,0.15009273853395175,-0.21070114977404827,0.3610712761930001,0.5757437642142322,-0.19823181860632397
2021-12-15,-2.8605895552916327,-0.08407871926191886,0.12088696318305735,0.5808913288001873,0.6476803705657879,-0.17164979475182135
2021-12-16,-2.6684497907830065,0.07280587208475058,-0.11908132932289166,0.6043992975881178,0.29440102678974606,0.0548232177545985
2021-12-17,-2.8788165499798555,0.05866215612452761,-0.09571732848862369,0.5504073195392972,0.26628854237978816,0.35914461814210763
2021-12-20,-3.416977098159281,0.06358624698781237,-0.10054824063098683,0.532741511827265,0.058063860969258425,0.28559180621790115
2021-12-21,-2.194669874786856,-0.13435366491897197,0.008346929797563688,0.8085864937340752,-0.1703646893316972,0.05618296196579754
2021-12-22,-1.9974442664033873,-0.8171783298325253,0.17190414341486335,1.0858415603516554,-0.20570603848745608,0.17927439730285727
2021-12-23,-1.3849339645980774,-0.4841951346717981,0.0420725977004598,0.3011622718587266,-0.4667372682568269,0.43259445695032617
2021-12-24,-2.1160465269350586,-0.3837844017850422,0.14965880388926145,0.5191749160774707,-0.3590349046529419,-0.019402592608156417
2021-12-27,-0.2721922639621214,-0.06441809743298606,0.648240529763337,-0.05841020519165568,-0.4575715727980751,0.09377583346331125
2021-12-28,0.7725226149392259,0.46537650078776266,0.9515665177844698,-0.2119502499602304,-0.9018656944117395,0.3119428098034658
2021-12-29,0.17985209263831972,-0.01615164476731664,0.5588184886297439,-0.2638482981943094,-0.36969956337281307,0.40125845790326065
2021-12-30,-0.27348503798871937,0.049547890258038046,1.1171638654985085,-0.025005288138483694,-0.08229320656531804,0.2426182379106613
2021-12-31,-0.2883852908493522,-0.2159622804411931,0.8967516284821164,0.23926260648200612,0.018126794301648496,0.09391540924908076
2022-01-03,0.0330247876214601,-0.4426693632649873,1.1625544122875697,0.25388673017915164,0.10254169727811062,0.10495651248550503
2022-01-04,0.14679200439583712,-0.5540313267921968,0.9797879876824922,0.004999076048587435,0.2538938597458595,0.006002597591836815
2022-01-05,-0.14087528791451318,-0.905077921273712,1.179936102348253,0.03578217473480966,0.4545988474403062,0.05961482620478992
2022-01-06,-0.9200698139198854,-1.1867100958960883,1.3263452853083295,0.28157377259067645,0.8123525167196913,0.0013359166736598082
2022-01-07,-0.9865142803957894,-0.7528901934705419,1.334171792433532,-0.22696235489942337,0.7399108290870581,-0.1433184626496355
2022-01-10,-0.9260155630209483,-0.8097263861803478,2.2829531012259414,-0.17619451505325476,0.8516436595576958,-0.059705142524315274
2022-01-11,-0.6133108189876926,-0.7419683000877659,1.9822333965288905,-0.10654587403840245,0.6391447204960473,-0.10250491271230558
2022-01-12,0.1042208418633034,-0.5016410233400792,1.8064091610597037,-0.3107831749275181,0.11680718461611825,-0.2776222051560834
2022-01-13,0.47804936996075825,-0.4618209708598921,1.4111067298137838,-0.2434522150855381,-0.18830900792274077,0.13091270467241664
2022-01-14,0.9327058159275239,-0.6206505519167836,1.4418957164118302,-0.18167195960485338,-0.11778932832599663,-0.006419092021989378
2022-01-17,1.7842713465469917,-0.9437308004207307,1.5010180559107873,0.3205773333445011,0.09517018309934461,-0.2703853327174731
2022-01-18,2.0453574349420234,-1.3040276136348792,1.371691226895069,0.42883035038474965,0.11341413017867429,0.05724424571813835
2022-01-19,2.2760840042216186,-0.5321113772790648,1.5093579843375076,0.269286911177926,-0.378716937747873,-0.13298004080585535
2022-01-20,1.4454109808872166,-0.4312049991160866,1.3407450272445338,0.4131716997028709,0.009160672745838618,-0.2196089937100897
2022-01-21,0.2659962609173015,-0.9341219377615468,1.300872597163721,0.6670873133692508,0.26137951997357817,-0.31145321388501146
2022-01-24,-0.8699540825017313,-1.1685975902906056,1.12643365976527,0.26829910207488966,0.34158669691991794,-0.1882730917329611
2022-01-25,-0.8883283428604981,-0.8004080444317415,0.5413739324494685,0.007650425691176261,0.09341977043529666,-0.052262810846071636
2022-01-27,-1.528314198915005,-1.0842232784910226,0.5050589496084239,0.1241875187674003,0.27368793089824844,-0.01110016091294579
2022-01-28,-1.1988700174166507,-0.5610569088233979,0.6327723960964655,-0.2737399908690377,0.15314705796689315,-0.09638833844022075
2022-01-31,-0.38795012428372966,-0.4313770225664827,0.1214130664515157,-0.7221726961514334,0.017592179496893318,-0.07769424038317659
2022-02-01,-0.2628736439322772,-0.5227602075514497,0.3056135238117598,-0.8956988533754668,-0.07243174506532464,-0.43290485970352566
2022-02-02,-0.24367188502815132,-0.09858974820123223,0.11312719502831321,-0.6370601740871227,-0.2947835984950842,-0.10118235376278496
2022-02-03,-0.5385116538990015,-0.3399843185539883,0.4098994710415497,-0.4318430688298504,-0.09701805786852415,-0.22716794290355147
2022-02-04,-1.2039260189065246,0.05435479528670659,0.35400623013767885,-0.32282310365823985,-0.5915287178335972,-0.5596342657909475
2022-02-07,-1.3871898223624017,0.017728744055915072,-0.016647072297961422,0.028845155759489108,-0.5830392783622171,-0.47385881035170485
2022-02-08,-1.4478522982946913,-0.11083198728465013,0.05238606167032268,0.28649998342961847,-0.5513899881412699,-0.423896349653223
2022-02-09,-1.7167835226915682,0.16846348030639813,-0.8759459320046117,-0.02777037704639764,-1.0524888462408146,-0.34490927329260396
2022-02-10,-1.7852058516651208,-0.3010342417477999,-0.8824141145250013,0.19391128712851602,-0.7011377447544606,-0.37964567369218005
2022-02-11,-2.7125770586181734,-0.1140189687648105,-0.5636052401085752,0.319545933922217,-0.4382270728501006,-0.061009287331860104
2022-02-14,-3.8172207439134462,-0.5039424877702096,-0.3938650975959458,0.6681672345080502,-0.15882712641966634,-0.3707729921966174
2022-02-15,-3.7004513810809065,-0.18206420816529087,-0.7065382511329745,0.030726815974004895,0.019060152136945306,-0.35573305411066086
2022-02-16,-3.822615857379761,0.11844997981143146,-0.7194718775357749,-0.6503228282351804,-0.06561906772879261,-0.03129673915428266
2022-02-17,-3.3117314222114027,0.3581837958334504,-0.5974772327457608,-1.1204211874353533,0.18609604037828995,-0.20222728960359163
2022-02-18,-3.844038652528776,0.19554331100875322,-0.8633281073335223,-1.5173182903239972,0.3567765891588267,0.3288348687271705
2022-02-21,-3.705485103589945,0.35465072643556533,-0.8418582943366509,-1.7436257142575733,-0.07125910099784744,0.48542510661924826
2022-02-22,-3.74925945507573,0.3453500198520858,-0.6752528627210693,-1.6018695121934592,-0.17946904343196654,0.46734100297243375
2022-02-23,-1.498685065691022,0.18321850830285996,-0.475746403425015,-1.2684198679798202,-0.1550983255951794,0.12582812558947296
2022-02-24,-3.0041111542920826,0.4311339107929189,-0.08663213333451353,-1.0059372228960022,-0.07622837300067016,0.29995008210562707
2022-02-25,-1.7215382627356897,0.2420116907980869,0.1714641558551253,-0.8940686483592798,0.12220918551128845,-0.23164478224453283
2022-02-28,-1.4443956875757402,0.08853434765327907,0.08025109944005647,-0.6487759022354661,-0.0615634216312975,0.033861135029212064
2022-03-02,-2.3807268532687216,-0.14618418879722955,0.26629023526083256,-0.2962658486892587,0.1683026773831465,0.021192482395037182
2022-03-03,-2.7681958723934526,0.3277254506604288,0.4959961503228226,0.0067842246829875165,0.20953665791912449,0.5676883823732225
2022-03-04,-3.447558174808213,0.12489557496646002,0.642057057953666,-0.004058207491593016,0.2337867361069451,0.4525338226191932
2022-03-07,-4.304855928093032,0.3866345516300383,0.5596096378613563,-0.06502852872759222,0.39399476431183017,0.6038950935808304
2022-03-08,-3.218247870084222,-0.1262937307562816,0.30577226199286783,0.4142712487792065,0.7600763621397675,0.5655710800930749
2022-03-09,-2.261716020699986,-0.3414166716211282,0.44325558622304556,-0.18629169674158538,0.6155250518508393,0.4412595536457481
2022-03-10,-1.5817708887110327,0.019933375590004025,0.23958893262924927,-0.8972676181425805,0.4734160969551249,0.38359476182241703
2022-03-11,-1.6250024488444204,0.09457135492251725,0.3555749443350219,-0.6722344578636558,0.544865006457556,0.3616604974914875
2022-03-14,-2.1788141491919815,0.12676176657779575,0.5077985543190224,-0.9438264285717373,0.5952283272854045,0.6494325950626912
2022-03-15,-1.7256350136581045,0.04999091133827101,0.20141531854295336,-0.827736887688924,0.35649962647739236,0.6284656237761704
2022-03-16,0.11480498915421375,0.20700376758963504,-0.03643022348443329,-1.420714587683698,0.21052161757982119,0.5926604506181236
2022-03-17,0.07582392025415283,0.39990015965876297,-0.0005756604986188259,-0.9179277211839456,0.06755308937336921,0.9734989039608374
2022-03-21,-0.1704721862409096,0.460008860869209,-0.2677828188996842,-0.7476876737970654,-0.12743369133991853,0.7965431141322239
2022-03-22,-0.3023081222852003,0.1649781274126963,-0.2834964239097543,-0.5249514301281576,-0.01093154848097945,0.4629483793917823
2022-03-23,-0.11921392919458682,0.21701177690172957,-0.3621860680197861,-0.5348257378303961,-0.0900017515692909,0.2423155498020383
2022-03-24,0.022109143291972846,0.2842590054644163,-0.5256630417770999,-0.595062617377148,-0.016680469598721534,0.027354675930680236
2022-03-25,0.8666186562710773,0.5279916176099264,-0.811284892471677,-0.6291887960219078,0.3049825469328978,0.2102677222076547
2022-03-28,0.40247408752188696,0.7202077443721294,-0.45430908220207095,-0.9212386747299832,0.15200663392136932,0.5433501669292375
2022-03-29,1.7208157178143244,0.48113219224543735,-0.893298548210778,-0.9356425968053428,0.23723503180366243,0.1629892491808343
