,Consumer Defensive_PC1,Consumer Defensive_PC2,Consumer Defensive_PC3,Consumer Defensive_PC4,Consumer Defensive_PC5,Consumer Defensive_PC6,Consumer Defensive_PC7,Consumer Defensive_PC8,Consumer Defensive_PC9,Consumer Defensive_PC10
2021-07-26,0.17436205510849606,-0.5722475954866103,0.6033789171947312,0.925645830202155,0.15310953112050404,-0.869162176295435,-0.8296887434939608,0.03715193469304118,-0.2760671463253857,1.071691966504117
2021-07-27,0.43825028252897824,-0.5983105782184074,0.26602716036861696,0.8200145353637721,-0.012151989802951735,-1.1071039203001622,-0.9906267908734462,0.2786327231427295,-0.46289108007207763,1.0640444481089306
2021-07-28,0.1726716149331797,-0.5750613936255631,0.3696097076095134,0.6473013376420409,0.28683189692361444,-1.2488196005892944,-1.0328074197458605,0.2497925429329423,-0.6445813607681474,1.0229463109656167
2021-07-29,-0.8997617950414644,-0.10323481536116569,-0.2733551523425397,0.8230969243209748,0.41023624846478696,-1.2280046156160673,-0.35774432096116904,-0.28413361005978627,-0.44915711886072246,1.1923035095219299
2021-07-30,-0.40244952579068133,-0.4525519664523712,-0.4005962305578019,0.2678031341239614,0.6059713943226129,-0.9569157721534818,-0.7255653036339974,-0.14304617472209702,0.14887347936194442,1.0709315967226494
2021-08-02,-0.643746266269049,-0.006971963916431964,-0.560792918604798,0.5083899551538948,0.937592046540121,-0.37651623410106416,-0.13157861879784707,-0.31081049441370767,-0.04455192144288806,1.2964618883248187
2021-08-03,0.4671303131128669,0.35573060443739685,-0.5316136225423916,0.27245871327451043,0.9476991691168231,-0.24930735489046119,-0.4900721642861857,0.38410187488380154,0.11020263746126321,1.2725351856792348
2021-08-04,-0.4569092408542714,0.47049154867168363,-0.3752580997200454,0.5375678944185186,0.9491981819394141,-0.03259504339094684,0.06816888020159292,0.2586510044920773,-0.16896320173967397,0.8535168564096844
2021-08-05,-0.3569421094851152,0.8296833723532063,0.1270747621528637,0.36471869629725895,0.5232132372547205,0.16918163456778407,0.7563512159721527,0.4822443756107519,0.017818810095916512,0.8870706262142607
2021-08-06,-1.0223700127895041,1.0958726809563384,-0.17385848125188863,0.18617158063820843,0.4620047496990232,0.35461857698305316,0.7817844027506938,-0.12018252477254224,0.24113733529156303,0.965158571206476
2021-08-09,-0.8410221522794022,1.4906263354432328,-0.1050229314061044,-0.21243604697730004,0.181708101709438,0.5184581551119196,0.6220069529997739,0.22115027725027717,0.06140599529850513,1.0761546526430676
2021-08-10,-1.052852970371143,1.8384723570155146,-0.2218539053328798,0.06666547696253115,0.13081499988011672,0.21062941162761661,0.39597993600526643,0.10024223755029488,-0.04861504676699759,0.8654407395314818
2021-08-11,-1.2804545792306057,1.9538635650596925,-0.3013513660284226,0.09114266045637455,0.40402343428449167,0.24764286849248565,0.23798528208410982,0.10153501011395395,-0.1873745699177531,0.7520511464132418
2021-08-12,-1.0723839411995422,1.802536907947689,-0.5145293050320637,-0.029592792226368073,0.35548087207533047,0.15807006383648295,0.21825949621068275,-0.15012664420082344,-0.12382601965270136,0.9602123907696496
2021-08-13,-0.5282505098896442,1.8363933025131074,-0.6909207213180936,0.20697117780927848,0.20728132103150795,0.0529764071970355,0.4773798532917293,-0.1631900541436112,0.22467583920855394,0.8089006887554401
2021-08-16,-0.3811457388747357,2.0471361272514303,-0.8481659556551866,-0.09354475644858709,-0.04496834120423521,0.28170557874819263,0.41449314633731876,-0.3419538278454963,-0.002574509454462602,0.6186499928039199
2021-08-17,0.6471584445681244,1.9631147753095801,-1.1549372791533228,-0.215857226304537,-0.2872406483128141,-0.1758334099105319,0.479364131630569,0.026723508824943332,0.26856974731940786,0.3228294698576968
2021-08-18,1.0566727883388776,1.5267101480425787,-1.2218570628900836,0.042039884556907804,-0.37441591852387485,0.6572879419199332,0.724032000641761,-0.11177864851396582,0.08140970757684615,0.6909554118143609
2021-08-20,2.2060217422531068,2.253940308619036,-1.578987182625697,-0.2575613125205962,-0.23071032436387134,0.5389044404911445,0.6124415143427384,0.2831325790047044,0.1540941853289635,0.3715553733635422
2021-08-23,2.0411489647726055,2.4073564361732553,-2.135617208362735,-0.17724896618974592,0.1364302842490384,0.7944986598944304,1.193503401418492,0.7052468384607468,-0.04747755204796505,0.2408976920629308
2021-08-24,1.1216148817825802,2.343441956955048,-2.252613759786982,0.0037196770756503924,0.22749871822960602,0.852502163610127,1.1981775174282476,0.5808851437833327,-0.14516481374037413,-0.04302874984014504
2021-08-25,1.1721250355426658,2.669492234819223,-2.3863158905146005,0.1956421647850203,0.3839513009354221,0.6033296457257534,1.1754725695989672,0.41016109968790365,-0.3722932990002234,0.16930628205505832
2021-08-26,1.892204287792042,2.5908586283262673,-2.390209160121994,0.07867995859940048,0.48498925287929273,0.8265078870714947,1.3659893018674354,0.467854447206462,-0.0005689268236056847,-0.26970619451959005
2021-08-27,2.1221675719463424,2.622910724164857,-2.303168754933378,-0.040471016345646656,0.29881177120663904,0.7016206736247933,1.2228138979284737,0.5456138494045223,0.19183284383183027,-0.17558163469848173
2021-08-30,3.273363629560693,2.3591696119781904,-1.64263881341414,0.11302640910946325,0.21672843621778695,0.268053667859993,0.8513749872719824,0.027660943614277286,-0.31040642767655413,-0.4275017080080281
2021-08-31,3.118612904459321,2.6162674203718437,-1.3177680448672742,0.1153911153146128,0.3634849550881085,0.31076859088183056,0.6170201937371659,0.03490665698499513,-0.3144941684065855,-0.24716260845924076
2021-09-01,3.344170463735317,2.2922614390614853,-1.146070936741342,0.2789618868391873,-0.22534876272394203,0.5082182688642924,0.16958623483502142,0.3735683105746564,-0.27552593951256465,-0.37415971899100864
2021-09-02,3.4499727450702733,1.8133106712808762,-1.1102322569052228,0.35641717505833126,0.028065574069188536,0.43534603025040913,0.09948063835565879,0.4310730250802289,-0.3651284729609441,-0.621842276480221
2021-09-03,4.224773276972726,1.633584425316807,-1.3019498982994486,0.32222269615737203,0.08252348919820095,0.3083169601598739,0.22323543965358167,0.39390338861771523,-0.17869504363671926,-0.5267884999811661
2021-09-06,3.897504268654307,1.2814157020940162,-1.6921517760128815,0.7119369225198814,0.4571021632080204,0.5347002978503683,-0.06321811652380309,0.4538630967609625,-0.30803367228284856,-0.7361675924723714
2021-09-07,4.214768773416632,1.278579594366035,-1.3369107921962384,0.6883528096724704,0.3969703882137944,0.40379759921001684,-0.23895826817118587,0.8022719329542497,-0.4360639959258672,-0.7285087267497196
2021-09-08,4.098973624079527,0.8816699121205356,-1.3867175797258782,0.6222218314845107,0.6254008113560129,0.6847043185574717,-0.23402863072405716,0.2128606608273135,0.1870875774423951,-0.8448151809665224
2021-09-09,4.698268181463925,0.5577583664987442,-0.9459693605153565,0.4993790573093981,0.4907774092327697,0.7999853350412343,-0.014500248237103112,0.8760396466051726,0.043731031610030065,-0.6391129420698224
2021-09-13,4.891881962029961,0.6450524067603415,-0.9310822063324489,0.31020995007491037,0.26207912911014136,0.7776599255294131,-0.05588073067690178,0.7482491710877263,0.32450522450034736,-0.3025097877381618
2021-09-14,4.555080589811737,0.7414023272439964,-0.7030948963276937,0.4374505325686534,0.30399271418752927,0.6040623276118413,0.20140491394002144,0.4504167888506757,-0.012497948461538247,-0.5076401697882494
2021-09-15,4.070723044684706,0.66665582585314,-0.7179560007381273,0.27001620488381556,0.6225912509230986,0.8429069784732135,-0.3184135078039417,0.6282735240696663,-0.47502283348658386,-0.4113812508604683
2021-09-16,3.9006021290618995,0.727707226746562,-0.02227297475051967,0.18946977492899203,0.9510304646465134,1.089354235693528,0.18997545766997276,0.5275006826351697,0.005167362613325175,0.009815328133661093
2021-09-17,2.7664544401168216,1.1139602148377261,0.38209692307112625,0.08766441779460493,0.8584885616920028,1.119172234772414,-0.24177985372592814,0.35960318909360867,0.15369422922151035,-0.05631870594503005
2021-09-20,2.3103162981008314,1.6398640487637426,0.5605174024387984,-0.3924823196915004,1.25066933981925,0.4921535478491442,-0.43897795547171686,0.8775632382519649,0.06739366963896576,-0.34745057580448374
2021-09-21,1.5999459736901054,0.7650909363269696,1.164237569563238,-0.006103742565813592,1.4033694007142967,0.8116005647817249,0.30871677682126714,-0.022610952973442053,-0.151787941602825,0.0436179705081919
2021-09-22,1.3888584434282714,0.5546776447698313,1.790186045729179,-0.2968438784720991,1.4369333433871951,1.1428386657941392,-0.07415856888724226,-0.34278097872538893,0.36124841812719494,-0.13678725048308457
2021-09-23,2.01091711294958,0.202665172473141,1.4321343578246264,-0.4375331772802586,1.6685639819924614,1.1935497141997349,0.10350500474092977,-0.19538796178877005,0.31342243220516325,-0.054135547246883936
2021-09-24,1.3466491579837045,0.11702852859240197,1.3743029126532107,-0.6212575305926438,1.350497871045473,1.2761314789581388,0.21990773573384542,-0.01358478326411301,0.4453346113726123,-0.2345441558185326
2021-09-27,0.15253673405307916,0.2657870863699443,1.6743944395644177,-0.6349161133663744,1.2367344347480964,0.8981664726221871,0.2909730629691762,-0.33466853637958716,0.10971246188209137,0.1139089600822747
2021-09-28,-0.15805356497646167,0.339509310739451,1.632519490811342,-0.4931225240998491,1.326030062221549,0.9885525503241146,0.022026477670699453,-0.2040538786668012,0.05992485621956023,0.12618410965669
2021-09-29,-0.9847790471314636,0.34019304558329194,1.6294332881410512,-0.465871031776532,1.2117857269018057,1.2087618192561285,0.38659718504105084,0.36709763486559793,0.36154690913086174,0.11022977496567873
2021-09-30,-1.5586196343950116,0.5764136848131766,1.3180938793154344,0.05512653814038186,1.0224350076605553,1.2058147991219015,0.6173207943616005,0.18408755033576069,-0.22478444478859438,0.17629824199551608
2021-10-01,-1.9720981345352302,0.562592689340421,1.443208190923388,-0.07082495595632918,1.3834620417517787,0.8107599488712997,0.5883487379867751,0.29520096699890036,-0.2752349568397345,0.014632870717817936
2021-10-04,-2.7644084522665735,0.45588953260821125,1.5844054832085095,0.001607725451890175,1.2360087708726377,0.8594752762853508,0.7050939016480493,-0.21432372572712655,-0.003561054051793202,0.25732226678663644
2021-10-05,-2.9195806622890426,0.44301361062750366,1.5559009508277302,-0.216798115985092,1.1309752295061457,0.922917387928033,0.22731280044805666,-0.14533414686591822,-0.14715910286154088,0.30170870098825286
2021-10-06,-2.9190348182976233,0.6140553270583643,1.7653150881910824,-0.49434748530565653,0.7684475067708776,0.7778049801853312,-0.21594778396235642,-0.18621677529445932,0.3607094262868248,-0.09419411085679885
2021-10-07,-2.934348429810496,0.23359179784242215,1.6112877924567472,-0.2916736644576411,0.8721232526545882,1.0915984262839478,-0.07988064010673211,-0.544215366794152,0.307086744393974,0.12841911741401962
2021-10-08,-3.0431136723413412,0.2315044747518937,1.7471149760629576,-0.13398547328017368,0.5550058686816205,0.9036044604869489,0.05383348635764551,-0.16321418128664664,-0.1172766301433278,0.3173699469182504
2021-10-11,-3.2737466959277572,0.28514684215479363,1.9163020600405258,-0.022870508647866494,0.9804411026627451,1.2492955622450521,-0.085231869655627,-0.6923123371105976,0.03858731360388099,0.36791447103750696
2021-10-12,-2.8219031462911035,0.31366095097086666,2.105467141429225,-0.08485039483687823,0.9309197159657345,1.382278413590618,-0.2499990575104289,-0.22963398639291868,0.02607945116221416,0.18473963968037102
2021-10-13,-2.1823431387588137,0.27208222571707963,2.1732455203128005,-0.2963104124361578,0.8408858377227587,1.3855739431656615,-0.4710340904224099,-0.26875480328655915,0.6249291683448304,0.6904338526245758
2021-10-14,-2.2845764610955333,0.5506593618876037,2.454522305621176,-0.32910882369148986,0.7741913272661747,1.3019297835812897,0.1438688457357731,-0.3080689344008349,0.6797094263933489,0.8170967808683987
2021-10-18,-2.6201572376815667,0.5506941858131265,1.9605462304287995,-0.15839063398785388,0.6673907733217419,1.0647587486123413,-0.10927432591918941,0.06447626983846695,0.5757405815433733,0.5704390994137576
2021-10-19,-3.2099458489557517,-0.13189402484519,1.0280991036624494,0.2176342182203979,0.7840819608048918,1.2682613252560073,-0.015737339933856846,0.16788593100900862,0.508774767048665,0.6552160329464041
2021-10-20,-4.076958817109493,-0.0933891276160358,1.0564867110258909,0.568036900063159,0.3306470156146571,1.3723397421408428,-0.017844298536334242,-0.48305188330962456,0.4804587439961202,0.9835905915245863
2021-10-21,-4.774641316805483,-0.1560186033008661,0.7633562747563643,0.11734261900435242,-0.33351919267728936,1.2309043526514656,-0.3816742376525425,-0.007718594882984285,0.6334825369554804,1.020105033572984
2021-10-22,-5.067931630381017,-0.012231799592023775,-0.022125038720283954,-0.04006199827874124,-0.2764817705364494,0.8941203061083884,-0.47332408957766775,0.13914207406563112,0.4514759888861933,0.6946308925505359
2021-10-25,-5.7500175236706745,0.2944427304557918,0.0003608078298327569,0.030320696766939048,-0.2880044372253524,0.9635888161387209,-0.6666383647539565,0.03418951728079569,0.5220739907317673,0.4690735998970564
2021-10-26,-4.590426873787408,0.36533372058149866,0.45273262248296864,0.44495465986961774,-0.4525208912663918,1.3252711804594857,-0.9758543346420697,0.21503502648084527,0.7173440617646518,0.9131454054388073
2021-10-27,-3.470256544420582,-0.1704305698234428,0.2910799766718326,0.23253736328179295,-0.3718649129386421,1.6982287918782495,-1.3210239867537956,0.10155480974956901,1.0490084014616827,1.1560313467862564
2021-10-28,-3.977306250483714,-0.1507987200891704,-0.48202971402175465,0.3277023308640086,-0.6876440865082524,1.232593193883203,-0.8809186182344322,0.1934487907441101,1.0385912490857412,0.6019842395872202
2021-10-29,-3.639768697011723,-0.30295704318454386,-0.4831542557296216,0.620459042285568,-0.5248953028011261,1.4181167648382458,-0.9823251072104295,0.2648452830531992,0.8018565453695374,0.3091995665537723
2021-11-01,-2.6010961861282924,-0.8946856226498477,-0.4726982446351094,0.5220188617049097,-0.09487568144584774,1.0911684236455557,-0.36585460290857874,0.29454750448268335,1.1026546097135368,0.35406852247123805
2021-11-02,-2.595553068994856,-0.8241828490569144,-0.6216898307997355,0.42582786797490657,-0.3195229237925759,1.0833777873218742,-0.0321655617947738,-0.2576805925410436,1.2108181282467374,0.33053174607692437
2021-11-03,-2.9003064670023577,-0.8061183571415381,-1.1154566561554247,0.30113670393902,-0.27867813946675624,0.753958152079164,0.4173743249343145,-0.2635359147425354,0.8024361633366554,0.16769573546695796
2021-11-04,-2.5581788753702193,-0.557289677150983,-0.8574407684740485,0.401941991285534,-0.2556669939012717,0.5119390894604633,0.5781213280531647,-0.2565595489316879,0.9701080735296279,0.22300756426987584
2021-11-08,-1.7346685708869007,-0.8370123456654718,-0.6139708567262904,0.9056777403764736,0.2419080944088948,0.9592670768403225,0.9076893332704258,-0.06658171630172492,0.37815140941000336,0.5355645609731798
2021-11-09,-1.973194639595929,-1.0327691624307627,-0.6228846725429256,0.44738557100583165,-0.3293724380421279,0.8978516626994205,1.0428342130633261,0.10900257602184057,0.39277066892697193,0.5649328769951316
2021-11-10,-1.8450037638746184,-0.29535273141067153,-0.614199843938306,0.6044512953029578,-0.13901558854697094,0.5255016020008464,0.7907188992729873,-0.20238879600003432,0.49672380047021547,0.4773607862075829
2021-11-11,-2.7832055317582785,0.05971665524631838,-0.9662085070763666,0.49364983032884,-0.4048296030608463,0.18536494800172756,0.8632044806332341,-0.30494419287382474,0.6074510118809776,0.160018648519833
2021-11-12,-2.7901950049179574,-0.1184332302562268,-1.2013776214998413,0.6820298920117573,-0.264763844753053,0.21635190175914137,1.8396398107018523,-0.4627296116300741,0.4972122796389038,0.06415365549305774
2021-11-15,-3.0961102793525384,0.4898903130972093,-1.0423741757203755,0.7213941919542951,-0.29746675961909397,0.44338380731417115,1.267434672847983,0.279327809566102,0.36602150531783023,-0.3276543189431826
2021-11-16,-3.2176521887596965,0.20295994350145571,-1.629677913468263,0.5253310655796896,-0.3870864694181967,0.1610003550894769,0.8019070436935759,0.40914527561108255,0.23796231969989523,-0.36553194630471847
2021-11-17,-3.267650666925556,0.10702479777833991,-1.718210104142573,0.6736315566301257,-0.33885753010475,0.22467175272613238,0.7447863407340013,0.2731900750169402,0.3843977968800365,-0.2927538006194944
2021-11-18,-2.8613597897522913,0.6360034387643598,-1.1834803550877926,0.5008998115720136,0.24027996610040897,-0.005993256608586242,0.8836411786397372,0.19656327956068723,0.257516083216918,-0.3683083799734041
2021-11-22,-2.416469227387718,0.06939872068859089,-1.5832097081586909,-0.04380010746372357,0.236732964540178,-0.3452197175597971,0.934339986612752,0.22598279927112047,0.12956035450123143,-0.8161135727301301
2021-11-23,-1.7076951591801905,0.5029335855225169,-1.5417298498119574,0.3271816361927437,0.519325687191429,-0.30107204359686135,0.7405995581477993,0.16356444685894905,0.2678291935446049,-1.0730171762700527
2021-11-24,-1.694297612989918,0.4947625804750857,-1.1907294994100053,0.43092512267549304,0.5410803336412522,-0.3701116022200285,0.5281823312791145,0.3313715816213353,0.19536870914842458,-0.7206016545750841
2021-11-25,-0.8993127594334142,0.32444343519811,-1.0086075888159054,0.32555722333743853,0.3861981593830231,-0.7321814685973637,0.8518477800426921,0.4574969146027665,0.3239219191153554,-0.2924122601118466
2021-11-26,-2.32529689827918,0.1391900663270575,-1.422918500822973,-0.4403245706938862,0.36038523025392094,-1.17194215714073,0.963180460030525,0.6043079890114742,-0.3160191313746018,-0.8389225638387418
2021-11-29,-3.0935460454306476,0.6435478937109181,-1.5125196008966129,-0.0058408360214656785,0.4485586341699881,-1.1243058448010714,0.9189522158142741,0.5827593708428889,-0.5902914396606356,-1.1996358201037471
2021-11-30,-2.189629777550427,0.5167232641870585,-0.9030770569468826,-0.00641329646376837,0.5648236024458038,-0.8831106365908205,0.9747798887357387,0.4995712349369799,-0.347667869572803,-0.5113266650306222
