,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57
2021-05-28,2.6778765435031207,-2.528446588313763,2.04118290030089,1.1362970524769145,-2.2975152982190647,-0.06321997105347815,0.4670030352274717,-1.2641801540910764,-0.06935860688255056,0.4845524110642369,-0.9586190983780899,0.14373567544976187,-2.977024827050404,-1.1432158871881308,-0.45589279647892955,-0.2444514772090386,0.2771974160413867,2.4676885105343365,1.6791124913916784,-1.953986948341073,0.3080137992102787,-0.17897908545866112,0.8936817659024519,0.3905084259399306,-0.2455661838203392,0.3376412704647741,1.4926875747516797,-1.1571746450503593,-1.2612815896214555,-1.1332761917628609,0.4716638832188541,0.8479939475767369,-1.1487265257025685,2.399983544496679,-0.28635200279549816,-0.08488362791043343,-0.4572997169835419,-0.7353807194940424,0.4130017661945511,-0.014864644382989395,0.3173429662001996,-0.16680145292956802,-0.4648998189779793,0.11482366992197973,0.07553084012852172,-1.3247533561776643,-0.6593055774394612,-1.0050776558473553,0.24557721937273666,0.9905637337855523,-0.47844142587375993,0.2915638680140559,1.0240231964974098,-0.8486020274782148,-0.6011963720363891,0.09836609212398405,0.6134339084974988
2021-05-31,3.393820468808842,-2.405898568773121,2.0271595626264847,1.6005835109981064,-2.5325306107103076,-0.4529646105658455,0.08131487747785023,-0.9814425569279621,-0.0627618190267713,0.501528642870432,-0.7206111755704556,-0.2782763993786002,-2.896382280948967,-1.5938814684269105,-0.586225666088182,0.017149324613468242,-0.06477041795448905,2.1991603384645804,1.6876037608540475,-2.191806514060112,0.17149891478883877,-0.4744413120894438,0.7201763932506594,0.6796842391483843,-0.2247492814278141,0.32239576311169355,1.9403489608001452,-1.136866018982287,-0.6317409217232851,-1.4079326069461529,0.5235118519919394,0.719758287819897,-1.1558495694226552,2.1073595692720404,-0.09224037438610647,-0.11350355750812934,0.10499035197617067,-0.8140143242930589,0.062374409504450896,-0.005334344612545008,0.33926822763178344,-0.5530720598857184,0.21220497091770957,-0.22019599181884433,-0.2034541465517113,-1.5949774438630289,-0.4802913410547548,-1.1289294522669233,0.03895655919880121,0.8791551222308988,-0.06632037663047102,0.7211913368246032,1.5803222613744237,-0.6893255719646266,-0.2669107467418811,0.44086594657454536,0.7749335278968326
2021-06-01,3.368964242665062,-1.912202190565885,1.9012407375641436,2.0998621915620417,-2.1107084451764604,-0.44529528328901813,-0.34131125606823204,-0.6288448389324292,-0.4171871993947031,0.4993768818379665,-0.7315728026578991,0.0015398136799311933,-2.253315509030435,-1.4180143970542896,-0.04968125961148629,0.6454244587228158,-0.052829188688101505,1.6039312961981391,1.8511690843053321,-2.022174447726941,0.09419986693496687,-0.5891092805099376,0.9540117961597817,0.8614531707508204,-0.32713868455184786,0.6595067552824264,1.6774356921123483,-1.2159334039841625,-0.21804890969807322,-1.6969994697623814,0.09131603518577722,1.1525609834153974,-1.1720582794265924,2.1664279264115587,-0.10300869418429433,-0.20617782019613826,0.40946880184043133,-0.7981954606142712,0.5187681644141772,-0.29655758298585394,0.17658137683675115,-0.7812924586595851,0.2739974784236566,0.08653258894308928,-0.1940966447588442,-1.572960096269835,-0.808620999004466,-1.1601799262007153,-0.026971397327504094,0.7587931117708671,0.15671737270503794,0.6651657059862097,1.5249912023769747,-0.40930181385564113,-0.5647974842706092,0.24021182087333498,0.9332130367445203
2021-06-02,3.9678811451858964,-2.4696386191248747,1.4823511455358158,2.088323925584494,-2.582182074861353,0.12404501955231914,-0.13883279441250843,-0.8743852316124536,-0.2168335575751998,0.7029746333451229,-0.8289145909990385,-0.6060478217144017,-2.4837577049595554,-1.4487925833358475,0.044758636076049935,0.7251478860204168,-0.04941886992894888,1.523052468033766,1.379792466140832,-1.851914982541148,-0.16690659505067007,-0.5530720986891194,0.9534783426299424,1.0934270496377714,-0.1046534795990801,0.8856912570904069,1.5377809644654092,-1.0732353921159157,0.0541539986201947,-1.3066813685235474,-0.6901558212132236,1.0967235881565116,-0.9319182142242972,2.0772734426730786,-0.2319240995275205,0.1237679204404175,0.5834258049899486,-0.5312013185562514,0.21741606724263146,-0.1461375279579087,0.35681278984964737,-0.7903087225615645,0.006409736586334945,-0.6104750825779228,-0.20555916241588615,-1.420267728121559,-0.4375037272766732,-1.4005395037188637,0.19871610918769853,0.7205302287100436,-0.10009823448239434,0.43211919623908307,0.792911325680725,0.3567118357293864,-0.15916581194971932,0.32485602741386066,1.2725882801185464
2021-06-03,5.743308438105033,-1.5132329986272752,0.8630587151997885,1.9496137271650311,-2.844371302052954,-0.0037921700206853207,-0.16294938943936937,-0.17110539357630716,-0.6708477298564521,0.8804491422722488,-0.5019506516659227,-0.6775484452796539,-1.8866142157521362,-1.4729930931020754,-0.08222398039241229,0.5356534193964738,0.060852531031023185,1.0321838630245888,1.1201712382620441,-2.1496125719862538,-0.4962604359230425,-0.4907414918088269,0.6773048472703753,1.3377670733116833,0.07598874573496961,1.1368590569892716,1.1348941075485086,-0.9859826182322052,0.2359691472348262,-1.0974990267184372,-0.5506688799615785,0.9253853950979241,-0.33484810012518873,2.285931101336047,-0.19336895251893496,0.023071497327157464,0.9655502608337101,-0.42188222683002985,0.4701602258380058,0.2031081492326951,0.13852613602218125,-1.0026534870362247,0.4146136692635561,-0.534149081707873,-0.4271666389946333,-0.9683513111102107,-0.11941738075487815,-1.6518079443688638,-0.18916854772555172,0.98228642718804,-0.364443436976892,0.12488022968635171,1.0704493979989025,0.6936458264017688,0.005193217838262929,0.6217072548198598,0.6732280256959657
2021-06-04,5.22412218179756,-1.8981852567041755,0.3863993372316667,1.829479453585969,-3.1867923871192683,0.381461623335948,-1.0934726402421107,-0.4051648604643849,-0.7471853126808113,0.8536068129093576,-1.1783782311008058,-0.6910378140281854,-1.7934058056433788,-1.6503542739709987,0.08169577313965584,1.1527020726408579,0.07509920795366495,0.9229468800380827,1.538458703098111,-1.8109079245141393,-0.18688801990474593,0.05842563667982014,0.7119726521521078,1.5309088951080632,-0.12315239203179557,0.8208541697795635,1.0745432484365465,-0.4819138900977326,-0.12054875512117247,-0.8929384113755372,-0.40667570732518077,1.0375364933865423,-0.08645215692188156,2.198260436624782,0.34043255138407136,-0.2725007373567564,1.2838543740923627,-0.5707800737393371,0.02022748590119596,0.03301430384847268,0.10905975419329653,-0.8122947129055249,0.7879663557919097,-0.12274577465499761,-0.6118413098231144,-1.078392326226493,0.20688755226844718,-1.5580313795629916,-0.4655734599961908,1.4575431038369304,-0.8350653574490035,0.3912900312775929,0.7655016832953602,0.7541542192708173,0.04403715112614603,0.6020052241453763,0.1756767302022359
2021-06-07,5.982125215041758,-2.5645322598468288,0.4181690669105004,2.142666114580978,-3.7369803273761506,0.22640087187784952,-0.8524712399978425,-0.4129807556706444,-1.09937594344651,1.3687365399787788,-1.8105034573148366,0.008495157541752221,-0.9820522700874961,-1.6531813549948433,-0.025653336594564473,1.1861107219326397,-0.17987503570278618,0.2761472208916901,1.3130168891147993,-1.5572509301124273,-0.12580201601285176,0.2072469436556644,0.2237704852748085,2.0618181596554663,0.01779195319925803,0.09527093473025813,1.0837210939435689,-0.23720347673313413,0.04732868866514132,-0.993550045368801,-0.6920588394835973,1.4196260835769534,-0.22757625246448504,1.8145336599373927,-0.1776126888687148,-0.18906589436977472,1.253313655917328,-0.7497498215344373,-0.1759710062891765,-0.3513287558260873,0.13948835743681057,-0.7337594062640056,0.6196171259255536,0.09123378081149208,-0.5069434320525279,-1.388670430689542,0.40004856423054325,-0.9841207819975498,-0.04317472776873113,1.0859381234041348,-0.8271582077987497,0.14137174790033383,0.2199636407307091,0.7832246808629035,0.2737377058421213,0.22860332415252993,-0.17889724993761752
2021-06-08,5.770177570018245,-1.7568349130074583,0.5477718721157561,2.9610647472104676,-4.710073463229275,0.036183228457815846,-1.1102283652173903,-0.06785267794120226,-1.4439389613108624,1.2952592212534462,-1.6857245396519316,0.14773811595386122,-0.5763265428140647,-1.2626286967779055,-0.17006203183826218,1.2541404656651272,-0.0017027269307499054,-0.046397256690649785,1.0038438995421806,-1.3516815770875463,0.28464623207610557,0.09569793896385705,-0.22085216314072523,2.251502040212375,0.037364004674870895,-0.32173675763455306,1.2505824825390721,0.11996353000208033,0.355199640404155,-1.2437549330430813,-0.7879939596120202,2.088266846201225,0.0618542793314297,1.203902839249063,0.3938748027608441,-0.6148416191025634,1.065803143304587,-0.4889703587043244,-0.5528499909746812,-0.5902008391386063,0.40128301316986276,-0.9193071803114593,0.5575268096945731,-0.3646376836875948,-0.47027739902882687,-0.6674413609304147,0.7286461536293912,-0.9647645972958093,-0.17316145729111895,0.8354640467757823,-0.8414442590569756,0.05939341962212183,0.33928342836091196,0.8072414556214458,0.8434317705938793,0.024148951938181732,-0.07163716011038261
2021-06-09,3.7410835853024222,-0.8533078328992976,0.2570848092518558,3.1388064933049784,-4.451666393451403,-0.24352501519061795,-1.7196711298425178,-0.22892169917038022,-2.01783596958486,1.237713053229879,-1.7547175639952628,0.5042879460886304,-0.605319949133717,-0.8648143688117678,-0.20270336019260013,1.4151186861812384,0.1801597635815812,-0.06522453536592926,1.222109552430048,-0.6812997655539421,0.3761614132727879,0.12646540833617814,-1.0048138182702853,2.37275868119843,-0.1816143424625122,-0.5617854066508126,1.2394388169005517,0.4172872120275373,0.7859943690010454,-1.6941649798107667,-0.4778412732952765,2.0041700276425445,0.26969669546987285,0.7011809346415063,0.24015288909222032,-1.3062321477225791,1.355137356424609,-0.729398058014705,-0.5483298864010145,-0.6504078576828117,0.3542217132085168,-0.8570062017789183,0.3688952691033928,-0.3084487250928493,-0.7658023239062859,-0.8333635397225285,0.6094175312235796,-0.9727670045189807,-0.06414481871368831,1.00788095865002,-0.46341918239232033,-0.10697457568509128,-0.02272046399258019,0.7587601138675498,1.1611288760920626,0.7127426708812898,-0.1473467623183376
2021-06-10,4.384049340468483,0.6166907126844853,-0.2582480708656237,2.7177063357501723,-4.137026621973827,0.011783294534875388,-1.4640004110393319,-0.2427119453567411,-2.1742624204676693,1.0470786116380508,-1.6706332219152362,0.052829591239878224,-0.5787750497238359,-0.8754933110265635,0.14548315997202851,1.604395970227657,0.4313939146745205,-0.35931276085040936,0.7099382962757634,-0.6958541053127285,-0.11906142069200944,0.2157064913528913,-1.1943396874048353,2.674940106080194,0.2153338360492964,-0.39630331998205576,1.175199244211958,0.4647323559104113,0.44248744057934347,-1.468248354814116,-0.7338700785450107,2.21091115499121,0.44885763286564223,0.6001701287197903,0.1357316392874215,-1.327399261088672,1.640348117021892,-0.808173184869082,-0.6200382229501237,-0.18465371078466897,0.1954525682529574,-0.6549874321055954,0.22494297979657513,-0.4793054934908764,-0.7456055003415175,-1.1491066620993908,0.3443012003960801,-0.7949174603465934,-0.29710547241759355,0.425465607344252,-0.4003722217708428,-0.2582239230936533,-0.12282305178361799,0.708436928722633,1.0535410413760038,0.3837803140393184,-0.5103589008701823
2021-06-11,5.35988071047465,1.0862208054358014,-0.1267873168284618,2.0131796608102754,-3.4623539476492247,0.32751588733737463,-1.040863711057432,-0.07201001709019743,-1.437214378236162,0.8659246992427028,-1.3895615671879644,0.12889822769380793,-0.4719469706470039,-0.8387555317782878,0.24598215642645024,1.7092202635916,0.4219355336125235,-0.36920910094940756,0.37030314564405425,-0.43671099601559893,-0.2937514203684925,0.7271661234741831,-0.8954492421335586,1.6148361700968177,-0.017117010238165645,-0.39857920354795806,0.9814455616136736,0.5938906247546256,0.9127544036160888,-1.6481780337920118,-0.036076297472082214,1.9316071693395185,0.2894633214438191,0.25754615957220794,-0.23161926993169674,-1.3939097514736731,1.4793300403766165,-0.3387024186935653,-0.6130404716474978,-0.32713046593648065,-0.010359979120954923,-0.6937380827519035,-0.12683356072014831,-0.4373839992858683,-0.3126615939528828,-1.1262644376558808,0.6823226334219458,-0.7122671905955181,-0.3153419367607908,0.25887202003110443,-0.491170377228541,-0.3139620092036288,-0.2676793152157825,0.8941973903350023,0.5991697764449154,-0.24864063622235208,-0.4866687686828813
2021-06-14,6.270228178075604,0.5563515639187836,0.26224470548606116,1.140317670880501,-2.8726734675300847,0.22976300890920004,-1.0018609932628433,-0.19926374213002035,-1.3701838760285254,0.6678274230769918,-0.9115189466912389,-0.19475322590473174,-0.20137134066070117,-0.8351931625668968,0.4745720813367737,1.720688880909967,0.5685606618696118,-0.1182494263643563,0.7569566821966383,-0.535103555636099,-0.12470915522922583,0.9156982493908569,-0.8694681220704608,1.7066722676283053,0.287721448530662,-0.15319131721285334,0.9840676530453561,0.6462059980074951,1.1410751600084421,-1.2696106254895978,0.04328251961172355,1.9704405672001093,0.5819822787653091,-0.069028249281549,-0.24138185495442369,-1.5089746732370186,1.585288326680274,0.26952734555608016,-0.6794233500273978,0.09864604864994517,0.15377435162092712,-0.11405154154795402,-0.0846631614152479,-0.14063115022352,-0.37397560545431185,-0.9225859314697789,1.2750899217334266,-0.6492554580210491,-0.7393170448367179,0.18923097694189928,-0.5633982604759041,-0.5297872997213527,-0.34204273919397193,0.8403267028148954,0.4707447003642514,0.07165252154065585,-0.5298918736795196
2021-06-15,5.53906409643282,0.7530433700488793,0.7922453819154618,1.7276872261412888,-3.0962476560553776,-0.07297854753690605,-1.1819256636275444,0.2696759974349256,-1.429047685155288,0.8340809208138157,-1.2299707774764943,-0.42976798753275836,0.3550372747676077,-0.9635645100130672,0.611197672808864,1.6112991281724103,0.571846499445183,0.12293378783642205,0.8606964297141907,-0.40990498811883547,-0.23455084622251499,0.9034161999202482,-1.2663354010885697,1.815419463993247,0.17933517758276554,0.05778770604025098,0.772497891045495,0.5482163706574981,0.8466059317247776,-1.2727627621508888,0.3841830548005306,2.064331796581463,0.5035133957343675,-0.07032125266483412,-0.2770858605631916,-1.7537716338503047,1.6320077644604378,0.25386212605639874,-0.5091623718672088,0.1077826890076228,0.22916033514554351,-0.2764467168045259,-0.02279790981424582,-0.30063098479169703,-0.24580446110510448,-0.5793856050058759,1.5508200963092316,-0.35057589275083806,-1.137501571308861,0.16997830113405757,-0.10652212484797285,-0.1468189437848714,-0.4528906683974238,0.6391723180285221,0.436250809919908,0.21344741749302557,-0.7108138382775343
2021-06-16,3.181345468622504,1.206650210206044,1.6203149825050502,1.9752814189214152,-3.2604863285838452,-0.18721652458270577,-0.8957847933956167,0.2054369230840325,-1.694935227854684,0.9776732073253942,-1.543800218317464,-0.45732126439066506,0.0979626769006697,-1.332943255967722,0.6407149447903457,1.4460813961707155,0.47297457163577616,0.2153865441880857,0.8066890042739886,-0.07054268405264792,-0.645552285267685,0.6922475256850863,-1.7964869598933728,1.71192889382687,0.3527476121648444,-0.010565701614129161,1.0073155227771586,0.043619597105897086,0.052969196980500635,-1.6510271893244175,0.6768391063738141,2.16364036121244,0.2831808119063779,-0.7846171931807444,-0.5453337989809911,-1.8559210082970887,1.1418565309952773,0.03715453171552392,-0.5879134900274355,-0.284882977040429,0.42574414223798474,-0.28021907343905383,0.26038101952521414,-0.0049410245230575725,0.2208890710306627,-0.4248218669011104,1.667984310747901,-0.25309541274770564,-0.963033680277777,0.11602127939340237,0.38392219910374753,-0.13545918301918514,-0.30357973602085175,0.3009371494753612,0.6637432515905642,0.25766066210397554,-0.2573937362129871
2021-06-17,1.9533996174902462,1.7499468612332219,1.6806646607537061,1.8764171011788975,-2.822395515214605,-0.20616861958598617,-1.387102867752076,-0.4316700679705242,-1.6045078580025691,0.7460686605897395,-1.8149523338832398,-0.37631634326056296,0.44947763973993005,-1.4201321868308434,0.5583036975174929,1.5282044929966878,0.7702503988009596,0.29014377017871207,0.914691531639754,-0.20458871425455966,-0.27577889521085164,0.7297813657566242,-1.867144653716302,1.8167456887161118,0.5921484376503325,-0.2618365093652422,0.9633984029252505,-0.10112587213449732,-0.5491636849263426,-1.4665219365162883,0.9577575927091433,2.3515470750742398,0.3051092376516944,-0.8590681046108098,-0.7977327811906882,-2.030066867190684,1.1370390193834037,0.44387357894752066,-0.6337766784432437,-0.22396684079903756,0.4496186407360986,-0.04296774837743897,0.3623270245891492,-0.009274755049378892,0.09840005785285123,-0.3096318804335257,1.8714265366423266,-0.3819934552287997,-1.1907774436654825,0.4953063964561908,0.500448828061393,0.02593810678084104,-0.4044206429962798,0.15537487218215837,0.4477393843601349,0.4805206452242585,-0.1872201139099595
