,Global_PC1,Global_PC2,Global_PC3,Global_PC4,Global_PC5,Global_PC6,Global_PC7,Global_PC8,Global_PC9,Global_PC10,Global_PC11,Global_PC12,Global_PC13,Global_PC14,Global_PC15,Global_PC16,Global_PC17,Global_PC18,Global_PC19,Global_PC20,Global_PC21,Global_PC22,Global_PC23,Global_PC24,Global_PC25,Global_PC26,Global_PC27,Global_PC28,Global_PC29,Global_PC30,Global_PC31,Global_PC32,Global_PC33,Global_PC34,Global_PC35,Global_PC36,Global_PC37,Global_PC38,Global_PC39,Global_PC40,Global_PC41,Global_PC42,Global_PC43,Global_PC44,Global_PC45,Global_PC46,Global_PC47,Global_PC48,Global_PC49,Global_PC50,Global_PC51,Global_PC52,Global_PC53,Global_PC54,Global_PC55,Global_PC56,Global_PC57,Global_PC58,Global_PC59,Global_PC60,Global_PC61,Global_PC62,Global_PC63
2021-05-28,1.3425679644943629,1.0716093257486934,2.9851749487732064,1.4989489069735145,1.666157527737642,1.006267203741201,-0.5909922933469863,0.5849738658296403,2.4056481752246954,0.5693693956254734,-2.603163032800263,1.7748936478835349,-3.6866392431599104,0.006878327929459737,-1.278007479017341,-0.12506357608298635,1.7247193127786005,0.42605923279729024,-1.2979254224584957,0.7055952642760088,1.8382052621881269,0.4681326474958185,-0.8877928778574457,-0.6221598538747433,1.2795797847230714,-0.6383512502843358,0.7897097213545884,-0.597922640551416,-0.8477586650334151,-0.28647174926228114,1.8727822969026349,0.08405173236559076,-1.3419575852947145,-0.9532041743957012,0.2866476853562125,0.32684412475041685,2.3359210491957882,0.6362762704448168,-0.8282239857193506,0.8985962036485652,0.9631828463247489,-0.7149762279680039,-0.5905837647827781,-0.3175205126352798,-0.7660919068413891,-0.2710815225099269,-0.024467204180775644,-0.5989947322769422,-1.7658161037044136,-0.5792115870611055,1.261747498746896,0.03689451238754681,0.263370063397817,-0.5146427578849003,-0.11754347994226358,0.011587510893063764,-0.2768942738865945,-1.170203765217162,-0.4015752182705562,-0.10767301353470579,-0.13051119610929804,-0.4490447067555117,0.35558689101248403
2021-05-31,1.7612524675364218,1.1649112165301025,2.700677648410768,0.9276598042504733,1.5189736571584456,0.804611236445157,-0.38408689407057695,0.4133098552837488,2.1512693769537212,0.6187430002227343,-2.183217444659451,2.1267933380544313,-3.9632323698980274,0.4033938526798829,-1.583130379732626,0.31861400992810573,1.706722771178149,0.43598120905719684,-0.9923738676895537,0.7799106371924257,2.080466865704142,1.3790647468434476,-0.630186016466218,-0.31361610292983777,1.1870863933215985,-1.0117328250333948,-0.20966653496482376,0.11888699110302572,-0.7525182421024948,-0.2316993027616096,1.4754114865745735,0.45588614682624573,-1.582311288799994,-1.0959286699700816,0.9105796751423677,-0.03455042525396119,2.30021851123142,0.42835394472672134,-0.19080846316850633,0.2680452620591106,0.779802687544597,-1.3789207025314112,-0.16659181175207088,-0.24100853515907467,-0.09207446750861976,-0.1585026542646319,-0.3323500272813884,-0.45401786524780274,-2.055658731716825,-0.4777475350877528,1.0684486477007717,-0.1042795404332144,0.6427447300256032,-0.8170332169951078,0.5214422234756377,-0.6756212551372502,-0.5191840289615681,-1.2061431464037755,-0.9945989441621625,-0.2472985460598158,0.4601761085495376,-0.23485843227563805,-0.08537523307428628
2021-06-01,1.6645581487993029,1.12446496190871,1.8227893458374416,0.21578095833650407,1.3129627468327287,1.63223803095639,0.34236306681926115,0.08672336436297473,2.62811089384442,0.7272401767061129,-1.550891284047228,1.855733020865637,-3.2541094172495963,0.339942300519505,-1.312714693714707,0.5045443854137378,1.5368251590675939,0.5576446776794981,-1.0647068928168701,0.6053260306942557,2.0658101126037995,1.5723223567462628,-0.7451325443422868,-0.35678889416213,1.295409234009117,-1.6000608221016972,-0.6924907105213898,0.31264064144969694,-1.2127232492966453,-0.3750348751184877,1.2529535936657572,0.4726708453322069,-1.7714490536853407,-1.2531272717866715,0.380784577454149,-0.14824090782501614,2.130265912081867,0.3845747252467607,-0.22752440364710277,0.9352275133786885,1.3435990422469966,-1.6234394223003588,-0.4602873091967578,-0.20004622319974644,0.06273886762476709,0.09078505784300567,-0.8091424690867602,-0.2867755003733416,-2.093274051951284,-0.6523482946127609,0.707292701074286,-0.42830063614402086,0.8796758708999756,-1.4426216117626485,0.2966200426725048,-0.507190892434264,-0.3798070551012678,-1.2201745138435574,-0.36312841283569686,-0.06163580384670581,0.8365766376498696,-0.026341710094384792,-0.13250715997992382
2021-06-02,1.9739294724848464,0.9610206178101999,2.0225122573839704,0.016574036545058995,1.2994346844043851,1.2967205021819845,0.2872634081304569,-0.22487993511714305,2.7009558429049965,0.6797566984157459,-1.8389952313596276,1.7853872272323825,-3.0753077138488525,0.31183512409944886,-1.485217622332986,0.17253682381989735,1.7975784351220447,0.0026254261122140247,-0.7633155100215475,0.4199659215767237,2.6022971231764696,1.305890679618194,-0.2706580458512067,-0.12957209220892413,0.8376644778219502,-1.9349657437591405,-0.9770483722365261,0.4903273908056398,-1.5506033866647915,-0.4028734307959905,1.5540531098414174,0.19084582519606233,-1.4929189928149642,-0.4971380983845217,0.4563537792907495,-0.169675818125449,1.7109431414385452,0.8188720923785779,0.2518448945024163,0.46113315059023036,0.966523613740699,-1.0634085486015645,0.02439056283943044,-0.1786488495511639,0.04337053268231986,-0.055100145826811824,-0.9225800416524856,0.25938865796342625,-1.7234351675311397,-0.4531380974711229,0.5963631362848805,-0.17756094342409665,-0.21473239940312505,-1.2538204043297043,-0.07839659850522368,-0.15887113464510058,-0.3090305363201761,-1.336227193252314,0.11266978921868706,0.4356049898441315,0.9694412745532125,-0.06759286733293843,0.34019310528589025
2021-06-03,2.909532821317269,0.042762996343420484,1.7957494474565836,-0.1505698727836144,0.8190387328358324,1.27663920275475,0.8370738598324379,-0.3943386470160224,2.735163102656059,0.8584633913533378,-1.0954829184706674,1.604347382017024,-3.015481003909407,0.023163891067342582,-1.2939554200686434,-0.18019385751359113,1.5939729774617513,0.22182700950768997,-0.540392271850983,-0.5034444557128953,2.0777357866727146,1.5570985492329672,0.23402116471218465,-0.017699631277996883,0.9660710377008279,-1.9216338937855122,-1.694992201373402,0.43702540223189873,-1.573131813834497,-0.6081836637438228,1.7699488330111088,0.5895685097429951,-1.449765517669809,-0.903045840516442,0.5669899778504129,-0.26672155375110795,1.0677967648058904,0.7912537772405709,0.521538935828204,0.19718063700212154,1.495172325158903,-1.3998066903472886,0.032240978033132674,-0.44314821434312357,0.5368662776618628,0.023842983982692016,-1.3889945548578675,0.2671403445345172,-1.3306888946452688,-0.4808139964655812,0.37008271280148675,0.041533324562909896,-0.08752582889045327,-0.8344703249061584,-0.6619443674761104,-0.5812148612964174,-0.3934448036918454,-1.1720907092334283,0.11917348498975458,0.7931272052665187,1.4354820329203926,0.20989176832496342,0.44382670236558275
2021-06-04,2.793936246281919,-0.3544929634545794,2.44613663808718,-0.34472270593256005,1.065319608626944,1.6917871400011157,0.5311253105208292,-0.260388168845351,2.2833935712947313,1.7580478013495338,-1.047187946847356,1.7005541272994376,-2.90119922522648,0.7069950164031933,-1.194195540526455,-0.09206753228094085,1.3991496377550856,0.874776416480628,-0.5006038680498172,-1.3501267225377782,2.2252720755791335,1.680123714481035,-0.21611574320139504,0.16623859874749108,0.594724809027835,-1.3379456002665069,-1.8042843491674858,-0.2576373397608845,-1.5831879692438495,-0.5229822009315975,1.2862252192944565,0.7768008991896865,-1.19658210906088,-1.0772043288115043,0.6738700792996819,-0.4713511562767899,0.9177543843332514,0.674010572352272,0.5789961708133522,-0.015220180382602153,1.5080863096855104,-1.6398502780941724,-0.4834134934280242,-0.1374762368209487,0.36393856612803716,0.20242242708770955,-1.1334093573877102,0.3098338733758498,-1.132306198265855,-0.9605316110308765,1.3796232593270328,0.5021550121899102,-0.46816045786777016,-0.08860224581191392,-0.8140413636586445,-0.4780651846978333,-0.8009320617959518,-0.2870463045492787,0.3234599205412415,1.1150752181338213,0.6114878571040212,0.5730599236648162,0.1138042972330064
2021-06-07,3.2777299086038507,-0.4344053065461437,2.4437644494552844,-0.22448143381891114,0.9379543167281931,1.639102554594229,0.2574367236850013,-0.3143568165658963,2.302849477452077,1.8845568975070275,-0.889222843124863,2.065174957398975,-2.2778290711326488,0.5480500543266169,-0.5250342114169598,0.04811667481305476,1.302299065478531,1.029644983266853,0.6730547734856527,-1.3211213540196234,1.8953953174370028,1.9122069113131683,0.060689246576527855,0.1490775991645343,-0.4249757605740332,-1.0476693772481194,-1.4680087627306382,-0.06142013204611646,-1.3788231184849113,-0.5094877983624309,1.0489632620337483,0.6679644053259707,-1.4684985517516569,-0.3061226127951258,0.3445578278106991,-0.33815578399786894,1.1990105951929273,0.45417392505708554,0.5173033043531379,0.31255013626216643,0.762439156266931,-1.9047750726336274,-0.23600195834269816,-1.0218312848057283,-0.07188320531167955,0.2806135795844835,-0.572796038307144,-0.024098006410920345,-0.667235981954448,-0.643713068899222,1.037878909733237,0.823119915827565,-1.3586561870042488,0.3857047209708422,-0.5283577164913041,-1.0176970117875332,-0.14500441134665498,-0.13574763140934867,0.2956832098924365,0.825452005566969,0.5087317534349207,0.4634326174491776,-0.7913918731382509
2021-06-08,3.238352775186415,-0.6517291887787068,2.2504721979798576,-0.3005496634826358,0.6920806470117535,2.098192508750946,0.03627542632469488,-0.4969907050132429,2.1786423358264146,2.304838945640178,-0.16215722418669135,1.7250044896469987,-1.8517381454135893,0.4348906342692901,-0.8439363730830277,-0.2041284258734204,1.0882997480597032,0.9381469932049412,1.8115803423219132,-1.5489226157955875,1.986430342089191,2.054990865414848,-0.048318540753349695,0.1854558011357085,-0.5170466589037405,-0.575422802880248,-1.047030576425068,-0.03917269055388934,-1.217348577992013,0.222714893399427,0.7330592390914763,0.8048689637266472,-0.8841075550500245,-0.05419254518888114,0.9204146718820669,-0.29526461868939347,0.12307113459624745,0.7257480146288874,0.8657808608462114,0.3777737143802427,0.34646374646265005,-1.7191194194066293,-0.3666825797019572,-1.3171909625605158,-0.28588610506129536,-0.039521989535933236,-0.6425765579893349,0.04970630327480423,-0.608735776704394,-0.429581443073028,0.9260641732268624,0.359869633215686,-1.5615922486332623,1.1751228541918748,-0.7012850552971853,-0.9245512464327604,-0.31018580999755174,-0.26519114610952504,0.4714235381165078,1.039290872123669,0.5797451087921168,0.9945646783990875,-0.8667197197856437
2021-06-09,2.469243626011468,-1.0082373909827436,1.5988972538583772,-0.31809165402396056,0.5366944234267571,2.839194817372759,0.16830207031041436,-0.28190423069847004,1.8584961367959028,2.4746747455468,-0.3029025253189109,1.3216850591658427,-1.7754628015690705,0.26869812944797267,-0.9120111761116266,-0.18432611406917188,0.6675514559700076,1.1494618434986743,2.135995059220582,-1.524889139079664,1.0121978999372157,2.188409012816883,-0.08886083178728604,0.4676988222851251,-0.8470308158796281,-0.5798615771230604,-1.2563290538038032,0.4450733412843418,-1.0657507577672067,0.48538087135703806,0.06457080881549271,0.9885149680867398,-0.5634213071884867,-0.1588334925819112,1.1108008510421092,-0.03743787758886745,0.4830644613622992,0.8826764725830283,0.8029118183532808,-0.11917893930164808,-0.02589420080699968,-1.9015643117651322,-0.8539515188759282,-1.5035663208197185,-0.6663014691088113,0.0928204120211963,-0.4986483771389879,-0.31583282950571284,-0.4120394140696686,-0.4538376721676897,0.5324796113404633,0.5205646190756175,-0.7328053025547205,0.8091469469620357,-1.2734737476355058,-0.9968936316252188,-0.11022601608666435,-0.3902679499194521,0.23866509208508188,0.9766709895293678,0.6009378690082033,0.8361254474982309,-0.5057443293741608
2021-06-10,2.8109996359007434,-1.6532999033904114,0.9537284386145948,-0.3225501175407001,0.3823303785196952,2.9129327586471576,0.3310030563243959,-0.33254749535331435,1.8812004012091244,2.33885499041892,0.061355556451581375,1.088139785134849,-1.3052032054888523,0.35764523317536134,-1.2733577245888,-0.2874689926767384,0.6727332679430245,0.9022340189145992,2.28388396397861,-2.120868856838013,1.4333485336861633,2.3404384994797858,0.3172240097694832,0.6936491994931554,-1.328670457632833,-0.807526070077434,-1.508205102495454,0.3422597322913651,-1.55736520308908,-0.09926688685683005,0.019734487209816787,1.1714805253410139,-0.9438050087710929,0.1509945265043799,1.2190000476150546,-0.448757324627376,0.7995634953365176,0.7058524228454726,0.48884827224302213,-0.21590265157733388,0.17525743669797592,-1.7830556869577445,-0.42461380991463293,-1.6659647933949164,-0.5580016306098188,0.3133994460569839,-0.6751842797772307,-0.7190256025761831,-0.30331941530128925,-0.17065139030180362,-0.1781306675254756,0.1931496554989513,-0.9586045843669143,0.621622458159318,-1.0809782969551465,-1.0131614841459096,0.2094880514476638,-0.3032057645881006,0.18269926134170775,0.6488178375809006,0.6335706440122751,0.8430260599103951,-0.9478861037970056
2021-06-11,3.0495135093201107,-1.8935211622359363,0.4676008624668702,-0.5725088121721293,-0.2377327298070441,2.188841575350356,0.03481523451858122,-1.046533701130411,1.5996536997900623,2.227223255573754,0.05549092660762173,0.5396793151421976,-0.929193007657531,0.4461108362512176,-1.8063326824161616,0.71929800910964,0.1720505262521349,1.2901604352490674,1.705905841241974,-2.1283841632431946,0.5549050050404406,1.2555622720218285,0.19468926171535522,0.26900676167207427,-0.8757119737871369,-0.5240119546134329,-1.6411668128509467,0.5977419984391638,-0.5573199615638761,-0.23251740303123597,-0.8176060015913488,0.7167748942088793,-0.444381196967509,0.3873313565846782,0.88014546630679,-0.4403923333978026,0.835920914406009,0.3580829029993043,1.0063685566330136,0.9391175693637326,0.03915912728090565,-1.2957208940406102,-0.681173167708257,-1.5592967880897486,-0.7515289457904277,0.24221693632134292,-0.357798663010995,-0.29110252966732664,0.05884127783917692,-0.19799558158988248,-0.4393253433115249,0.6093482169770028,-1.0394076356184727,0.5339316868380257,-0.7186388432865588,-0.7713891688772512,-0.013412134368816128,-0.31078323295330157,0.4834268573782098,0.013801028904447957,0.7512610888930247,1.0633104816728904,-1.0206107739559618
2021-06-14,3.327442186998307,-1.3044381520949602,0.4128852803947924,-0.5149085710789357,0.09936775213999308,1.974955505903103,0.3561004466106638,-0.6305459655949756,1.9518180436909776,1.942203630269402,0.40239833034471356,0.26747065238506584,-1.276070216938327,0.49827209849201126,-1.9776374273413995,0.4446944719897033,-0.0912375828719027,1.696416075843198,1.8908072831120706,-2.202139798143245,0.9916433844218434,1.3158966716378422,-0.0031083941280913934,0.10168399998787296,-1.2599128179931909,-0.4441533833597179,-1.680512812666857,0.5066342781589049,-0.007753412250695902,0.13418333632950852,-1.0232447937341813,1.2465931604389677,-0.11444484691196467,0.7160098225156707,1.39180929649572,-0.674026606448833,0.6011022136244205,0.7527500392810598,0.9192141121412204,0.4571403942802212,-0.023841547169971083,-0.9493179446456066,-0.9831671373822105,-1.3428008641782547,-0.07337085640247465,0.14929630362845958,-0.3472665322426417,-0.25453780385783725,0.07136646111210648,-0.6918910322485979,-0.3147581131609165,0.24752324170345086,-0.9687821270631692,0.6038451491414073,-0.8255765022894395,-0.5026484658958845,0.011668059821239732,0.003172808086425155,0.03134442980710986,0.4266463604261672,0.6738550011397322,0.5875033974166827,-1.1204593801114238
