,Consumer Cyclical_PC1,Consumer Cyclical_PC2,Consumer Cyclical_PC3,Consumer Cyclical_PC4,Consumer Cyclical_PC5,Consumer Cyclical_PC6,Consumer Cyclical_PC7,Consumer Cyclical_PC8,Consumer Cyclical_PC9,Consumer Cyclical_PC10
2021-05-31,0.9716412863254358,0.021583516815941915,0.4879127666640299,-0.7229774923084088,0.17088169471173886,-1.4453492574822444,-0.1940435173940947,-0.5104306091704722,0.9887596607972443,-0.5411947139430902
2021-06-01,1.0568740452952756,0.40425070375945127,0.4586716183577645,-0.444758188578059,0.3644746336688323,-1.4748592935713603,-0.0029185849194980564,-0.34419490357241506,0.9249561881298575,-0.4776432359692493
2021-06-02,1.7733392847587717,0.09968287131769663,0.7921102082206615,-0.3092907138816121,0.21163517390249934,-1.367939165191576,-0.3478022561525841,-0.43902941806773726,0.7758817281090357,-0.6919297136623912
2021-06-03,2.9905099673030198,-0.3357595568971482,1.4779854929104455,0.035375188174034206,1.0705125257232957,-1.1953451009578808,-0.23620075560470938,0.13574621076895316,0.3171852367717005,-0.5545723621315192
2021-06-04,2.8067206032096883,-0.28980523518160034,1.1820912451697096,-0.12120633777593533,0.8110366945230091,-1.1548215949651632,-0.27787984352286554,-0.5748845459373771,0.40911475713761414,-0.18072186814947355
2021-06-07,2.5689667707607917,-0.3890434101841423,1.1141038608541847,-0.4442717997131442,0.4911080410642677,-1.2723067432883426,-0.3769380959779537,-0.5106163971235806,0.2010682191661205,-0.3624185390871784
2021-06-08,2.8755971248730874,-0.33089250063044023,1.3438042802827515,-0.47395133087991176,0.6877094298785196,-1.0301978948471717,-0.5156288094788974,-0.6077393440569299,0.44185137577084244,-0.12186916965936438
2021-06-09,2.5873542812223387,-0.8003240830330149,1.413481774736848,-0.5934492213989105,0.48309779060966607,-0.8514242288895679,-0.7933945514311359,-0.07040422392817994,0.5003450728508753,-0.34384891155115355
2021-06-10,2.593802885044907,-1.009512424915056,1.5945018615355155,-1.1485640195257147,0.2739094058166692,-1.1144544591976664,-0.9769958004320084,0.3627991008933705,0.5633700348063438,-0.6977132133462425
2021-06-11,2.88081596112035,-1.1644617555979624,1.305808143566183,-0.9682502126654012,0.2924896508537622,-1.06920083811651,-0.5997016808520013,0.3262040685120855,0.38212015321600556,-1.0124889200810674
2021-06-14,2.864759315802758,-0.7867692753922647,1.0434043261885697,-1.146728625814232,0.3288032058724276,-0.8658907985917528,-0.7652723076908812,0.2613339023030106,0.5263418430188658,-0.7514661089561212
2021-06-15,2.4820334854383117,-0.926022340955401,1.022634653897955,-0.6824964978489007,0.38062035652756643,-1.1594621633152218,-0.5714444322277227,0.24134578873907897,0.42666043269077525,-0.6605182801162275
2021-06-16,0.7561862632725764,-0.9764180951025073,0.7138239944700406,-1.1270183969925007,0.399489148357041,-1.1052159081799384,-0.7576552715898273,0.32162662493335803,0.42519885305846,-0.6229912184091261
2021-06-17,0.4069261585682327,-0.9838816430250316,0.818990048218447,-1.3263101327344362,0.2914511151778644,-1.2357821428060187,-0.631853483677933,0.23792429511784666,0.3786675673674533,-0.5138549580829839
2021-06-18,0.6455943413701534,-0.980991899442986,0.8784625941697352,-0.9341584177599737,0.5538465444199391,-0.829708222603574,-0.9397753387984277,-0.03442328964294068,0.6242185615965335,-0.2924030324473471
2021-06-21,0.4683752521813538,-0.9694326673653018,1.13700039650288,-0.9257597569992885,0.4716937829776073,-0.679109743859825,-1.1528145851618876,-0.5960911772280434,0.5153829719454746,-0.3047875613204584
2021-06-22,0.6193109552042217,-0.37368894530439745,1.2614721941802107,-0.7674923128155503,0.5768429539628342,-0.9125335627702866,-1.3221512139836866,-0.6004654101267,0.30934403795047377,0.07606882074385377
2021-06-23,0.26713105871698917,-0.20510737544727597,1.134668987846799,-0.4495557000269986,0.5199280801576884,-1.2335055641485724,-1.124722666940693,-0.4119285171623798,0.10220237590454456,0.13934582666034534
2021-06-24,-0.1580045660699783,-0.2098584137564033,0.970264356086606,-0.27167430543286186,0.32576718882151573,-1.4943090904784635,-1.2753620877377276,-0.2715293149277356,0.3349814130516092,-0.09624455405140116
2021-06-25,-0.35432512601838745,0.14055070818804302,0.630374992616434,-0.3040642702760603,0.653157328535489,-1.4214584320227666,-1.2714323121778293,-0.31373075387010924,-0.045680876084695794,0.040280323042281255
2021-06-28,-0.02621559705560855,-0.22329743547426004,0.5824515297901255,-0.0668222845701821,0.2700432178515899,-0.9575718032652732,-1.5956759788483497,0.048689015690382774,-0.3259596274063879,-0.33804841287227777
2021-06-29,-0.4362651240639871,-0.23661679950605408,0.40673784466316204,-0.3178743368485216,-0.048220261068042274,-0.8220257016479146,-1.3164852519841324,-0.15488472871698436,-0.16254843289514506,0.022571813491130382
2021-06-30,-0.16328504890931936,-0.4994925942039464,0.27629903300044556,-0.46978257960508674,-0.3004971906444701,-0.7104292189099953,-1.6700753993603688,-0.05466072665383622,-0.249638770238059,0.13232223719683217
2021-07-01,-0.3964157891439632,-0.21418644372994303,0.5040435270210363,-0.8702565368775311,-0.1569136825243683,-0.516703686459328,-1.5146453601762782,0.14825918528936094,-0.09391333187765268,0.16472810943606322
2021-07-02,-1.1836923499735377,-0.11895063871519798,-0.21833752651012153,-1.4082775340758438,-0.8300390832966766,-0.6071735008146443,-1.7576079009945504,0.43063819087019634,0.45560940688237594,0.14501389749052548
2021-07-05,-1.171759400618989,-0.0020451075863462203,-0.1665556750072802,-1.2172593999872794,-0.504259623369172,-0.4224917026141213,-1.5270191202266028,1.1311876111926231,0.39203973513064594,-0.4044154690840707
2021-07-06,-1.6290657873396728,-0.02273956471448351,0.04796738096729048,-1.1456302224182695,-0.16602255968043225,-0.6032504956011513,-1.267344979327311,0.73839233821844,0.7193374212423617,-0.14543317014214388
2021-07-07,-1.6046484888785941,-0.5894274061510928,-0.45416448604334986,-0.8989340628665187,-0.3662919909171462,-0.5032823033668697,-1.2713837758857078,0.6473514282489977,0.7522014757786928,-0.12292701036103745
2021-07-08,-1.5414961248274472,-0.11347633994526748,-0.38964847244882655,-0.5697934063382413,-0.19364199230775334,-0.5796301166724545,-0.8956856184547212,-0.01591057513755843,0.6769907846776005,-0.09026660805780042
2021-07-09,-1.9886469877707083,0.18504027757206887,-0.6304963775117751,-0.2766689589598315,-0.055045042514651615,-0.42530325599819835,-1.1102328968419486,0.028214596317038248,0.5931886096203984,0.14776624330378252
2021-07-12,-1.880810197751251,-0.07535350963247882,-0.654152038401859,-0.12042727564011162,-0.2714173563807485,-0.5009109729829502,-1.287379349594567,0.22027007732102044,0.40528314469407517,0.12487853802478686
2021-07-13,-1.426286635443907,-0.25181801962209455,-0.8240179167131111,0.14408063038958838,-0.5246537750225599,-0.3480213322506919,-1.3483753973510348,0.2954020926632763,0.24912030838114305,0.1279777101365827
2021-07-14,-1.4547567928950549,-0.2917853711607932,-0.7239110486444191,-0.2609491742345447,-0.5366220034571028,-0.16209092326457536,-1.140209158990885,0.35159842651878,0.3624083855789036,0.24832925051309893
2021-07-15,-1.3231180914407603,-0.37080642759691324,-0.8131546849013045,0.3926271517576746,-0.7318944144103197,-0.3433581585397186,-1.1537306056424281,0.28196398481229734,0.0803949819541151,0.0932997119853423
2021-07-16,-0.9078042363305443,-0.2775586895074378,-0.8385447306980075,0.4186445870531658,-0.7907119451990579,-0.32591737799066284,-1.2276404339439215,0.399526317414616,-0.0496475968247437,0.003981105178479308
2021-07-19,-1.3249284073411811,-0.48381482673822673,-1.062130949497608,0.13645507479544558,-1.1663946279943733,-0.6216990639902128,-1.1493153237334508,0.29431777066952797,-0.22622980999136869,-0.09238208796930412
2021-07-20,-1.8228469803443457,-0.3897475811843665,-1.3512986270813834,0.44603026493340275,-0.8586938448605332,-0.7254065477828257,-1.178215617325213,0.7248699102119921,-0.014193962054013918,0.193591393948307
2021-07-22,-1.3684533250885667,-1.5447687341238292,-1.0719530481046378,0.06589267894730856,-0.3852037771876415,-0.3394599977645193,-0.5472074856025513,1.0967710375802702,-0.012099000932000947,0.5665067856543355
2021-07-23,-1.5090834515425544,-1.5899628668745425,-0.968260553604636,-0.3237086199431533,-0.30513669116223346,-0.11634265504042532,-0.09821896336163592,0.8038683117254516,0.22630023678179484,0.8580577841183498
2021-07-26,-1.4920430681132186,-1.9237562040068572,-0.806139279753017,-0.44130743171743486,-0.13242917204690627,0.3041685574019947,-0.3217791005449606,0.9971500216222411,0.21764980916800059,0.6616330726382891
2021-07-27,-1.3838709742452442,-2.3083941661988105,-0.4506476906760344,-0.7601225432309228,0.09897382223233507,0.3714597961793072,-0.27916193043715354,1.2269714641073468,0.5047773139058778,0.709779598221421
2021-07-28,-1.6988637683801806,-2.0299909653033885,-0.0022223812065893414,-1.0028765754376077,0.13979565998090743,0.2886010516309039,-0.2566059326657503,0.7953157970045015,0.6300045740220648,0.9389146442412404
2021-07-29,-1.2993408752307025,-2.4334209403137095,0.050052220773251735,-0.9235957306192267,0.1825455378145427,0.0982012400986607,0.05034176667663545,0.8905326050884141,0.5928546875573177,0.7572689809940352
2021-07-30,-1.0207517214507582,-2.4107844907945073,0.009949124418504552,-0.6952512598640126,0.33578384170897285,0.2664659119590079,0.6817756516875179,1.0282493670011272,0.4581249920073359,0.5522493395648739
2021-08-02,-0.6227505753852051,-2.5490051483454885,0.06636270207577298,-0.8661013564099088,0.41478665146059496,-0.21763167483113405,0.4669661918933285,0.8869573892625296,0.43667619408344804,0.1093716675091256
2021-08-03,-0.342137924636885,-1.870115848774723,0.3036518993997136,-1.1891826055882382,0.6231975803568918,-0.24267369612909434,0.36301823115162885,0.2767777606387103,0.4452228245175233,0.462660161016247
2021-08-04,-0.9644543167541817,-1.7494876915986497,0.36701693670965674,-1.1410203942266275,0.5911786455727466,-0.09452459052901584,0.5790267838044195,0.13742730120106966,0.4309598224313167,0.49167292284103203
2021-08-05,-0.8154634615534904,-1.701590144431172,0.13138785703302464,-0.9409836473935249,0.8161529121003939,-0.08257233438434285,0.574694238517818,0.1633392991472241,0.327834366633942,0.23002519582554393
2021-08-06,-0.7620757607186945,-1.2155178187018718,0.5502615081288168,-0.9943491040523044,1.0860383605130643,-0.194858805980678,0.9037524218341189,0.2208743695743014,0.13178489466064025,0.06883140108698403
2021-08-09,-0.726187659887585,-1.0551730498270353,0.49864021226334226,-1.3940206203224448,0.9470268081003075,-0.21229215597879178,0.9036017463485131,0.4350355151703165,0.1884711588403953,0.10787939696909264
2021-08-10,-0.7038356685926157,-1.1373571804320728,0.4830546103535184,-1.839154107507405,1.0085070227584823,-0.17508003275401868,1.0678052130193958,0.7889910390742723,0.540733827322121,-0.13341163659672126
2021-08-11,-0.794557169188617,-1.1634312221454919,0.33853870249625995,-1.6345116122681882,0.8449840359430195,-0.12946846377310017,0.8060872843890888,0.3823592216896262,0.45212100597261784,0.11146853783895001
2021-08-12,-0.9267772015525988,-1.1974607476413952,0.6578413308420799,-1.9501625656874726,0.6625890552354149,-0.37696963362186475,0.5544883364844467,0.2510362843358984,0.8659289221847676,0.7210843424117198
2021-08-13,-0.8199558875843815,-1.1369180754579389,0.9424645393204042,-1.8181169036680103,0.4077112739278348,-0.5646016300225569,0.41694521956913433,0.4496055149224112,0.8884941243288328,0.7403857457348179
2021-08-16,-1.1549903229041938,-1.0762650566602183,1.0353221397524914,-2.1018816592107257,0.49734249789700535,-0.630323257669691,0.8394569065276428,0.25490785933298954,0.9750430631567342,0.9081119404147573
2021-08-17,-0.9695099153991302,-0.8742455834448296,1.2671881119299502,-2.1054914877438606,0.9578089459134301,-0.6505950014178511,0.6938730206780301,0.06955849947482162,1.3058661320279557,1.1481284792770945
2021-08-18,-0.2671560920859042,-0.8502027922600168,1.3990422090756967,-2.2373434281524274,1.523280066456867,-0.5563963596409953,0.9385802295249932,0.18358939637330546,1.4045107206755538,1.0428938894843536
2021-08-20,-0.3610295728566973,-0.8404909723363112,1.4495492795285676,-2.5013416603226206,1.6848075613607176,-0.6322147093361847,1.1907643769220848,0.27464604406720294,1.0993670159352422,0.5201780797164192
2021-08-23,-1.8674699882342565,-0.03887804095554828,1.4122701020247475,-2.1724484833350517,1.135630139687029,-0.7564977285910796,0.8853865470372643,-0.046200506156038594,0.9897815244260025,-0.19539881729879613
2021-08-24,-1.6132078235562692,-0.217208844254678,0.9768032802547236,-1.628787007805203,0.5476479589908494,-0.7027394827294126,0.23085090244895262,0.08010186207362512,1.0283855446574406,-0.5761748291857801
2021-08-25,-1.5329637836330916,-0.2770630991380377,0.6943646471708458,-1.860924569423827,0.6454573248436961,-0.5087329344599617,0.7292605411680843,-0.06400911738696075,0.9444965907842877,-0.5427139759401289
2021-08-26,-1.7088576069741879,-0.24114869508709497,0.5029923778877111,-1.679546460741923,0.41571565048858355,-0.5624752429328401,0.893275545586684,-0.13627185118721147,1.0549811925854327,-0.6712309595521514
2021-08-27,-1.3455417997030943,-0.19748415272026,0.4783459999149704,-1.3464595808692508,0.4459176383490052,-0.6724867526247728,0.9879719259384977,-0.15148797906326675,0.7981303786555537,-0.6644791541860465
2021-08-30,-0.5027695461333693,0.21793443527245054,0.5120062354112896,-1.5238167349245015,0.20491400720702074,-0.8284757451069098,0.5615210792951387,0.0456934867759462,0.6290827773725276,-0.5010470206975136
2021-08-31,-0.32097011194874653,0.3410249707490253,0.6369719473162301,-1.7307663446453037,0.831483251239419,-0.9214449351966147,0.06247707804126303,-0.34943317180136996,0.7884449374476649,-0.3261917818717049
2021-09-01,-0.545821577837915,-0.25155990946950607,0.6846107369162642,-0.8848430197026586,0.8129936322464583,-0.41550944263890255,0.160558311322352,-0.2844902093655173,0.505519923836763,-0.2155077375377116
2021-09-02,-0.789027198226227,-0.7274275884061936,0.8608869546065354,-0.37709217221697394,1.069836964259187,-0.27922438763367796,0.5917826221328991,-0.2446562766394381,0.17883337091718868,-0.4360148257012968
2021-09-03,0.04023122648208229,-0.6008051170759752,1.1347804632103624,-0.37482683420221063,1.255474708403813,-0.34491240491940867,0.11513309988134594,-0.43154015298840703,0.08149496896377532,-0.2574676411224771
2021-09-06,0.40544585477438105,-0.9262413940809838,1.0196270740199493,-0.10948385422335273,0.9921071774570845,-0.2555191237271067,0.15075249981516067,0.026813513726195986,-0.01832174816580503,-0.1272914582717689
2021-09-07,0.24314022908591806,-0.941643976502762,1.2479833675351595,0.5377979329328043,0.9842836848849367,-0.31724246713265347,0.36504214114567785,-0.12242839751958204,-0.4856284748980656,-0.10458733542282501
2021-09-08,0.21398290211764387,-1.4653507051047856,1.3445671680193172,0.951133085687691,1.014384872858546,-0.3535569752539866,0.33628001971712046,-0.03970139970550877,-0.7354967658103899,-0.22530679904785203
2021-09-09,0.4231643556629658,-1.462477693697751,1.2247939568118476,1.391293276847488,1.0281668409155278,-0.3639026478125919,0.17238276197672003,-0.3483331972791927,-0.883453430891792,0.005971515796824723
2021-09-13,0.4881899067094553,-1.1654021005261144,1.6271349995718225,0.9973311809669922,1.3026161507360223,-0.48156372576923556,0.6589549353247212,-0.2458437838469355,-0.7259342383057874,-0.07387077313601459
2021-09-14,0.6426069794852622,-0.9236609198388321,1.4868509703043946,1.130515543054619,1.5858321614393702,-0.32594831527808443,0.8388087875087435,0.0007745127325236609,-0.9843418477138232,-0.8540537949990301
2021-09-15,0.8923428693966133,-0.811597392009227,1.530393629998049,1.0434842488214557,1.9270312742041786,-0.4241095261708422,0.6679940130599101,-0.3951412893269448,-0.937959609227368,-0.7995291535264876
2021-09-16,1.279771218013034,-0.6327607343416592,1.3589703260960362,1.3617487018633523,2.004313910541354,-0.2752655662000221,0.15373321125747919,-0.0895360904647286,-0.9035754887744506,-1.0310347444272223
2021-09-17,0.8557372740864854,-0.30356108051687736,0.9606464840401906,1.5922486279738446,1.9615381904029054,-0.03299359225118187,0.20752026885361918,0.1282862447594802,-1.2234234218978532,-1.2516737152187645
2021-09-20,-0.0034773820656739274,-0.18072660370540375,1.0740049655742354,1.7532036095734105,1.4735055824423884,0.0151832054760521,0.058043734609599135,0.30782744992293637,-1.548070472339605,-1.1161476823363357
2021-09-21,0.5236265749757821,-0.6968151727855592,1.0083409267392955,1.6913533007015944,1.330070627480075,0.158971094519386,0.08042061869569092,-0.2757110623305691,-1.2560952720356338,-0.8123136387969357
2021-09-22,1.4832975531553394,-0.5219740242363076,0.7922219069924983,1.4745566114397337,1.1847690415957006,0.19614812816908228,0.29029238834658216,-0.5789860627334805,-1.060281466448633,-0.45172307250157495
2021-09-23,1.761779662444356,-0.8272912564594497,0.9324716159488224,1.2934348414375463,1.453266891966062,0.12257633467113133,0.28090786637155957,-0.34862304005346456,-0.9610498649741024,-0.29027545745352634
2021-09-24,1.6617703410768618,-0.06676872114107844,0.8316835027273435,1.5759618947383534,1.5126849008806478,-0.3713224690660331,0.15657167315477594,-0.3753671166922078,-0.9080454534943431,-0.28146867303985623
2021-09-27,2.5119008547301167,0.8552189154560919,0.7038951361136094,1.5666004087228105,1.0460748998884193,-0.8637055467833057,-0.17195901721852835,-0.44951856114473615,-1.2895380381112072,0.18531334787260023
2021-09-28,2.130052607832296,1.1701514936293194,0.8125960972346595,1.4113859578966974,1.1559766432513472,-0.6872023298177391,-0.2890641623180632,-0.10919253295219536,-1.2424739694680071,0.07113443461283604
2021-09-29,1.1874996692802957,1.1976619506358097,0.861717259583295,1.4867713617365466,1.4077563014692096,-0.3871030737060829,0.17745437171335193,0.02139457817731619,-1.1161995036036598,-0.0906441616278234
2021-09-30,0.4911955443345831,0.9069759726620923,1.0363798068934007,1.4675347014015163,0.8143034815885181,-0.597893569211038,0.2902112520639255,0.24365146178797062,-1.331676822986831,-0.19962321972227257
2021-10-01,0.44181203058451424,1.2013483434253245,0.9373901433216284,0.6695335089592356,0.3891754622200386,-0.5233932089888464,0.8480921973826803,0.42866311391258716,-1.2517224040807022,-0.44365865295655443
2021-10-04,0.5192846009045176,1.2046496901965404,0.5715656866470396,0.35855911366140986,-0.10467353675527682,-0.7054941308001268,0.9528489495541845,0.49581789412220756,-1.0545933097386186,-0.3535362434985927
2021-10-05,0.2267344639768687,1.196560723587393,0.6317310276171222,0.520450451612802,-0.20364867471872566,-0.9138189863602376,1.2055404541725074,0.9087093886550233,-1.1669592191398597,-0.6714299224181605
2021-10-06,-0.7940412238584422,1.4088972462005651,0.5146080903317641,0.17597023592167965,-0.35917216468531005,-1.2311781866057505,1.0245044920992927,0.5237155594632497,-1.0181424262495884,-0.5567751824865813
2021-10-07,0.8618362891174802,1.5322853406707775,1.0447362861714968,-0.4444531990361188,-0.23128271350209964,-1.817089973518967,0.6147496411863539,0.4779203901862517,-0.8973343456997311,-0.6149645266824199
2021-10-08,1.05636248983926,1.637908003659005,0.8493340129984084,-0.661438535103683,-0.3049663510037927,-1.6932312330960317,0.5615753195128419,0.14903134338855484,-0.7661814806493045,-0.4054772599377541
2021-10-11,1.617788682407402,1.926063499476754,0.6991066533919645,-0.5006769109336717,-0.38822909096464314,-2.0249834682436583,0.3620287229529474,-0.057792004344107174,-0.7257240613093201,0.004546297840963394
2021-10-12,2.4291112642019144,1.7530865058219578,1.3909841210066591,-0.794735220264934,-0.18171620645649064,-1.7444371595124613,0.3901497216279133,0.012382133298365468,-0.4888091872530035,-0.20147511668473914
2021-10-13,2.558330034508749,1.2994333739303225,1.1981829405511364,-1.0251220757930921,-0.1017688620641496,-1.3805087987143843,0.8558007374109884,0.11622363403727616,-0.369054501379483,0.3828483153279903
2021-10-14,2.0619352348886717,1.5316077969708195,1.218128452124238,-0.9638605079151943,-0.4231194955358089,-1.3879306166478198,0.910915323799164,-0.024152821411606053,-0.6249046700830516,0.23322710594447013
2021-10-18,2.1183438429463153,1.4489451993004971,1.4936984510861417,-1.1207307145857062,-0.38865947626409264,-1.5786483300140541,0.6824159940926217,-0.1192034128367826,-0.9686224102591425,0.39356229704434365
2021-10-19,1.6507087813160832,1.3511033124839487,1.3253688136795798,-1.4103093278097145,-1.087520741776406,-1.6944165634763135,0.8586392517493736,-0.16951249421891448,-0.8315798188472125,0.6079781879849225
2021-10-20,1.1426219391038948,1.8194341361261852,0.9868238296421926,-1.2799159703363003,-1.4096578546249294,-1.8654899590660832,0.5497022724792482,-0.6185875170279213,-0.8237368800708711,0.13594307828982177
2021-10-21,1.0141184947880815,2.1060742407897717,0.6150088943800185,-1.3474483024554293,-1.8302193438655134,-1.7595855751879665,-0.14086592196249617,-0.26632334059811485,-0.8505514509152422,0.04504077583941585
2021-10-22,0.8024887276558509,1.9817449501155084,0.7325506761358416,-1.1615945695814973,-2.3888906808006065,-0.9607468451824115,-0.6563443268683375,-0.1782035035908876,-0.9755792158995713,-0.23562791798590021
2021-10-25,-0.604744185730532,2.39944204595334,0.8774609931231007,-1.1596341879398246,-2.049080834320712,-0.9648307193207727,0.07682325588838572,-0.3770860597730537,-1.198249823030271,-0.13644789737782745
2021-10-26,0.2630476354266884,1.6526736605968606,1.252255594593864,-1.1839690438435202,-2.4290529451355263,-0.752682193834722,-0.36490085363362074,-0.5009818690198705,-1.381999519696342,-0.0547825480658371
2021-10-27,-0.3549765219080712,0.7708198045836407,1.4869504404815748,-1.2785806997416718,-1.8399744510982579,-0.27668166217990503,-0.23550897741765123,-0.16430399998418904,-1.2497031572413593,-0.4668713403680228
2021-10-28,-0.5616017846384319,0.8351700675001598,1.0244969210684738,-1.5085105922646072,-2.2050195223565585,-0.015677957496051834,-0.049793775674161,-0.3538832492115631,-1.5429122220367446,-0.2662800780500979
2021-10-29,-0.2951354096885016,0.9494615847995802,0.9979831379571852,-1.0601265683240382,-2.3710484404964083,-0.23037489994593838,-0.1546242870600431,-0.6019428242803665,-1.9093248475959443,-0.340682950498021
2021-11-01,0.5512615482861423,0.8738429153559185,0.6957136643334516,-0.7598472404842687,-2.0762762633817338,-0.1922336580794214,-0.524256824074734,-0.6824355593169651,-1.7994592995033762,-0.2842247706191549
2021-11-02,0.47429521012380443,1.5350771825599303,1.0322472249909416,-0.836613152853925,-1.731540181003919,-0.34506960655459556,-0.971964088027243,-0.8248933982339562,-1.9964216970922055,0.14134431691213434
2021-11-03,-0.14419225473056563,1.8471685373845104,1.1107716448729665,-0.7740777917661881,-1.6766600974330832,0.008308528105694444,-1.0720119959370253,-0.8399411081819185,-2.110172676002691,-0.10130649047173347
2021-11-04,0.42585816527670495,1.588320483198875,0.6094068314529746,-0.9739153413841208,-1.4796568813529347,0.1754023786741902,-1.0697545571054106,-1.0477365385631263,-1.7446791635491916,-0.097858309866492
2021-11-08,1.7456700398727958,1.2110896010879704,1.2750324889367706,-1.101345993188447,-1.2702900809407687,0.20551261504598387,-1.14669910728934,-1.458567457779563,-1.64985188168428,0.035924414956391044
2021-11-09,0.5475921971877372,0.9538345717255546,0.38688080143442527,-1.1189806989287583,-1.666906823979347,0.9512130690306996,-0.6377432865572887,-1.6537115130007145,-1.3557161441170127,0.19260268481923692
2021-11-10,0.5216207083730265,1.2700812112707605,0.2708683012708611,-1.1652942267180093,-1.7072802071521294,1.0523302841896673,-0.3807257142829531,-1.5409785309434127,-1.5362938857592696,-0.05785210683296886
2021-11-11,-0.5267113626568487,1.223146141188779,0.9287280449352806,-1.3066796025457394,-1.5003395892419227,1.4953683958677286,0.19010143894035364,-0.8040939724984414,-1.6594023228073604,-0.603780207495192
2021-11-12,-1.3037310571857814,0.961951894231131,0.028277341598826295,-1.0268036923031714,-1.429509620769028,1.133609384402974,0.24128301995921525,-0.5465231478851029,-1.9998783178057786,-0.44713361894189046
2021-11-15,-1.6233877284988838,1.1588922309059324,0.21912194940670993,-1.05804540414623,-1.600995076961897,0.7025982986648394,-0.2419699601234253,-0.569545164302761,-2.2857438756884267,-1.072773681392759
2021-11-16,-1.1884262087775328,1.8831976231999088,-0.5348203266360957,-1.214415712190036,-1.2599909203130937,0.43157414435516755,-0.6260503286472834,-0.32248759226635787,-2.143535837340692,-0.2954319818653279
2021-11-17,-1.285725711265072,2.0622704469918447,-0.8597892479673078,-1.1175753812420013,-1.4212579910401302,0.3952117237487541,-0.5851803461416829,-0.3003259055377493,-2.0655707693114294,-0.23238636506772758
2021-11-18,-1.568564505946755,1.8221010411513328,-0.4152368691980058,-0.7728707777196416,-1.0243585599710106,0.49477727084653683,-0.7699082837224526,-0.3569661553188377,-2.1147376045654824,-0.5245255254720762
2021-11-22,-1.6865933914558109,1.3133167609154204,-0.3764929987574184,-0.8874595645794058,-0.5855102280523152,0.8946610717581714,-0.34420773251552667,0.09213055323125728,-2.032859935604486,-0.25406586895119854
2021-11-23,-1.254400498105182,1.1986638795846296,-0.13067913056501018,-0.6163295597530669,-0.18070503073234356,0.8341015811246708,0.2143240133823194,-0.16224493436786747,-2.1752653354689038,-0.10183391204013201
2021-11-24,-1.655640119028712,0.9226208941055221,-0.1842331348802724,-0.7526147582397377,0.3280042490840415,0.35905238722916455,0.5941562058319939,-0.10140030807550501,-1.9183662770432512,0.2117797255725718
2021-11-25,-0.8580673999197155,0.654099456916151,-0.09599819380167189,-0.851507225233425,0.07303846228424181,0.41716960419710325,0.11376471093180876,0.028666056676476058,-1.8198544626094046,-0.06784325688274799
2021-11-26,-3.149540485348678,0.6753494499049948,-0.26184999804337394,-0.6636598900219275,0.18260077680610218,0.8693089525674484,0.7064769714620219,0.23364692608031126,-1.4684466077385332,-0.14443897471606845
