,Industrials_PC1,Industrials_PC2,Industrials_PC3,Industrials_PC4,Industrials_PC5,Industrials_PC6,Industrials_PC7,Industrials_PC8,Industrials_PC9,Industrials_PC10,Industrials_PC11,Industrials_PC12
2021-06-16,-0.8337152333835759,-1.06406889951118,0.3091024173927272,-0.4655095496153154,-0.9113828250803818,-0.07255283440646894,1.48021864820335,-0.030063695325179086,-1.0984708416357085,0.6630012721287956,0.38616514777733185,1.1695104770281024
2021-06-17,-1.4602050442927466,-1.4363973279139324,0.2653851305676329,-0.3213886410440916,-0.7071981916456298,-0.22266724248401212,1.9942396257322257,0.15361523033888302,-1.2364346988321495,0.8490092617022513,0.3670924130112911,1.5661985047539289
2021-06-18,-1.6984592388478692,-0.7085081324714655,0.24747296512856837,-0.7703675460207058,-0.6841595020689257,-0.1261730666898057,1.9229861858909525,-0.4852540430463823,-0.7948958365398912,0.9782445425447275,-0.3665379351268364,1.7532933545387206
2021-06-21,-1.1084229054450918,-0.5976793441398123,0.11594969747851237,-0.8402325529841235,-0.498798008756697,-0.34973687256686986,1.7602381410238745,-0.6731025704440596,-0.8921201399047336,0.6930883936216643,-0.5779841302495418,1.5331395449548113
2021-06-22,-0.9031096434293745,-0.8484643040138852,0.3076012834778584,-0.5438157502470663,-0.4435025045201551,-0.40728045211241287,1.93743556115408,-0.5039448039896952,-0.41243105925050155,0.39617820316090335,0.002026768446371215,1.1371560462465693
2021-06-23,-0.8747134258724997,-0.6746305375127367,0.7797793838710624,-0.5628726379526501,-0.3430444915240704,-0.8864382876427528,2.257237743515806,-0.45102853970158785,0.18954744953705638,0.17291897032558148,0.4832885035421747,0.500556430420014
2021-06-24,-0.8957237184091811,-0.5369251839085436,0.6072219119358739,-0.7508321922402126,-0.4575872813175246,-0.8600466499494199,2.0500907082276587,-0.17398688636609966,0.19200502326481325,-0.015180736084689929,0.5919740939773616,0.4982992827148123
2021-06-25,-0.747659733859714,-0.10679550398987227,0.7918486740830913,-0.568569182209663,-0.6533885688753646,-0.7926955379117443,2.1242486747568483,0.3659134006422169,0.38431182385859997,-0.24793999475666034,0.4598070799016685,0.38426264693431444
2021-06-28,-0.4688620435751927,-0.340410563006869,1.0287039495742105,-0.47217860983847515,-0.9310193371826524,-0.8205021394615136,2.2911642347411236,0.2891966563150892,0.17433505348828718,-0.08934848510561393,0.722617907517077,0.23049367757318198
2021-06-29,-0.6263387616041344,-0.6827307637839567,0.7773126650635407,-0.3734215992555966,-1.024998114650723,-0.7311715352587563,2.305786123861272,0.2577979532839797,0.2689106827964146,-0.14068150698536028,0.7909313093346331,0.008014835627974075
2021-06-30,-0.5413144599930261,-0.4159020168131823,1.0158865352312163,-0.1421201973342058,-0.47700660120970506,-0.6547442871759446,2.3822256555947687,0.4668645982616263,-0.17111598939864064,-0.056643043201162126,0.3148172213138363,-0.08469615492128088
2021-07-01,-0.6999791574090745,-0.7387306193387807,0.7262118110005694,-0.0624887568867086,-0.3166430695985523,-0.6556154015651067,2.343183444798713,0.2720216364848435,-0.1467485655619612,-0.12085921461414767,0.3873541646191395,-0.07699070179679875
2021-07-02,-1.1333691419609295,-0.9318373251170153,0.48095016662330164,0.14027635682355266,-0.6460694284078558,-0.7254981259225604,2.552910772780038,-0.00037686485749354365,-0.3254993777548607,-0.05969727714349589,0.669194048733371,-0.46291512452723194
2021-07-05,-1.0039591029405486,-0.796640770127223,0.7413617234060502,-0.23483674651476028,-0.41602146265086076,-1.0997524594575507,2.5090606083267337,-0.03658735726181506,-0.48373065310355035,0.11485668358009596,1.10735350266058,-0.31134075403604156
2021-07-06,-1.7795583661307497,-0.6980165373809508,0.867393817299555,0.1203423928070509,0.034867203501033735,-1.1003982667008296,2.3920461457095614,-0.16040156698963523,-0.24046462577181632,0.1885508137108799,0.6276750307348954,-0.12512860316039587
2021-07-07,-1.541916835361155,-0.6396834866322263,0.887493552844799,-0.029323339213249217,-0.21488003106802117,-0.9477174913715348,2.2199791329535095,0.034179836957306683,-0.010248140275021182,0.09470977998815293,0.7336829467515196,-0.19216967019564204
2021-07-08,-1.0873246333536504,-0.9766789719813671,1.0030725843321993,-0.04813730560084248,-0.2589805173976753,-1.088470337766302,2.1720475284765937,0.06749353951264374,-0.005211931502429475,-0.11814805476359456,1.022494977926112,-0.2505458984336905
2021-07-09,-1.2191039714220993,-0.8794195680462685,0.9812311674712911,-0.08216703191360208,-0.43268358561654585,-0.9622368007308736,1.949291074759218,-0.07008390360245867,0.2671570437741718,-0.1509275086480101,1.1425424418431915,-0.18999355006244228
2021-07-12,-1.0207270417666605,-0.6833843048429239,0.7696319544761567,-0.36760032230920664,-0.17660588918362885,-1.1897054678996684,1.9046569904133293,-0.20636399577224257,0.12041799818444031,0.17964262117605498,1.2181754159746936,0.07013283014761947
2021-07-13,-0.5180379363211391,-0.48200285016404826,0.5359650754211799,-0.5074354165409486,-0.5382192432622186,-1.0701191237531142,1.696853921319728,-0.2236719364930541,0.09133003231509526,0.059290710605101576,0.8966224688986443,-0.3639893544120893
2021-07-14,-0.4242219960964069,-0.8340455879966773,0.6018380865787484,-0.23187122402236338,-0.550173447142227,-0.9946290082402219,1.802790109850633,-0.3560573991020484,0.4388725333868038,0.17726059153430535,0.9139788954733564,-0.29941209692913834
2021-07-15,0.4350190864376678,-1.144712133087167,0.48149689165948795,-0.15316899310445703,-0.2588244366259252,-0.7818917218162025,1.5139802391905028,-0.018957085059118535,0.8153357225659608,-0.15429720227311114,0.6393865904270275,-0.2839541696451208
2021-07-16,1.505639488900087,-1.533370079390401,0.22916637328089814,-0.5502400745338204,0.09310615653376766,-1.2654997818924303,1.0342016873294813,-0.11230257980002956,0.6152123686728483,-0.8605088168668901,0.40491879863347086,-0.39888152107871144
2021-07-19,1.332488217211321,-1.5555347487224196,0.45090886921260886,-0.6424868309820745,0.17993086425150864,-1.4184152077592787,0.8095972866388895,0.20238299156160378,0.34867872015525436,-0.4440250237671672,1.0901766011762366,-0.5717435998975194
2021-07-20,0.5670440068967141,-1.1937184201076603,0.6456412107999374,-0.44700661190554103,0.37096391947596635,-1.3930956297315717,0.7049823824377515,0.39111509685968593,0.39538007719730883,-0.060685020764720994,1.378940440738553,-0.14866196359583772
2021-07-22,0.6784165063785426,-1.304724134670209,0.4731410483337056,-0.4090549218539759,0.7879582734160969,-1.734084436569357,0.5837010099793466,0.46621785676198957,0.45342240719115123,-0.19508405551958533,0.7897522818667595,-0.280354664088216
2021-07-23,0.2825158855087862,-1.2507266107917232,0.24695060812874445,-0.3025402152124309,0.9483487746632769,-1.192462939891728,0.2619111505748375,0.6610336924076817,0.10735467357400581,-0.21364621641501597,0.6751587721285149,-0.09537702178484006
2021-07-26,0.3678122589141079,-1.219748666209948,0.5303904251718774,-0.18405940161254994,1.1066805803129183,-1.0597214200660496,0.4673803402253145,0.22705228380513456,0.10931851403334675,-0.15081224396081444,0.9151062185247728,-0.26849633194794187
2021-07-27,-0.08575757228522712,-1.6969750720222876,0.1036455113536937,-0.07992243300019582,1.2442802722325024,-0.9510813225865893,0.5387159284022255,0.11505079541917719,-0.01367294357095962,-0.11365376118717078,1.3255853231185541,-0.30994550722211756
2021-07-28,-0.2911220172523943,-1.6942655936299205,-0.30001093071442764,-0.19949675058546054,1.443219285787425,-1.3219052956529982,0.22622328725750288,-0.07901902936560921,0.2266136828096228,-0.043571475940239926,1.1658717627519664,-0.1804492781199832
2021-07-29,-0.03422531910633198,-1.4435302275515043,0.006170056785778123,-0.06926026692015373,1.6647304952290078,-1.5056877666665216,0.06729820467603162,0.030915343288868143,0.049841690090292726,0.20538421744060809,1.0113679377012101,-0.2926113447610742
2021-07-30,0.023447969451008903,-1.6731757475116493,0.369086797249197,-0.1661388353026461,1.1452336246776245,-1.3451851613279435,-0.4106523190595509,0.01626814569803627,0.12012480537717528,0.11093282167743086,1.1713661528535477,-0.06886972655058832
2021-08-02,0.8999335309102976,-1.7112580132525033,0.9622436691375307,-0.2574618051928782,0.5321589421145672,-0.9823457743559966,0.32163276252294737,0.048122071341780856,-0.11179836020923123,0.07467253082046386,1.6365164798899217,0.44519420353290234
2021-08-03,1.2834598191872717,-1.1762205263294478,1.2550923139140016,0.04397442958188719,0.8363009516187102,-1.1956169369569352,0.14107311045170945,0.4172408940484979,-0.014143390935181096,0.16293043734375987,1.4520836794743912,0.6527443748724358
2021-08-04,0.7117487556649457,-1.286874980673111,0.9822390731071938,0.0021290170610311077,1.239667354665675,-0.5321189411669051,0.20497474507964822,0.27903074901209,-0.1433096332630984,-0.03741729096864719,1.2034104147613764,0.5745074477628695
2021-08-05,0.5804803051555335,-1.0093475376044567,0.9160001403935832,-0.013867744961419856,0.9386980060560268,-0.5028310999434961,0.09045009950570543,0.6272345090680747,-0.18101299783292535,-0.00797893672729436,1.283649520273313,0.646667870531829
2021-08-06,0.5398112386463166,-1.0653168433147606,0.7091421851253812,0.34486532180308743,1.3378542923792645,-0.5765156704707416,0.256616511487252,0.2634869532685925,-0.2418095082202494,-0.027388512639503152,1.3178129785861072,0.6110034477613759
2021-08-09,0.25401324654883267,-0.9867290229609392,0.58638204808157,-0.2784396669210058,1.3243954399568847,-0.9618009881939201,0.1964603029170646,0.47828815034113825,-0.41012536405330424,-0.06512521531960345,1.288497314958216,0.6012585773695966
2021-08-10,-0.06756173056961717,-0.7155147686674017,1.2436616667843703,-0.697943732304444,1.4626692284823515,-0.7596383889944748,0.29308675103615167,1.0068045117184437,-0.49275655742329727,-0.34329984792339174,0.9203222101303199,0.7305686908600272
2021-08-11,-0.3888898854146341,-0.5976278426273379,1.1004450206167848,-0.4691348423735665,1.3187484992978185,-0.6112327006887449,0.11981223757404655,1.2705745790331902,-0.09594330347226186,-0.6716268587037418,0.9399762363672246,0.559596646012999
2021-08-12,0.28766034666642865,-0.7818240208851422,0.9940168641593583,-0.659937486029857,1.1565582962066185,-0.642568439177892,0.3552562795569313,1.1950847748495899,-0.09056297470376053,-0.8165940828780719,1.1100713183585065,0.6911776170816982
2021-08-13,0.38204647133597086,-0.6034357731096448,1.2313942528388073,-0.7280698851616678,1.2007062234807129,-0.3746360746578744,0.793241178644723,1.4250208328898049,0.15526869153247919,-0.8132145125277397,1.4973635554924656,0.5902141218693867
2021-08-16,-0.09904759059993432,-0.06439407717801493,1.3235835182975868,-0.7827182949353887,0.653669662386117,-0.3420240552573835,1.1401265514793308,0.9782482411327946,0.19525440199733976,-0.7264148826470581,1.7650533582419572,0.5515130009448781
2021-08-17,-0.8235328189195423,1.077120131908735,1.5395974112568283,-0.6500585847013673,0.3388119458036094,0.13521459040168493,1.2316115018590368,1.0211904495037272,0.5072970329057734,-0.014293014938455384,2.0495108025417683,0.35493929182231193
2021-08-18,-0.3093529894811792,0.8548004031924845,1.2990299007081751,-0.38542265483278415,0.15104039106077102,0.27398357324378886,1.4478369927777321,1.008838565379524,0.25405680781726125,-0.18585980043025896,1.9905977638360255,0.3046451471187313
2021-08-20,-0.8827235030835775,0.6670766677280149,1.099268457276806,-0.4920455682413694,0.4900909196388674,0.1443959837927096,1.4416779885837798,0.7404701268163904,0.29969621991349843,-0.09185015589848057,1.8457511304398093,0.10855541692818596
2021-08-23,-1.837831513021989,0.9681132141867252,1.7859759999250269,-1.021081551890334,0.38849590424584285,0.2969682477707924,1.1561913056324225,0.5668523389376956,0.19159493927917784,-0.049099995688714336,1.434779195051854,0.18693954969633902
2021-08-24,-0.8617992674052061,0.6493079725856155,1.8837238179522773,-1.0822029978961154,0.44047172019807845,0.37736794062665974,1.387862404575233,0.8661915387374455,0.4686034539166649,-0.6034274354637462,1.177481317209474,0.08722624485585351
2021-08-25,-0.7996101789386764,0.6129855617121422,1.7075228442917294,-1.539277863001181,0.2008153580957919,0.7248998109804271,1.070340132622199,0.8258543822534402,0.2462631400044928,-0.8619206664697199,0.5697230687842716,0.026961371735118513
2021-08-26,-0.5579035643715956,0.8540578973288192,1.9031866390034875,-1.666908051164655,0.0054566467292901785,0.6312820681772011,1.380885183895607,0.6065962776781466,0.44816442809570156,-0.9867509752383962,0.4943799607214598,0.30481304683310345
2021-08-27,-0.07043094248020051,0.721141418790439,1.9568362912113784,-1.6182651953597598,-0.0162985562015764,0.8026328277885839,1.157578516300648,0.879607059673865,0.33674072081441925,-0.8431316898290427,0.663363202135295,0.1614474353517215
2021-08-30,0.06112758766510626,1.1418285002649011,1.967675134438963,-1.925870297857542,-0.0859448183774881,0.8770313462350666,1.0979785895187693,0.9297282157151427,0.3708859030101835,-0.7166278963691132,0.5493246710436178,0.6092300019370513
2021-08-31,0.04702563861352458,0.8750679202096653,1.2119058938094847,-1.859579112970948,0.25972786819848814,0.2349593631603259,1.387275468475812,0.674112398651203,0.4523393439965042,-0.7396473973956434,0.4364158297170031,0.4960117293952759
2021-09-01,-0.4799014835853923,1.1155705105215523,1.0763534614931844,-1.8312254690958976,0.9638587815484388,-0.06810063324780731,0.7819537756329232,0.843898187853339,0.6935531129055125,-0.46584935090763446,0.07164520884678749,0.05228109030158194
2021-09-02,-0.4268848051567857,1.114998896543388,0.4686181587391856,-2.1269399419958868,0.7901320347324018,-0.3316229355057672,0.9685139498701559,0.5970091508450449,0.4196248095794531,-0.5650704640641617,0.3538295782174514,0.4644314172229693
2021-09-03,0.018792431102003952,1.108642908580405,0.5363332370149622,-2.0609569834297976,0.6087047348507538,-0.9056563607581929,0.847036339259168,0.5630089381693183,0.7930554493912597,-0.6601250088410374,0.3154883336831279,0.2492189341766363
2021-09-06,0.5754863380651929,0.7133870262752495,0.9632025906774233,-2.2801882594279985,1.01499886795563,-0.7809934945903662,0.8408608365166315,0.5360758155374314,0.31817257779253666,-0.9328351552691546,0.02809168272262322,0.21559796682358398
2021-09-07,0.5970522807971632,0.501260673342425,1.3097827051946405,-3.009674698898852,0.7920612295202656,-1.0174436872203325,0.9766357711522239,0.770877822191056,0.0318507014851957,-1.0377876019850334,0.3388770260320036,0.29019217578719947
2021-09-08,1.002134105426095,0.6527283479739195,1.241485165416665,-2.42280677406493,0.5044969642729309,-0.7461062741619647,0.9807134862775906,0.4501525400532907,0.20826927923531605,-0.9540919298078392,0.16564036303823265,0.4712714010319304
2021-09-09,1.3434803634330674,0.5371838911207721,0.7197265845881211,-1.912493293471621,0.34426991754246117,-1.0840611814237566,0.6394687356854044,0.10433911408255182,0.18921914692277628,-0.5980598325643278,0.4885181249114423,0.5332819200005954
2021-09-13,1.724361659867617,0.1874403483719494,0.6207787754774093,-2.0815956718064164,0.7837575601536492,-1.053949728989243,1.14700387280523,-0.36865679193720735,-0.39162595638167497,-0.2830151658974198,0.18967450072399433,0.628849881162724
2021-09-14,1.6496572613980045,0.2802137015850792,1.2567042326547542,-2.741115559937302,0.8218519838939775,-1.0782822317675909,0.7738668713884922,-0.3508504531906272,-0.27727289993974064,-0.386518722011131,0.10650791122649574,0.1366336823942916
2021-09-15,1.698859295658184,-0.00890498151598028,0.9556360361803938,-2.4118309912838214,0.7922280568802402,-1.4598849208509599,0.20012017790809936,-0.5278440084237723,-0.45430269608479135,-0.8747791544100446,-0.6105525419340684,0.16072125556110345
2021-09-16,1.6973203031669986,0.08264609787552217,0.9481262142727545,-2.6827942780648213,0.7293989208240591,-1.5915728898629435,-0.15924948515107631,-0.5645963848117941,-0.5492851369223969,-0.5253203833910665,-0.5791710554845335,0.12537404389798007
2021-09-17,1.826617220751249,-0.484202204745729,1.0190074450757598,-2.7686814038452225,0.7046613385731999,-1.5208982079600757,-0.2582463457931867,-0.7898226311029404,-0.36447198748688436,-0.8164031233227486,-0.5479689162162474,0.2811275354495238
2021-09-20,0.7953796736179433,-0.6884732817728338,1.0504627954175045,-2.6310459447905727,0.577127134286503,-1.3464001041609832,-0.5753770125005506,-0.7127581126898173,-0.17423466311906563,-0.7799838186714185,-0.8084984852787125,0.320311105633176
2021-09-21,1.8767775809989282,-0.7340757467709682,1.5563077448917522,-2.3857529925086607,0.24398970697596717,-1.042804733554251,-0.5645339227425933,-0.3022891814039139,-0.08031111708767276,-0.9886045013825894,-0.9492816581728448,0.3627885770042279
2021-09-22,2.494319271709025,-0.8045473411193306,1.3884307990191713,-1.9840818328101564,0.15347390367961664,-0.9185859457622605,-0.11212383457394126,-0.20732922298536696,-0.3973239696603228,-0.91225869619744,-0.6900342903452362,-0.062787056197071
2021-09-23,2.145734472378811,-0.4897507443154503,1.1903151470442348,-2.052680296310421,0.08909536105679892,-1.0615223241499436,-0.28412921357498805,-0.31136709846674593,-0.3713024422433739,-0.13447851544577147,-0.4413125620499616,0.29548801602064734
2021-09-24,1.699688568256542,-0.7380785487535659,0.9143590344014895,-1.6209507319695826,0.3124031979010907,-1.6069886300775924,-0.29099463429710976,-0.2578557258597427,-0.39179946489835266,0.20778865717849074,-0.36951230096642707,0.41440256786508683
2021-09-27,1.5707438625393884,-0.5064614216078419,0.935607464459886,-1.682242952753357,-0.04878160745687203,-1.6240776112499973,-0.5195811492208939,-0.23297567545819664,-0.7222271381504203,0.32259302706897114,-0.37382470651183597,0.10180665121479748
2021-09-28,1.1215437495904204,-0.16842846325476052,1.1603911612490436,-1.999822550439331,-0.3122986720318011,-1.4179395074227994,-0.27627089741038235,-0.3463086922439649,-0.8371088544606838,0.4157214700367796,-0.3355035056694478,-0.015284514156309145
2021-09-29,0.8825652527040262,-0.669226681342064,0.6936059210472381,-1.6190733946872178,-0.10503307719135686,-1.1688689176896523,-0.26913633020942834,-0.5120039580716154,-0.9993370480244187,0.002707772917026687,-0.6259207130615323,-0.41555442687598393
2021-09-30,0.7361528746832201,-0.6947990719187374,1.1629115627368707,-1.481139831329865,-0.5020755611979297,-1.006401653239429,-0.1628124902891861,-0.36203591611493247,-1.193147301621866,0.0458900105444797,-0.33681661700473303,-0.5966092526123721
2021-10-01,0.19327040782113394,-1.4661732383893444,1.0453685405369624,-1.530081130129796,-1.1381356005192755,-0.6504926453362512,0.18817804756981754,-0.79599050496275,-1.0511202998059155,-0.1842462227315538,-0.06422097895697244,-0.5985042175657811
2021-10-04,0.1885320769095111,-1.988461925842634,1.3873943622364315,-1.8015083480164717,-0.8070165398908861,-0.3347149082821124,-0.00174718773790694,-1.4106621301911257,-0.8974862340054107,0.25410925413015306,-0.3159503676057703,-1.1380321752754015
2021-10-05,0.15573001030458994,-1.920761431320922,1.3613761699658633,-1.559479706248556,-1.0669786766636988,-0.2610433323229746,0.07483232122238791,-1.2662017703112198,-1.2497277286771475,0.34377878698681924,-0.3677287310286482,-1.0183030384044642
2021-10-06,-0.7201076746340467,-2.0376247796058853,0.7419148912923519,-1.6931564969541903,-1.2541312599181258,-0.7381071129766285,-0.014481132567190426,-1.256695847318309,-1.2539809634673027,0.34115464552758146,0.08300267511332698,-1.0113887267938415
2021-10-07,-0.23145698283129246,-1.9691751623280438,1.0640431618762267,-1.2806609672252944,-1.212622804381211,-0.6053815877468902,-0.27803469519131113,-1.0919126285689764,-0.9994567099237786,0.2135497043313936,-0.30057748867791806,-1.000130238680039
2021-10-08,-0.3015033271186136,-2.31503873176778,0.9008192476857038,-1.5135264851771553,-1.0487184343070088,-0.5505205482351588,-0.2593893749447017,-1.0317980945171146,-1.060543055919129,0.34003981990752746,-0.47400321457359107,-1.2231667751746924
2021-10-11,-0.24655228521722242,-2.029733467757955,0.8563049291135691,-1.449164942405181,-0.9467944507597621,-0.52536641630494,-0.053731520515185094,-1.1011575529819277,-1.0085574248140874,0.438615625934111,-0.5493641768132712,-1.4532375355976295
2021-10-12,-0.12706480542759224,-1.7757849416960119,1.2284263050399704,-1.4678563592592417,-1.3375989438557991,-0.47575711071254523,-0.48031557589004076,-0.867172609527287,-0.8078225903511417,0.40441912237769573,-0.35522277506996947,-1.4991570155383163
2021-10-13,-0.22850654297024126,-1.6918853689916749,0.8106795366988182,-0.6036494802796497,-1.5874208461047663,-0.3246454124123921,-0.5738175354255495,-0.8497222760627173,-0.8387328095342794,0.7517614703423138,-0.4167652308298924,-1.5580869486359938
2021-10-14,0.11881386474991176,-1.5675785549796737,0.6773717047819494,-1.306140930435334,-1.08638274611156,-0.7145275932404045,-0.5448122468920824,-0.9922613848943124,-0.8049527253467478,0.6614855909731053,-0.30038992349970783,-1.4936527740856995
2021-10-18,0.5361753353859029,-1.7571727959884327,0.7708299069242216,-1.4347030858995606,-0.9004452094669888,-0.7580137253581557,-0.48231871645652086,-1.0773756701673567,-1.023660060173221,0.4203192442581102,-0.5171365079358826,-1.6097855960600427
2021-10-19,-0.10248877847681145,-2.0078398878340264,0.18879071292330937,-0.9185567263337404,-0.9933503608400405,-0.5493229580403057,-0.22465877592074357,-0.28467965015783997,-0.667786907153991,0.3243170205847003,-0.4790762640905182,-1.3300113536982938
2021-10-20,-0.1298131970571381,-1.5113588638907245,-0.12281213223158748,-0.38209691551145747,-0.9725421933662259,-0.2648538901235185,-0.3737850874924973,-0.3658519919654316,-0.2999606488618889,0.20190997286958187,-0.7604032049996144,-1.2765079769778258
2021-10-21,-0.6449633129630972,-1.6837546171352427,-0.19940543826361035,-0.5631338257004249,-1.5675410021175171,-0.10724553853210272,-0.30393288535536245,-0.3755897938225878,-0.6639453338992221,0.2629263621323918,-0.8393787003016385,-1.3567779017121222
2021-10-22,-1.2359385524960889,-1.4413076996622625,-0.25054993810427656,-0.6195801402283457,-1.8926964025222741,-0.1960561768320595,-0.1081579557056903,-0.5060178079548688,-0.5019092775119903,0.6481499342400038,-0.21070976634039074,-0.8530318525272883
2021-10-25,-2.25615297500371,-1.2573314565323748,0.18410529820100374,-0.3831759052772601,-1.6971802973079368,0.10634856877049192,-0.20754873317907974,-0.5986340264997363,-0.19237275116134808,0.4197542093559849,-0.630023832426933,-1.100558836342491
2021-10-26,-1.3540997901331842,-1.0893955483682911,0.6569030857738288,-0.5687528472602754,-1.9152736181341024,0.39207511980792187,-0.582947724633064,-0.2837823777901921,-0.422262366795221,0.1808912811797576,-0.572354094443475,-1.1204594925810698
