,Basic Materials_PC1,Basic Materials_PC2,Basic Materials_PC3,Basic Materials_PC4,Basic Materials_PC5,Basic Materials_PC6,Basic Materials_PC7,Basic Materials_PC8,Basic Materials_PC9,Basic Materials_PC10,Basic Materials_PC11,Basic Materials_PC12
2021-05-31,-1.1145189261853745,0.2506601500948772,-1.5998415307989162,-1.2520725961314163,0.10923673396758668,-0.14859041838576653,1.160418322867336,0.30480693918913854,0.002319601733939722,-0.8024509117738744,-0.4761647590710977,-0.24884954519888575
2021-06-01,-1.6561782453176475,0.09612364405947671,-1.530100825220959,-1.1758712583249276,0.3215717934168818,-0.40790765487594405,0.8248100300732211,-0.18247586402904176,0.3406312495123052,-0.9901079467087055,-0.2719012902722219,0.07751882744829015
2021-06-02,-1.7585521359960459,0.21741161887117763,-1.5331884220897665,-1.6333921397597038,0.24773793912663528,-0.19966646723128498,0.7896087962991294,-0.49326205392720956,0.3774222097856658,-0.9119751564071594,0.17525542594239726,-0.19930398626583715
2021-06-03,-0.8014801052442904,0.6722676278343347,-0.8133146524613591,-1.186652140941936,0.7438196794216073,0.010628717768013402,0.8527935459441005,-0.6946430440083348,0.6107863556003056,-1.1381745258834375,0.3733656539299365,-0.15272569914545783
2021-06-04,-0.8602276610346509,0.4358779477155573,-0.45298863550027196,-1.2868644130804974,0.8382740692594846,0.17638541904009522,0.7509486591913902,-0.13729976710349076,0.4437085047923861,-1.3175721811231074,0.487744347937217,-0.326175784052115
2021-06-07,-1.272058851732909,1.0691364399236547,-0.17693731297588686,-1.185349192047132,1.0674788304320606,0.3749794137031277,0.29833373245176426,-0.321043643842355,0.16324868837479192,-1.457738863715646,0.3418061587378053,-0.11843774858689879
2021-06-08,-2.465271676534829,1.8446489749979567,0.43063379670061125,-0.8710554405438092,1.275831071089772,0.3814782759789196,-0.0031942663360278794,-0.2122480543360125,0.3138661357778594,-1.0868556758435048,0.2913986667420508,-0.22515000996642295
2021-06-09,-3.2122057529780212,2.134403656842981,0.6487364443362267,-0.6555653550479739,1.281053769508635,0.3593042716609253,-0.295920085396364,0.08663363220582151,-0.07053766009783145,-0.9955039588502996,-0.022711408612323583,-0.047064795826959355
2021-06-10,-2.4736095002253977,1.9028346794570925,1.0007774101253304,-0.4479628986485452,1.3008228035342253,-0.06584550838188934,-0.28939790760413026,-0.1320940835414838,0.07032128539249177,-0.7884775042735443,0.10637276234595504,-0.11861910769708268
2021-06-11,-1.3344092163172923,1.6142536721730703,0.5327941090701909,-0.2597818137856828,0.8646579593817476,-0.2208778279843222,-0.7415002275741731,0.014451487386848549,0.07872257989182402,-0.5645733241631321,-0.059006251520437265,-0.1485729280938589
2021-06-14,-0.13450973534507843,1.4186335798173497,0.43947307368256205,0.1895492198861789,1.0808925500216449,-0.31719939074219305,-0.263344637529565,0.12796177413943097,0.1712367986736183,-0.31595880900662004,0.07747051405557326,-0.15821866882235683
2021-06-15,-0.8149274359474302,1.4637049583993467,0.6337733555697352,0.3179515634291159,1.018255652850391,-0.1964817027734162,-0.22156795944527363,0.017725602721216174,0.031775523511068375,-0.41410418456477277,0.18656324876202804,-0.4330227676869544
2021-06-16,-2.2139062530823073,1.4498287117923245,0.5919114901998486,0.8659054770583026,0.7357320524754999,0.05108987729514717,0.09706972830556851,0.06986754044049011,0.060008601183811294,0.14772044050947147,-0.2131762592181211,-0.3599561358407381
2021-06-17,-1.9822956340159412,1.8547770426726315,0.5018438610102607,0.9862086616013457,0.9011882399257763,-0.19675810872347738,0.12698463929467949,-0.03655665973201193,-0.10426477965116328,0.1411730253648717,-0.38857939862971785,-0.05423647373905305
2021-06-18,-1.8057673290119034,1.2430080092956952,0.29329748367650255,1.207816194811436,0.7046275016927213,-0.037922927106016684,0.2025729998419886,0.40537283909385463,0.013391945593325405,0.09872008246050103,-0.49619498601987405,-0.058688641751824186
2021-06-21,-1.4832562564114817,1.3104366167435875,0.5927364673493934,1.465845483339013,0.9759804317128679,-0.3976122005244396,0.5642526436249571,0.49575196878873434,-0.00648723116824613,0.02201711429366894,-0.7756961636410981,-0.23161144897926067
2021-06-22,-1.1765010741765924,1.3212762046283688,0.8508275658981838,1.2048487870373286,0.7501350700476934,-0.49997770985014617,0.14263597743294176,0.5686756620314212,-0.1718477218506036,-0.2673715169440845,-0.40652231599019234,-0.10880121296776386
2021-06-23,-1.5002867863407197,1.7673604267068783,0.9875882995974737,0.9113114584162829,0.5884201892341788,-0.4137180949550458,0.24047055527434066,0.33123058982919673,-0.148831601835091,-0.1835885329806768,-0.3670331303354012,-0.24092785690199964
2021-06-24,-0.8887332788362834,1.3044875449466362,1.1895137372489215,1.0878076190553658,0.5668364376895815,-0.8117956825629211,-0.04522751988890888,0.05346779020729979,-0.23453648458444618,-0.3405113330459903,-0.302755029338539,-0.09152140938156397
2021-06-25,-0.7961009260280995,0.8353828810751339,0.945389171261081,0.882055350276197,0.35743708381831335,-0.45721349272388684,-0.023777477126551573,0.023210426969657135,-0.390921567462738,-0.25629384586021514,-0.2192978089342081,-0.3511821609413934
2021-06-28,-0.5994053431019603,0.6699028654552037,0.7070797911622573,0.8134102682395643,0.44666135950508074,-0.5892012842860515,-0.012487947406268757,-0.35297222250445126,-0.4632868451806615,-0.2089326964566291,-0.15811270720251805,-0.17707995610313926
2021-06-29,-1.4274190459421698,0.7976483727128159,0.7064904743589253,0.7310510700882863,0.7089919155079601,-0.485097534738063,0.059040183721494485,-0.3821169780058944,-0.46134761189437873,-0.37585050890010113,0.016654498758956113,-0.349090929707672
2021-06-30,-1.0416496947833425,0.7005099868442834,0.9087921236390013,0.9876903248462424,0.610254733949424,-0.6592511136763436,0.1313463946029042,-0.19312119366930447,-0.6196900825613376,-0.268524963796677,-0.18309156393226844,-0.33779205610131896
2021-07-01,-1.4644926765325266,0.24964283924206115,1.0342451559165415,1.08390885113099,0.8423938805201864,-0.6610972831087305,0.024192307774790183,0.19678990348399858,-0.4583172174163059,-0.4456307177434389,-0.3215713895453161,-0.20545729631598766
2021-07-02,-2.0288964508470433,0.03517510325167692,1.0162093243764236,0.7869387009098112,0.756566683542728,-0.16014453719181163,0.04852820479103735,0.114882147915551,-0.6746163220538316,-0.5529516913996418,-0.16958495902476808,-0.14065554978713873
2021-07-05,-2.11159281291964,0.10191796263286232,1.0540403109225998,0.8803878814701077,0.4179500747182652,-0.08163754801153754,-0.5541271709344686,-0.5328401208467065,-0.478687967145694,-0.28551718296674317,-0.2314334318462671,-0.19427052150372048
2021-07-06,-2.1045790616831135,0.5607405282631601,1.069075096657641,0.725388884326045,-0.0022504675219875343,-0.21978282845788086,-0.1645084124109721,-0.7556511651594944,-0.40605398142977656,-0.08909377329832534,-0.1052153746912788,-0.43256614574357694
2021-07-07,-1.4685340209787943,0.36229910370276175,0.6674259408908453,0.8021856608374806,-0.19517653238895377,-0.014439659334702985,-0.30212057644278417,-0.948483283368001,-0.4272236474875557,-0.1612554559884023,-0.12199646094315415,-0.4149360849242629
2021-07-08,-1.6744594536434607,0.9805221664073239,0.7077559681762967,0.6983308698862751,-0.08663596030634195,-0.03328258044954391,-0.32303027359399117,-1.1970959343548173,-0.2867127775141746,-0.18896330001708211,0.07016032641882602,-0.5159267592712243
2021-07-09,-1.71150517825311,0.7631878783106624,0.32803542337945846,0.3011895733110833,-0.5314308369766767,0.24333930258188938,-0.3102160453124215,-1.0020997709942396,-0.3269731426655675,-0.15106721947580845,0.14694712633150608,-0.6548188171415354
2021-07-12,-1.808615069636978,1.8225036187386172,0.4468300643265908,-0.2480698918801187,-0.5349921801206245,0.4972587576396488,-0.3308626339970347,-0.9277044880562086,-0.26301877089072884,-0.183949280829599,0.2478347421166935,-0.6347373448566804
2021-07-13,-1.6332553919738413,1.7166951753454587,0.5120321531477228,-0.41013403593407866,-0.6335114070933765,0.522474617788027,-0.12386687475097968,-0.6057742528968509,-0.14660180019669836,-0.18946334476437524,0.2825911074060288,-0.6707524263924408
2021-07-14,-1.724505913538397,1.4872211941905489,-0.15069271134396744,-0.7990521889347999,-0.716169424749606,0.6692340554920326,-0.05059362103992601,-0.6316504745266077,-0.19598811020604393,-0.17388672786777182,0.35823233140334143,-0.5800784971307995
2021-07-15,-0.5572737202647717,1.6556585561360493,-0.16777743374428725,-0.7152456255713431,-0.30869569667772306,0.38810919844097025,-0.35522057895839404,-0.7371157931773179,-0.026303017071647554,-0.4686662518586742,0.41341024385528125,-0.5285398539925006
2021-07-16,-0.10014370506639565,1.1997950535841377,-0.23161074562873446,-0.6744016362747703,-0.6835290110553707,0.6069508759187728,-0.19919812113295782,-0.5768817673824942,0.005203391503916556,-0.2744230901465325,0.5141253190955218,-0.4266223578106412
2021-07-19,-0.033195058409032245,1.4364598759788936,-0.4448142037920353,-0.7291411484405986,-0.5362384574162844,0.6490325321511952,-0.37199582883743076,-0.9141213233331817,-0.19676844438511837,-0.34936672396800866,0.5039492323434676,-0.40814173272712506
2021-07-20,-0.3787882864759028,2.4966299917784474,-0.970278396417935,-0.6424074845882144,-0.017115189323024325,0.6652189260334025,-0.7800835098877048,-1.0063824480180958,0.14752355696110797,-0.16527619509964228,0.5718087594778255,-0.19051732381116024
2021-07-22,-0.06463990099971878,2.057974162125635,-0.8441175687452999,-0.37485800281389914,-0.3833322327426854,0.5921594390765275,-0.7142719797303019,-1.004076425314357,0.2709886394095415,0.07054328976179708,0.3693758716338006,-0.2712912189768017
2021-07-23,0.23626215622370605,2.0079445254610873,-1.1734010623249596,-0.25620470563825687,-0.06504344176818615,0.4810256596961347,-0.7688841156963757,-1.3140572254526983,0.20515911266762304,0.02375465424646395,0.37167021660063726,-0.12800358297731992
2021-07-26,0.3801192503661785,2.2155119379198354,-1.34839605932928,-0.39792982631899565,-0.12258096087106812,0.7157317948089159,-0.42565599319195224,-1.6094262628589415,0.19276440213037305,0.18688905684872614,0.4806886356182289,-0.11811589937039121
2021-07-27,-0.06763105531577998,1.9229497802533664,-1.450658697108769,0.4008191645761268,0.30586673796792324,0.5157070972696227,-0.8544983558726806,-1.5018980876228643,0.5895856082219361,0.08960875590790267,0.11192107004403382,0.5309949343272135
2021-07-28,-0.11198535671676463,2.159965846518429,-1.5056860845044417,0.5831215458645868,0.4080373908336331,0.41467890853887807,-1.1213286098761892,-1.4301932804033393,0.5314375732502853,-0.046206006388977455,-0.35179775510200734,0.5938075669784064
2021-07-29,1.258040021163486,1.4960947562274225,-1.3788803073530387,0.6076760888440572,-0.09519335420188699,0.3914990113949135,-1.0354757833975214,-1.6170291339496332,0.819292806596845,-0.029083493799571036,-0.31947257614811003,0.46619647152602445
2021-07-30,1.3077396527836151,2.0258473423850645,-1.481292481713519,0.07804097101875847,-0.1476527957961295,0.5963149188678106,-0.9691331533572801,-1.9179638749245906,0.7088877952504887,0.30755232333598015,-0.128316550329325,0.12267473157747384
2021-08-02,1.7251916830579166,2.512425962847275,-1.2817074382197053,-0.15653871981744524,-0.03671548340105609,0.581635966272925,-0.9965695290541859,-1.8121940353215102,0.7072180779756262,0.40238774412521705,-0.23954369557803026,0.020761451296917668
2021-08-03,2.0284744219264095,2.716662492345469,-1.4253786661212937,-0.1008499148171576,-0.22243191520464584,0.12284706922292098,-1.0257229206202576,-1.8384591953579779,0.8037388017152303,0.4703013583072633,-0.4281699793554492,0.13084275807723122
2021-08-04,1.3250434017814645,2.3848424478316876,-1.9387163548453,-0.11308144986547265,-0.038823618731712785,0.15144235282752902,-0.86351116673247,-1.6596283091444655,0.5360195318408295,0.17758749170788227,-0.4681502759558752,0.354635086992674
2021-08-05,1.261748926771354,1.2674772839861461,-2.197256270510845,0.19469795241956742,0.13854924119143938,0.36006704848634996,-0.734480663251683,-1.4856106098735782,0.3800091133036345,0.17089499620695855,-0.5035461966387287,0.4116332312766031
2021-08-06,0.5854903490848401,0.7716607165152097,-1.5732201928777427,0.2532316053840712,0.3987685141519758,0.653451931318314,-0.5092976246419584,-1.1824432632812376,0.388787792659191,0.09109950614052988,-0.634783539274845,0.4883327237415833
2021-08-09,0.7277110013241662,0.49012002584470976,-1.4832464484454047,0.38217240563638294,0.4514101012609238,0.8890431292128986,-0.7760506031477467,-1.110811125236008,0.3638015304873649,0.09433305895592062,-0.6483220442274981,0.5343071034950788
2021-08-10,-0.5038001849280018,0.5551085663741221,-1.4451660684375607,0.27915894203468733,0.6313282124981374,1.1192184597201837,-0.774889726265832,-1.1831362892502024,0.3704695435410942,-0.04025176777278078,-0.8458595792193766,0.8381514929942551
2021-08-11,-0.16516636314876143,-0.4981456080881607,-1.4534584910324315,0.5231169362067646,0.5877250008109913,1.0010015100911622,-0.7577374987274181,-1.3287296129500692,0.19458568500515508,0.13603758664496923,-0.8803806628188545,0.6638761404230795
2021-08-12,-0.31284737728631523,-0.6239968756074091,-1.5204677037653505,0.6139382898392893,0.9054227548546352,1.0592705679530987,-1.099549047989929,-1.585580567339178,0.08430589916342858,-0.08660791180739169,-0.8950669044837599,0.7617706089688316
2021-08-13,-0.21777887224936943,-0.6293527496442345,-1.5851503731593708,0.4996744964231852,0.8808351712074416,1.2250473879276296,-1.1848674043378138,-1.4980330043305612,0.16524923205953332,-0.09370156250622119,-0.8963880978624016,0.7109924387168376
2021-08-16,-0.4970597711556216,-1.26859668032018,-1.693122516283844,0.4048771036272844,0.4899939793511062,1.308529992680591,-1.1532220754963038,-1.2420676046300207,-0.08406574792026299,0.08412716222909117,-0.8286954830297075,0.4818789558522991
2021-08-17,-1.460561243309264,-0.6846356945409363,-1.8552064030601922,0.5632524816140516,0.37765388148522633,1.502524746978304,-1.317459068259304,-1.249922428914308,-0.018018139476051437,-0.12461047984641595,-0.6812888342634011,0.49491094330828156
2021-08-18,-0.9486567288301414,-0.30497267434001957,-1.5723487543078758,0.4656641975729728,0.3864830229121525,1.2001355104612483,-1.2302015160139363,-1.1370279404768209,-0.006802152283575933,-0.1811875946073625,-0.5842057446295537,0.49709262805815085
2021-08-20,-2.7136699936818633,-1.3132755346072233,-0.9678505696804359,0.21302700418638182,-0.30993604633399574,1.6626033441623436,-1.2156679243029442,-0.6787329385547931,-0.3390830364108348,-0.2426117025399003,-0.6094930567513596,0.5750698065048899
2021-08-23,-3.682236449843442,-1.2740947195240404,-1.0797668237889981,-0.35177366396030185,-0.024374367348591462,1.693999792807204,-1.3711486783709117,-0.9411268915795709,-0.30736055911378873,-0.5511459337948929,-0.4703084938952008,0.3510585787483223
2021-08-24,-2.9364203066186643,-1.3497174051735392,-1.0154370762925837,-0.5343134600282187,-0.2835411157392759,1.7334053577908375,-0.8842983535227331,-0.7801925179786927,-0.23172611366446605,-0.5508758012742568,-0.34271261546851967,0.12181373121860653
2021-08-25,-3.1998861861126464,-1.7352415497605564,-0.8444686835120225,-0.3631076589408833,-0.08505911273516031,1.548657382754944,-0.9009948358434934,-0.6765848278807668,-0.04968978461913564,-0.5211252012428498,-0.3931171139995262,0.05615659843384164
2021-08-26,-3.5636147363842965,-1.1450335374355496,-0.3274724965790915,-0.8846483311639527,-0.1290762080539466,1.63202468239986,-0.794675528082943,-0.665143770644323,-0.2726960043025302,-0.46778529486817044,-0.1515823112557663,-0.4415197555745897
2021-08-27,-3.0566038603261565,-0.679924481300806,-0.2019905520504124,-1.1900377802113309,-0.05003441245300161,1.5371675585234252,-0.5940919213687524,-0.9200354193419362,-0.03304114728972487,-0.6033287070858069,0.0844602463760922,-0.30748371926075696
2021-08-30,-3.426071196087495,0.025459337455293597,-0.40290268719618927,-1.1553455133085044,0.340928218779837,1.4714178360494703,-0.7340051195812825,-0.7406994406029351,-0.28334674379926145,-0.631657513727563,0.08807535759021747,-0.14912948666151474
2021-08-31,-2.9563005030237477,-0.01316336711861979,-0.35549126416251214,-0.9542666285098826,0.137926783294673,1.4622801725698056,-0.9194813569616442,-0.5782676372435023,0.17870866510431035,-0.9163137779057734,-0.058085180629794564,0.10498819145742994
2021-09-01,-3.5233407343899845,-0.15377173714367312,-0.3786569389040812,-0.7411692393288801,0.11425201200731082,1.291264826158457,-0.8071197383804404,-0.7634838657909779,-0.04690819060951408,-0.9532634807593656,0.1331155741602448,0.25144269540649056
2021-09-02,-3.1146523612388073,-0.0848427417087203,-0.3659439680228584,-0.8003688489668424,0.21308701966551077,1.220322304302221,-0.8953926344915798,-0.7544333171233673,-0.11974154659227385,-0.8476986505790671,0.29630140128633303,0.1282995719751679
2021-09-03,-2.361128159610389,0.21062372023652662,-0.13657154432285754,-0.6338450601257979,0.3166338817134469,1.0224854259839817,-0.8126845043398213,-0.703738673948043,0.000175503787136771,-0.5420692749052466,0.4483181434574952,0.016488281655809272
2021-09-06,-2.3660824667214277,0.43437196063974576,0.06698270469616958,-0.9114364633003371,0.45816965418586836,0.9902465412307451,-0.8104131222306056,-0.5139314597834937,0.313513349379919,-0.5790724485770804,0.30320498862361334,-0.05451468206777535
2021-09-07,-1.9785613431711944,1.1499597656774163,-0.21908645541990207,-1.0130919685271018,0.45768593707913685,0.33330757278219675,-1.0189092773562645,-0.4634705467674102,0.3143754842986873,-0.3610973588816204,0.4031016727480001,0.0055855871602782485
2021-09-08,-1.5362971301343389,0.9925803085518614,0.008815980018596941,-0.8966247546375851,0.38409064213416627,0.014386678390633201,-0.8264062550372525,-0.19936609823351914,0.36868482360854277,-0.26204023941238924,0.13957100727924,-0.1345280774275336
2021-09-09,-0.46525847465393594,0.9054039766982072,0.20167236564171848,-0.5405240757345222,0.4991426071892246,-0.3903402439713018,-0.8463806658676928,-0.09498045470826452,0.4902178760351572,-0.13070681475199813,0.20983998780600935,-0.32774109776210536
2021-09-13,-0.9104011386793704,1.2442544930705448,0.2168715901552554,-0.610674303486914,0.5776885727364025,-0.3537209175355022,-0.8772566706115589,-0.10151915574328431,0.8480848112811119,-0.31971891062246877,0.2819835045615833,-0.26044827594112163
2021-09-14,-1.2165381121439822,1.155559730125769,0.36814130849595833,-0.4846880200967363,0.3749291118852328,-0.45493078951168775,-0.7538088652119013,0.061436735748031615,0.8716295782831883,-0.143056403399588,0.18507469393733367,-0.3591997915921332
2021-09-15,-1.0648246325554975,1.136648987511167,0.5694722601012242,-0.28602586784218614,0.5642602513171052,-0.4855706732509993,-0.575148506251211,-0.045749222133900695,0.9771267569968926,-0.14675806815645973,0.1815794224099114,-0.2825033433470445
2021-09-16,-1.521824947362374,1.3047044746822039,0.8458467587517909,-0.1557133918990617,0.6767712935290345,-0.324955757862191,-0.4776188392224276,-0.153443844965832,1.0502090345813562,-0.09618746291919673,-0.12671193052135526,-0.03558852372697301
2021-09-17,-1.6131779279212044,0.5062706227814363,0.9859892930458762,-0.6896794255813782,0.8155787687199546,-0.4300495581361633,-0.5940951593379067,0.09965704701324116,0.9121903149023948,0.023956737267312296,-0.18118506295758466,-0.10041228630003686
2021-09-20,-3.5384217695601685,-0.007880758846765326,1.087621166909743,-0.7995634823466228,0.8167128757239138,-0.24602713463488832,-0.5916811736184131,0.24440695030623555,0.9019207635415718,0.24930294182665094,-0.5968959542676832,-0.06700764993317727
2021-09-21,-1.254399098065286,-0.1635443223384994,0.43446458397858995,-0.9166318857942813,0.4644583150730019,-0.2809709488505114,-0.49162112590172374,-0.15080971905131493,0.8814015613147129,0.4922852867200442,-0.3184625880345862,-0.3279285302965935
2021-09-22,-0.29131944646007024,0.2081738744519308,0.40464643229919417,-0.5214912485755829,0.5910195951182674,-0.15003055354893055,-0.12630076932994325,0.0890489420641503,0.9954690649498867,0.599660291887416,-0.26966154482226856,-0.17027440853939907
2021-09-23,-0.6897135337155952,0.05276699222752612,0.8342839536663553,-0.14526516507795392,0.8256421466552775,-0.04880865027369883,-0.5241506004166635,0.39152943795974515,1.2483492890837005,0.578413729956711,-0.4265020782845368,-0.19215659125129542
2021-09-24,-1.2085677370645564,0.08402152877894711,1.0429049509797712,-0.3675828805601409,0.6830526012644988,0.48863068546456123,-0.39966331454538184,0.8984559018042124,1.0473300603545292,0.3989614181614476,-0.3796417760217765,-0.2734141238702496
2021-09-27,-0.7867259083866731,0.36410034804844055,0.6780512435250672,-0.775599181827933,0.3594248137300048,0.8641049506496644,0.03038051866106497,0.8928732949905425,0.9394075604538328,0.30764475684110665,-0.1580375202904376,-0.15915238726953468
2021-09-28,-1.568637752260545,-0.3725234420194663,0.7259887941156216,-0.760346200651368,-0.015394487660351043,0.9363878298983038,0.047165084446876095,1.1105532386843653,0.5717308786875693,0.521279706373829,0.0006927588729263037,-0.39092780328291676
2021-09-29,-1.909933233213122,-0.9802279351863769,0.9328326030994731,-0.6325517942621324,-0.29688124872048444,1.2212597385562283,0.21042461685027183,1.3629049909371462,0.5835555904815662,0.8883989440651867,0.23242124093876584,-0.40872313238778896
2021-09-30,-2.6554040144371105,-1.3322745954077055,0.7229414252778401,-0.3830131315104584,-0.3099512093441852,1.1362314728870904,0.365866829161959,1.4791451737359163,0.1546008647543567,1.2232435388642917,0.34379823246252206,-0.3146517804939812
2021-10-01,-2.194164778771677,-1.3750806300681873,0.7265465692390146,-0.0906154861782986,-0.5956800503826744,1.0882053800543898,0.3021990683677008,1.5455338212986134,0.08547641175673368,1.461774548505343,0.18250074938884103,-0.16589180845929377
2021-10-04,-2.047055288019885,-1.979822401646084,0.6891492050663909,0.09244336957877305,-0.48610736496690743,1.1737093810200843,0.37448336947743405,1.1709429065213532,0.1985593431623341,1.420964528438371,0.25090319233706887,-0.0962184962393872
2021-10-05,-2.51128145668119,-2.028419442854992,0.8008533492899435,-0.14626874159712652,-0.4783751316255722,1.1879891027162908,0.36827331060923446,1.134930166617709,0.0511077414212171,1.2919713541582505,0.224393315938242,-0.06656536420965382
2021-10-06,-3.3560400764505567,-2.155464462765581,1.0442714273564728,0.04344569561297137,-0.3708310263226191,1.3601841984435554,0.4694652763819544,1.1623195846224386,-0.4012855773206258,1.0569930519221349,0.359622030687908,0.025508356908205795
2021-10-07,-3.245014889539697,-2.0171261912240492,0.788726711504096,0.016946164245146653,-0.392981779250201,1.4829069839283455,0.6309170138813452,0.739743369262646,-0.18443910439592365,0.9215701656789982,0.4093102789306614,-0.06277842340481143
2021-10-08,-3.1964363200258927,-2.0161965963394315,0.3916938971836829,-0.16964151434901834,-0.40986335474945124,1.624639306719814,0.5578284159520902,0.6133648564045664,-0.3587285793371214,0.9560981520547513,0.6424037060337316,0.05284094760215797
2021-10-11,-3.0058235479215014,-2.017060958156265,0.3775995316755132,-0.19382879285171478,-0.38150920317339904,1.62501235982443,0.8835121915677828,0.8150608187075319,-0.10109495059355418,0.835662894490631,0.5341361094338987,0.07105138100876328
2021-10-12,-3.1164792492455353,-2.147155425266748,0.2763509873304839,-0.1180289378796013,-0.2084577826709555,1.6067846595842723,0.7732229512289992,0.6637864208779066,-0.20640455376881803,0.9697726853786107,0.3825537733488023,0.012398858260149487
2021-10-13,-2.1136705333184644,-2.074142242320767,0.5249257962290124,-0.5028991199981726,-0.031647855717429306,2.388380268164159,0.6702507561463165,0.6613926594294562,-0.5296940052250083,0.6307699256295123,0.7707402015045809,-0.0005183103162072648
2021-10-14,-1.564843525946564,-1.9299018585642977,0.5159718834253934,-0.8255589913552394,-0.021532920262718264,1.9458689506711138,0.4935194013690749,1.1696892706759312,-0.5514654141574221,0.7544208409183845,0.8686018859628388,-0.16049567987562938
2021-10-18,-0.13833612713349253,-2.27779144128328,0.6920042976664623,-1.7683234379773463,0.15604613954413288,1.5328768578447942,0.38580796672472006,0.987140547297734,-0.44304238335394647,0.39365974402048887,1.324828700389831,-0.6054156455019226
2021-10-19,-0.5763248122010425,-2.6519660489109915,0.7728412272410498,-1.2086139497198913,0.1568774973642847,1.6996161265153937,0.4809957650618341,0.86182993152659,-0.3077060802490571,0.6591189713706016,0.9677713617070688,-0.631454100100534
2021-10-20,0.7344815292232407,-2.4656326231813623,0.33864966849344796,-0.9190151330782246,-0.05096771698173943,1.5227922752757068,0.43907364952045086,0.5517432487922702,-0.4047017452180539,0.8637156500571307,1.5362965129873132,-0.6098036406437413
2021-10-21,-0.4095872587459433,-2.2062193657971125,0.6093744303837739,-0.890995181545076,-0.10363126240994257,1.4998150936918073,0.633887359246933,1.023631944812697,-0.47925317631493464,1.0637735864980156,1.2355772972594672,-0.5623442327815171
2021-10-22,-1.7244510439040392,-1.9012922379475448,0.6360995575786413,-0.4702161387028063,-0.46027501162655626,1.3951104574770679,0.4499662209081507,1.1084181900939398,-0.9317804286397194,1.1978840535369115,0.9460529597080896,-0.2789973496382408
2021-10-25,-2.240234572443893,-1.7440819565413543,-0.006278684958929412,-0.9766051831790329,-0.7833916327475194,1.5374616642646648,0.5179949260131634,0.9758015782083577,-1.267314725666523,1.2538245382907938,1.0975669873915381,-0.13523069904482113
2021-10-26,-0.7632854874700231,-1.3654315669451387,0.19155473959185046,-0.4412792378699251,-0.9982827614467729,0.8603129137917485,0.37620102749261225,0.4167686002731007,-1.159176933257164,1.5283341714934209,1.219429706286987,-0.12121750385823475
