,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57
NMDC.NS,0.43852577251026453,-0.4469726055558295,-0.01858955357359861,-0.44862654575790495,0.08390802169772969,-0.03803642294832546,-0.006053028857508008,0.10254492524380025,-0.11579985523072964,-0.26263533930486516,0.08313284217175741,0.10948962011839382,-0.15718811392923754,0.06083874179325813,0.029920392869147085,-0.1042273286724115,-0.14612682640308344,0.10130110080657044,0.07690903993462446,0.014203846730266204,-0.026450725864012297,-0.07318085503156725,0.08504075344176837,-0.0425614592620516,0.1486813194813934,-0.05759702063949195,0.08327106451004748,-0.016259575256948218,-0.14175973277889578,0.16958462554704837,0.04456421654747325,0.021157650978393533,-0.006985218510374012,-0.002901381328474603,-0.09767848208335413,-0.048034070046260334,-0.007586604026630274,-0.006915983964076239,0.06603088684825224,0.043210528062400735,-0.002691710112706345,0.06477781021583792,-0.046560655166431306,0.049491118856958505,-0.08873961565126225,-0.010834640215897983,0.00995625036342644,-0.022288104773067443,-0.06589682967580122,-0.031352417592547185,-0.0825318071534281,0.0698630925819795,0.06164517239394471,0.024170034324197013,0.02054911713674872,0.011535013664839963,0.05044582688491502
COALINDIA.NS,0.5104524921338902,-0.47927870612727824,0.11629355823751227,0.10696933234136306,-0.07733116016299843,0.21949057734325336,-0.049546761544564,0.3319280428714454,0.018540796649589818,0.033479494032674445,0.07704241719749134,0.10464354824405521,-0.06445795223087922,-0.030768075967950403,-0.1390990321042775,-0.02691788204749484,-0.291521975929565,0.12859818539584458,0.07389803704050939,0.05180992901925481,-0.11227014488233537,0.12528792816442563,0.10046096591624246,-0.049556877280962336,0.025412016991019845,0.11600511353236541,0.128505903066852,-0.0513191348029309,-0.05864998349056568,0.004795313513754251,0.05027080437441743,-0.018669535212957954,0.03253659010418138,-0.08543169185983765,0.00870300513964259,-0.0038828716548254226,0.0031276426696370836,0.04326979908213118,0.0222709102587919,0.002638332141787725,0.04663982145504922,0.008157157082957224,-0.03680949208028497,-0.060322345822081284,-0.00300055348182379,-0.054670484895710234,0.022475555584000422,0.048978322674507066,-0.006272870540075292,0.01782649428297022,-0.09460800261906573,-0.009770094996930783,0.012572446161246744,-0.03569434353035219,0.023063507495801307,-0.05215406203202229,0.013394024986189504
APLAPOLLO.NS,0.2578567806317767,0.1722148843417381,-0.1555413802493386,-0.3779458244756263,-0.013868363050370877,-0.13222207836462013,0.30237071661571924,-0.010776316431839471,-0.10551787874979048,-0.2052166704349517,-0.002643428109167625,-0.02213248805261975,0.3114343548850215,0.11541353264462505,0.07299258043529079,0.20996896465004516,-0.20298849442961514,-0.004217963407662358,0.03556262270586198,0.06189146366871619,0.1443702946292771,-0.07002432768135967,-0.21990992141061863,-0.007334656589234705,-0.08138913087994049,-0.040204343022986574,-0.08229492711150516,0.07893809767573813,-0.08724118097740864,-0.020725137993482124,0.2274538264487651,0.0020266955917603744,0.23518412451202034,0.062151285751228226,0.05501259079968083,-0.10978924985921999,-0.001063800482897783,0.05662219647167766,0.07302680349668837,-0.028100703025486073,-0.054978723726030646,0.06286097131741511,-0.05109999998049308,0.05939828740249883,0.09760927726779717,0.04557129171467438,0.0788306587422317,-0.07280522343808193,-0.10161327871868027,0.04070712115493556,-0.028970615290702464,-0.03001745280253678,0.06808566202775383,-0.08270854909753912,0.15151118994072332,-0.04050282256427323,-0.018716861343237353
GRAPHITE.NS,0.6332501596855489,-0.09032746851720298,-0.0009761888018337771,-0.12096524072002975,0.057478742970249005,0.13317697530125563,0.288406113069088,-0.0987590883451814,-0.17636017239371846,-0.16023527954365702,0.09982223258852012,0.08005563379434878,0.15290863372193084,0.14062306228168242,0.1674958806293778,0.03277222181978449,0.19682538680412578,-0.13155474800486486,0.13793830127468074,0.024523978141524086,0.01324101421382895,-0.14625877161986187,0.1737917367250925,-0.11064301169889429,-0.02664630877121266,0.05936961589209488,0.029857972044944153,-0.016341544858969922,-0.16701207834169182,-0.052291879396765835,0.057802978211235666,-0.07490905991892634,-0.004281106549189963,-0.011550880125156142,-0.025977459176711393,0.031199203491687835,0.015507223560177166,0.09303537440640773,-0.044305452726262455,0.047679933551125965,-0.12524660402815144,-0.1049101304248921,-0.07710514381976541,-0.05170486275365985,0.03670612344804522,0.05736410533981429,-0.12479924130658203,-0.022536825728538074,0.06559365496717126,0.02290667901783684,0.03326876658898475,-0.05245158556679227,-0.023615123522199397,0.029490591101446036,-0.00048605422959219533,-0.026290792713594916,0.06396583821315632
RAMCOCEM.NS,0.38702310584379257,0.4023615682343088,-0.23156054161280196,-0.15171446935224006,-0.053376292929117074,0.022672104005789204,-0.015639323344026193,-0.2698466567051971,-0.29576746182726443,0.074744554366618,-0.14696180774452716,-0.11447445439507005,-0.03409492392913498,0.32349609238171234,-0.03815495197929604,-0.17772406738437338,-0.015590918180666734,0.050475380179829464,0.0913971864622306,0.034464486080481326,-0.010423928954710974,0.009694191218078975,-0.08019911486159972,0.0214132595192302,0.07273983725321738,-0.074702579779267,0.0997248549669077,0.05158437352967398,-0.08274129597774693,0.14074771323460397,-0.09785355640949556,0.05555610483921888,0.18414557356927758,-0.08781006333949859,0.03169375916130313,0.07288420722842709,0.112227146954062,0.11922167124267166,0.11347998432713145,-0.05640048430989582,0.0218041357272348,0.027307489903450215,0.008371353718732353,-0.12651583110651712,0.0010205857431472662,0.04030529447393069,0.05818058872983006,0.019794556799146833,0.014557185693360127,-0.0775608050128066,0.05162311694874657,-0.00445177860382086,0.04977815181073925,-0.049369397643759874,-0.1291822102356037,-0.07017523253598924,0.008703208748303697
ULTRACEMCO.NS,0.6824860248098295,0.27521411316535893,-0.09284163914838817,-0.01597923908602978,0.1538324300915565,-0.12089885102136715,-0.18182188344709466,-0.2928997702637139,-0.06946453201270543,0.06653822031504776,-0.048831251451203865,0.010646035623846983,-0.11152555999357405,0.05554025288373496,-0.17362940216403394,-0.14793397458936605,0.0012984581369740414,-0.06601274843540889,-0.09197836071061712,-0.011070893862189924,0.08607681236645692,-0.10266107229205058,0.01676808835325258,-0.0169443347154946,0.0830147003407416,-0.1274704846699815,-0.06712517360708281,0.03785158616424688,0.052096094905493946,0.0991336112584112,0.14948066028208193,0.02408412666600807,0.05707481722714465,-0.052131045943081385,-0.019600715175596126,0.1289056531778498,0.017178255217843257,0.011789660293744557,0.09818672059126025,-0.03098259395007921,0.019768194556081673,-0.07104118214931673,0.02820953065612382,0.04690232923288268,-0.07132304435160057,-0.06059808336318946,-0.010738264998354261,-0.030315192096115405,-0.023616278682236758,-0.06775736253629008,0.007105604521519349,-0.0727480658106915,0.03710264232227494,-0.02633470029807358,-0.019590497578227752,0.026933799456348592,-0.013347903398832139
ACC.NS,0.6046059786805753,-0.19254553163209046,-0.08596168923873165,0.10122452593617161,0.07628088766237412,-0.23249360610786673,-0.18266363138855804,-0.261887769571196,-0.3292892241574157,-0.14841515682527312,-0.002249744131758599,0.11504397283722495,0.07200659064812144,-0.15381854311200296,0.008776862964732285,-0.08087269248042625,0.23505000681674604,-0.06818397096990694,-0.24750124382408506,-0.01928167094552137,-0.0024740342980718983,-0.005805060969950041,0.013203980101146982,-0.04874972329442226,-0.1036670587740997,-0.0041126315280238055,-0.03589516561889326,-0.08647710092888825,-8.614634358134892e-06,0.022936565804070858,0.09536752317438472,-0.03800937356517572,0.06990746603126315,0.023597740108867095,0.001061839227005232,-0.021328369283018084,-0.004416595563110899,-0.035129948477117506,-0.01888655130661101,-0.05794548350120618,-0.024983695849281083,0.09115299400325107,-0.04078926502084883,-0.01572156980765411,-0.07187027944823358,-0.0746375711459229,-0.019669685036408247,-0.05099539802986485,-0.05033765471361568,0.0337019211695288,-0.024035602987084303,-0.03018495053114208,-0.02492671755372059,-0.03412224469173633,-0.046200867460645625,0.021486730208434106,0.012988970036403924
AMBUJACEM.NS,0.5873015546252173,-0.1320542835155326,-0.1106658192034481,0.1919458218952579,0.07622597235416566,-0.30239974194851194,-0.032320323662623836,-0.2615262410236231,-0.32671196908357186,-0.053463720759205614,-0.08877459685852326,0.06921278920993772,0.15849332712282255,-0.1412536179147918,-0.16591681863781693,-0.031966099614988815,0.14518227638761275,0.02542229439692373,-0.18034264764713723,-0.11156318926453568,0.03427729792843691,-0.11337585443137432,0.07387459220217152,-0.06450703090733338,-0.14579955931464342,0.0212658624664459,-0.03162381155159013,-0.05550513492767191,0.010900116139501322,0.0906296293861849,-9.36077491097304e-05,0.04962094747362528,0.16182850822587436,-0.0942767606791571,-0.08582599183887442,0.015120098061895982,-0.02325026064127911,0.054964819974182184,0.020161063199435995,0.02896421042431063,-0.026281042460993446,-0.03174566786373633,-0.049788873417652174,0.0030652119803144732,0.009050497301581221,0.006993272038020662,0.006351722077875107,-0.071023237060741,-0.02028642966739145,0.010810080339455857,-0.03246120873306452,0.016877588429780568,-0.042914176687069594,0.012322031634596638,-0.0800865065956156,-0.011459979515827775,-0.006175020745537711
GRASIM.NS,0.7138220110550566,-0.03705951427622289,-0.18177134852852528,-0.0679277981838258,0.07628823919882328,0.028068717775230918,-0.04800679034174867,-0.2161218702044807,0.08242919107166367,-0.05004367273448773,0.017710137380134595,-0.003395900414100905,0.020634861531409286,-0.030592084116900647,-0.08145424023081078,-0.10860465161987813,-0.06068406224416509,0.15646530138134435,-0.17075352293779947,-0.01573376559204828,-0.16797922027248804,-0.10754010514507045,-0.1354500699404271,-0.18691533099066865,0.059633725926697245,-0.19617345274221082,-0.0732939245307753,0.09571935932702463,-0.005249859831142597,-0.019868534497870283,-0.03980367611381482,-0.06831262622337694,0.052972916347765735,-0.11694860839722143,0.12429920310247014,-0.12324016025084371,0.10673714539287801,0.020830188042112785,0.0224242251146865,0.00857995534275907,0.08699466021327172,0.05011835014537788,0.12906300142157445,0.036585527546148355,-0.0054879718637647415,0.02150844962648726,-0.01689791979079372,0.037922814592393606,-0.005463185726890351,0.08090913724658369,-0.049219445683429605,0.013994586153258265,-0.005207307829591735,-0.014847116326851102,-0.027099729413345874,0.023602467500762375,-0.06228350784247305
BHARATFORG.NS,0.6828665542769718,-0.025685800842012198,-0.2840216767743348,-0.16552528257514504,-0.18399857015563703,-0.19562215280773912,-0.035829980669351225,-0.04332718244880581,0.1659672934209662,-0.08643527447505041,0.028394796978612247,0.04983608006558784,-0.03730193697221834,-0.12122087279757938,-0.04148111934402745,-0.058990712479964624,-0.09286023416335909,-0.035085397446143314,0.06176035058857217,0.07193158905907178,0.09111579251434336,-0.01653214956256068,-0.07054479257545608,0.08650944617743081,-0.08859174687435227,0.04803247446689189,-0.03424575174080637,-0.05284403045972078,0.004624577878749484,0.23608119163517563,0.12134838016682313,0.13644070184272133,-0.03002618183006426,0.06032200591360354,0.03839690431281106,-0.05193991563632543,-0.06773926740296789,0.059205040515247595,-0.06832916692226709,0.010475446866053909,-0.012850823211769334,-0.052004758113657824,-0.08802452925782134,-0.07565385136749025,-0.04204947916296947,-0.010683788984782719,0.047885662100527415,0.03973513101295559,0.06855610552904744,0.08645269218271857,0.01099036205357949,-0.059081931435420856,0.03809757352770344,0.010549970933852078,0.006990901008081259,0.06629980514458131,0.05153638164934391
LT.NS,0.656728260360054,0.12428091770737351,-0.03140657080751672,-0.20841400796699702,-0.09766151544333693,0.09996471770142107,0.05561669105173791,-0.21188243426394035,-0.08998394402824385,0.05669450915072563,-0.00921831862059039,0.09511303332333063,0.10935777263659784,-0.15399522065269536,0.00901314179345336,-0.15778350871240204,-0.22836830936099173,-0.21911512810933517,-0.002895144787864053,0.027510442477155814,-0.02701569553883808,-0.11066418943188032,0.05097733568073084,0.2234260631623811,0.008694793917920458,0.04227193464288997,0.011321265040674528,-0.099534119647898,0.01646927083655406,0.017509769015496682,0.057644342857254345,-0.06926445469606404,0.013062148659136132,0.13248220028373292,0.1608892919328076,-0.01808137151609551,0.01923964469023943,0.06664875805496236,-0.006098210778410519,-0.07358631112452234,0.008361938101200481,-0.03902576681762599,0.12054691088324221,-0.029832380430734662,0.08639552742977612,0.022465439280214848,-0.04569143459806903,-0.09035587204337912,-0.044201183250332385,-0.01022532584522152,-0.0017647488358624667,0.013220761576717541,0.00467037657308524,0.04944862339318463,-0.10829023138179501,-0.03663811902787819,-0.04481930805811644
ADANIPORTS.NS,0.6723213484299283,-0.2947767559470322,-0.08220053638765178,0.08299896198825717,0.17130678852140485,-0.14128874700508207,0.11619329503004977,-0.009017525312014244,-0.16859633239325617,-0.0823157059104316,-0.10702086225289185,0.19732899310963808,-0.01819679638007536,0.1133198735656374,-0.07102261333708766,-0.01573956517058953,-0.08802518982774844,-0.07809647128390923,-0.2540006077493934,0.017490291185209735,-0.016990282843988746,0.14393921477856908,0.08360735217808694,-0.004532044572587439,-0.13470380738505375,-0.022699554651266034,0.02429139252661588,0.10984727014956917,0.02358105636259727,-0.05445530991679029,-0.15841500031103087,0.02287544931462832,0.06974002525553563,0.011156211651760672,0.05581359694950368,0.029376696488210743,-0.01511242932908551,-0.09815702311283299,-0.040337554109064755,-0.04462984956648015,-0.11062036158188605,-0.021917057750481892,-0.08847399367029989,0.042251724585928116,-0.03992953012932255,0.020550562384524237,-0.06098198226198595,0.04173547402768036,0.07745790251942078,-0.05440776622645652,-0.020028080635441335,-0.023202452215002188,0.016990289054750217,0.059461951110657815,-0.03228335743083405,-0.017350207698669042,0.0132796025321508
BHEL.NS,0.7285755907566797,-0.40323830900604024,0.0020831920616522057,-0.13882641200677107,-0.10291152367888415,-0.00569712661616795,-0.03749610109930837,-0.07923401142717298,0.05581662328463921,-0.05715164784051259,-0.025627609848019196,-0.01077445305880556,-0.0778671775539657,-0.06284707297068541,-0.08893397181563079,-0.0038386620105941164,-0.16881508250965863,-0.058970573837441066,0.09927212958410252,-0.05688007644001004,0.15740113588258686,-0.046036422658660744,-0.004775483322618363,-0.015212123404836107,-0.11459150607926613,-0.00819662554106233,0.06204540434400496,-0.05998692559020979,-0.12733569235189524,0.01367244142750618,-0.004280882401440336,-0.14149946790416,-0.15148290052999194,-0.02109447345521147,-0.05025121803783093,-0.03606097588965687,-0.07774657895686371,-0.005816714178323301,0.03371663386992373,0.035409552228905516,-0.003405978258245287,-0.015789613745968996,0.014168780452491689,-0.041418957118632554,0.019384578917843582,0.017816267813951573,-0.06225320083809832,0.0376224616017567,0.09152595528693613,0.0008390309920468123,0.03170810983750579,0.04655190455009711,0.08006696572080566,0.0013068885753864815,0.02429434829664645,-0.03393103520434534,-0.055114934160182566
BEL.NS,0.6879636245440361,-0.12791405451417315,-0.2509089488872161,-0.10953855253160855,-0.025232157506468678,-0.13931286570949353,-0.09547999817813667,0.11896045001205427,-0.017647692349558826,0.04586348364751409,-0.11353260170298306,0.08738658101410007,0.12791141866975658,0.056677268472930975,-0.23446078610315493,0.19541270263177138,-0.03111454633065281,-0.013675734478811482,-0.06702117091180092,-0.1238471966519053,-0.023632350217604226,0.11550192772797564,0.08184144802289875,0.16229821543961823,0.02816593565786758,0.07267189425143007,-0.1141128007199188,-0.05473937118862591,0.04534861147421599,0.03549614376426921,-0.009289851485732185,-0.07351100877596516,0.01614498246334185,-0.06153834360033698,0.13474755727968118,0.06231086283478055,-0.06212325177783248,0.08132216734310752,0.037003872744250245,0.04661805796679334,0.07748945232855581,0.010770444273272993,-0.10630273982917356,0.003163966148434579,0.030577792869290143,-0.0758207836017604,-0.03955052301168278,-0.08636500558894922,0.048329759280532125,0.02612625605242564,0.06528818917644481,0.027338906573359776,-0.009990293785901922,-0.01408527435389766,-0.09921953180395271,-0.05783564809735051,0.12746620361108874
CONCOR.NS,0.7281394426334927,-0.24844010743293737,-0.06732135091534379,0.09446813602306381,-0.01807862899848276,-0.18175233455172396,-0.11847710262597835,0.0420794383458805,-0.07603677083324602,-0.05251935791914366,0.1765176879121611,0.018498523814920904,-0.15899626637964845,0.02594380119660109,-0.07512031494660253,0.07292357960468018,-0.04356855989417754,0.019756727723334457,0.06725488028902579,-0.154846812756114,-0.14225533513261895,0.08923068038408911,0.14672520865463695,0.04122660919056224,-0.11208384072550931,-0.0746780901799594,0.05260442679269181,0.0004144829161544815,-0.017518188860504356,0.013669130970368723,0.03013533236614148,0.0757935853178512,0.05524590841711684,-0.010533614403380503,-0.02367197004361825,-0.07576147968901623,-0.07104036693075803,0.05274311714946608,-0.08531677166494747,0.02893514274858982,-0.09824941166287426,0.10520631964418076,0.0013893793225441273,-0.11190029665433592,-0.05804476902180322,-0.04136195598433649,0.13009196817477983,-0.04664275354704602,-0.028188424422241235,0.026717129998084174,0.053554724136702925,0.014687994598876113,0.012875340775398666,-0.029426094662940987,0.06630272341045765,0.12710138500851428,-0.0018625138041006674
HAVELLS.NS,0.5264103671415964,0.18455221602020494,-0.2068342294021116,-0.04084491088069994,0.16275525463347137,-0.22928276708638778,-0.1835420358340087,0.277790579115206,0.039677847894244,-0.09089647725094975,0.12852028599473717,0.07946013474467417,0.2859607413589583,0.08399526970783384,-0.01792829770102106,-0.04829037279714412,0.008192191030480116,0.16099064469312752,-0.08579569071726839,0.039866359610253456,0.18330597383433467,-0.20410319697380422,0.15341923232949006,-0.001673210791560783,0.025812612799486205,0.053822113436171264,0.016838421049363162,-0.03681854957094876,0.10216639878211295,-0.11287179078333562,-0.036285261001911255,-0.22749716282901844,0.017200241280687655,0.047073344269781756,0.014810292246902177,-0.08977607434424623,-0.06244872769236521,-0.0745340833674125,0.045274204821398545,-0.09867164621906534,-0.08287085529365307,-0.028234034910750428,0.06408084804475953,-0.024663844363382086,0.060088008811728044,-0.012976994867155114,0.023169355811798423,0.009308640225280856,0.05658685572552559,-0.04468331347567737,-0.027048997372628038,0.09879128153973815,0.03993883232875611,0.026753635073562192,0.024541333074302164,-0.02886635005986662,0.026037851853874687
CUMMINSIND.NS,0.4337796571185679,-0.09970613078842236,0.12459548462455983,-0.06669300819717972,0.5062759683451121,-0.24845657506619584,-0.1539261188497093,0.09010500585826627,0.10775797935295835,0.02238782937087814,0.22135091549940114,-0.13672111075852178,0.10555451113891885,0.1682364049608768,-0.07615431821226605,0.14794285908329238,-0.033639770076356316,-0.019896737804394743,-0.002090023120714093,0.15580646510215215,-0.13072738677449194,0.009671840109420488,-0.0697865538779979,0.11838939289274238,-0.2761764398259351,-0.07482796399479379,0.07310122037168072,0.06304455982106462,0.04476874505099991,0.02644585255176664,0.011591588148035051,0.03137912759894788,-0.0996238953913224,-0.10329182602939808,0.04580642822015502,0.05352350114297706,0.023002515269634975,0.02370194591674707,0.0787453637040269,0.03894939314547966,-0.09835383891394957,-0.026971061072975002,0.07631586101232818,-0.03420196245092607,-0.011257162476374528,0.012238574437181652,0.06996551036646047,-0.031004157836943817,0.09974207862838684,-0.01302209639263817,0.051086738872505415,-0.01573244827062588,-0.04519581289747434,-0.003071564185955345,0.051860225173008194,-0.07628120788104815,-0.08580073324355017
ASTRAL.NS,0.6131490888758256,0.09608558250473953,-0.1684112195442789,-0.13365677533543094,-0.055389329348384655,-0.09938086384190448,-0.07756550509471452,-0.1664507593740283,-0.1660370935978717,-0.06170302066926144,0.11112439459889303,-0.05122367624748574,0.0661884849887652,0.18819105794553276,-0.022173645516716946,0.23313142767846828,0.03410676174868521,0.34208312715664496,-0.04869629058882365,0.08254886962009446,0.007120477769406094,-0.11733939804394307,-0.08623897529828259,-0.08500180493613824,-0.08969113971514221,-0.013197483659749883,0.1106348912153335,0.09660473304371933,-0.05564475575889587,-0.10425569335058005,-0.19540044057066205,-0.014216164604056074,-0.048833603204199834,0.06218628192068708,0.04293192525426488,0.043451519096546376,0.12131333187158636,0.10439289985096706,-0.07014319524956113,0.00278213298909916,0.11090782866946218,-0.023296062980437595,0.06895941907707942,0.0734682685044821,-0.009171749323747064,-0.08235956862767731,-0.06320758384528395,0.015714605402801094,-0.04435329827462708,0.0978425280602825,-0.03481712213045686,0.021323131521943758,0.02267447772105452,0.041080748197061256,-0.05552307129534678,0.054822335662168015,0.03552749878101002
TITAGARH.NS,0.5617913116088254,0.11076232851283646,-0.13131501289831948,-0.1060796369730234,-0.23826145520936026,-0.2297363637138829,0.016723217913586805,-0.18776013119314258,-0.016201910205317863,0.22999285986229304,-0.15252466877312773,-0.06271375671173224,0.000684902473455046,-0.16391031887885094,0.15143267365144517,0.22122900470608728,-0.013335872194540865,-0.08890957579172507,-0.06172084221698323,0.10498674623191442,-0.03225104758826008,-0.10459665107922907,0.07928928904430724,-0.016854358437239602,0.01376113467717478,-0.013728633266558344,0.2070074497338781,0.023089758110530947,0.04104294533954247,0.040073262010099,0.07006893874958299,0.07852236207463456,-0.17989348159173973,0.07198736549053716,0.009478273077811709,0.10876798290678706,-0.13232724423511869,0.05974529076910372,-0.042360333186559254,0.14423825023568182,0.09303856542601673,-0.04518109593522015,0.009337660792391834,0.1022496418580196,-0.06307743793537161,-0.053485806678822106,0.12705859907530512,0.09601752301948176,-0.019061831331494205,0.040268288510657536,0.07073247798658641,0.05476615648845119,-0.003050922061597371,-0.0936953502135491,0.020396990038714563,-0.08129054339081274,0.010684015365375462
ADANIGREEN.NS,0.43007381536975275,-0.4015201070955443,-0.1407107912492405,0.27174795598112017,0.1357655864688149,-0.06066143074194446,0.20294320181270709,0.07134725701197349,-0.15533674274427675,0.017020016945549183,0.04216825386092323,0.2675772837066757,-0.1183848250544048,0.09506314210169002,0.22514417646390655,-0.14152372800125435,-0.05147078321428164,-0.0853636692562323,-0.24957222321496256,-0.06040519573573535,-0.003255496163328355,-0.04613649647141291,0.06962434132414184,-0.01699218493275631,0.20641349802195583,-0.05232399404488596,-0.0998539967183809,0.12695659915806287,0.11617164437309858,-0.05426250991720531,-0.09787223026650586,0.00677420788543196,0.020160092255479135,0.07939070098112462,0.004704460369025862,0.09191730900922179,0.03757853954559686,-0.06105129241084974,0.008237902240256719,0.05126195944824827,0.03321339931209994,-0.08582770802269162,-0.014641787760314601,-0.028794291482551086,0.05201753277303724,-0.10702405980516787,0.013918304828530247,0.05940059371904068,-0.015768673088630825,0.0011335711448206458,0.034681342136346965,0.07718976503332795,-0.025160555848637405,-0.0972870400697633,0.025310527949262102,-0.03877176207881574,0.004583246938496531
ASHOKLEY.NS,0.43257748374351995,0.0006892934774600681,-0.34295851500402985,0.0518977284805477,-0.3234621611866262,-0.17644504369404088,0.04718362842973924,-0.0676805247219924,0.3560422788793083,0.08617153907542788,0.13948031189519566,-0.21849183945594655,-0.023711140953504194,0.008310087280117427,0.0384895553086858,0.028885651757137712,0.20998716909625234,0.021927303167990863,0.02776350362652388,0.1920973318993701,0.13440414093896277,0.12805117844722885,0.10711338128023738,0.08966770081349464,-0.11046964643743919,-0.10999172987406827,-0.014188614838819093,-0.10287994989191482,0.06173656818939471,0.15922693525704068,-0.1660356937047495,-0.056136722008033095,0.0642173003594574,0.05372834024968712,-0.1034542753300651,0.032975869642674606,-0.022482007480824146,0.05030093281124893,0.04090246974915042,-0.060127198097362174,-0.09871078246665257,-0.010430535029684234,0.028666657017243403,0.025723721432325982,-0.0567966738745417,0.03180426234538132,0.028281103091528915,-0.01866752260046328,-0.05029109327178019,-0.05659773002100819,-0.04685693260768959,-0.0506669665886001,0.03757444235907152,-0.02358726872154295,-0.03329897644027391,-0.042114757722578326,-0.03293546263375899
EICHERMOT.NS,0.4360174160827802,-0.023778948668144742,-0.3393834591742576,0.2517607886597561,-0.1305874931542908,-0.04225810662761396,-0.1117186670207386,0.0694859466786778,0.008629889662701557,0.01824734466319351,0.1948267043361633,0.04648127372781831,0.09085710519055097,0.06316884441877804,-0.02482226560645249,-0.02424363792245768,-0.14027874628300546,0.10760807243802886,0.36266990406228916,-0.20943031019584696,-0.12585171717085736,-0.05216157846629497,0.17008233481007978,-0.16091983098077978,-0.20590280628602994,-0.03847687702642682,-0.05849489256625824,-0.11395878452922488,0.17329294957378708,0.033812818417839945,-0.022221603345956815,0.11304700210624617,0.09018536528674383,-0.10818746341968553,-0.03198602149622494,0.10815231236945413,0.0829029021068937,-0.05069184898540535,-0.09355647104572254,0.08298945644004678,0.08391748674237653,-0.03953983156556212,-0.015601159927301652,-0.013044512617910215,0.0018368747245257615,0.11179297451170306,0.055277593582180484,-0.057104800893357115,-0.0862882033246687,0.08028835123810191,0.0013966676425703104,-0.07806259129246416,0.042666269668981724,0.06786154812741027,-0.02021580983227499,-0.028236666189109583,0.0023837848848941253
ESCORTS.NS,0.2652856746567251,0.05935773505283292,-0.22943408886327393,-0.1140441132103101,-0.22746525984092794,-0.1501098723994789,-0.21642553140755055,0.29350727795157683,-0.07988706951373165,-0.15144555904053364,0.10657079524795722,-0.1240790795173801,0.16798357062562286,-0.1606911934742954,0.42195266635785705,0.03587027973657018,-0.27883390994131546,-0.06204545739072506,-0.0885055805309829,-0.09940436199039802,-0.004232897206347912,0.02364817898466,-0.11855154366514986,-0.10820377145309681,-0.13510173148234358,0.09515561771720533,0.025902934863679613,-0.0071859419502258584,-0.05921198823174896,-0.060648945096127546,0.050352632220982275,-0.12354533565936081,-0.10169198271544021,0.15722564564331182,-0.12165836458044092,0.12895880578319754,0.17490366202771493,-0.07126050479984014,-0.01493192914310952,0.03743877675150473,0.023615136692330164,0.07552734275967078,-0.022022410525023354,-0.034131328138978866,-0.10475074438303598,0.041806832720491474,-0.031474255611944696,-0.050147960700914346,0.06998691782057692,-0.10667594239879716,0.03166110903201449,0.05306348420229644,-0.007006098928778766,0.02063168664024378,-0.05075640192523963,-0.059490336675083515,-0.03032744571208464
MARUTI.NS,0.2790782405494618,-0.17080216291901318,-0.17131616343167758,0.2847031959216162,-0.09070810161522058,0.35632439070407773,-0.0496363468551364,-0.05504343181372657,0.10249826035814899,-0.10821217287282493,0.3854720950356861,-0.22990374152282864,0.20843897016077362,-0.05419784869138061,0.21202456435327766,-0.17572451450638948,-0.05520147006583897,0.2322113613304335,0.16288768865065914,-0.037391739338070544,0.06484799003264749,-0.1012268705951687,0.06920728023208735,0.09023886603192545,0.006371946257894242,-0.053844916334740825,-0.026691141074637843,0.09746669521656441,0.06393789864336111,-0.07801200034778119,0.06067612393332118,0.06144404610281839,-0.03990576810836802,-0.18866559934958946,0.022405103240019823,-0.04244542481633124,0.03938180290366569,0.006113658099968053,0.012214420588737878,-0.037308270736147585,0.059251153241257556,-0.07262563938476348,-0.10982522433930068,0.0910809863808889,-0.13483293092750492,-0.07286812669459403,-0.03152413569099724,-0.05582059345037553,0.0092406080130925,-0.04703471312852403,0.008689885241609033,0.04837342000351964,0.03564581272463729,-0.019272407765103444,-0.048779828807890356,-0.01672514541547093,-0.012956176494190508
